"","POC_R0_C1","POC_R0_C2","POC_R0_C3","POC_R0_H1","POC_R0_H2","POC_R0_H3","POC_R1_C1","POC_R1_C2","POC_R1_C3","POC_R1_H1","POC_R1_H2","POC_R1_H3","POC_R3_C1","POC_R3_C2","POC_R3_C3","POC_R3_H1","POC_R3_H2","POC_R3_H3","POC_R12_C1","POC_R12_C2","POC_R12_C3","POC_R12_H1","POC_R12_H2","POC_R12_H3","POC_R24_C1","POC_R24_C2","POC_R24_C3","POC_R24_H1","POC_R24_H2","POC_R24_H3","POC_R72_C1","POC_R72_C2","POC_R72_C3","POC_R72_H1","POC_R72_H2","POC_R72_H3","POC_R120_C1","POC_R120_C2","POC_R120_C3","POC_R120_H1","POC_R120_H2","POC_R120_H3"
"Pocillopora_acuta_HIv2___RNAseq.g21467.t1a",9.1896149992659,8.84439747302531,8.56580430866681,8.77899519934407,9.0354822305586,8.18178328153418,8.85534269918488,9.01999805133932,8.18477108961934,8.8594384574057,9.04943503005787,8.90505275485742,8.3402831658929,9.10338660428145,8.10203473983266,8.30257649802083,8.81442893900414,7.90132178991189,9.67403313037638,9.03965242893998,7.92094277397367,7.86443597460533,8.10112333751148,8.12545049778646,8.31533885892724,8.83087260327538,8.68870761431611,8.302626632128,7.86699380811351,7.77932636815967,8.66307419629188,8.75018001202305,8.80229078313193,7.91478364472696,7.93050820354652,7.28971749532709,8.81649922077837,8.79151806155681,8.94125330523254,7.00789622347221,8.48827668765505,7.69166163963807
"Pocillopora_acuta_HIv2___RNAseq.g21468.t1",8.95312164543889,8.80654346158018,8.80104484557864,8.78568811572967,9.11379537702088,8.59200865949613,8.87602421430235,9.16548282095243,8.41346554011982,9.35252746494852,9.12817527344003,9.18484847881383,8.67204196657223,9.30956025552727,8.53652805984821,8.74423225087952,8.91193731655616,8.54350683505284,9.49742706229835,8.85490527750371,8.11812963250346,8.04051672851421,7.91822048182309,8.3127155691501,8.55496916016971,8.94798809179883,9.08619517747147,8.81820087780018,8.20097665000909,8.26268735538679,8.67430561915898,9.02159162460307,8.7988969408096,8.13892217657238,7.84262967875517,8.10070196587146,9.03261032367817,9.03207972104066,9.11397845648686,7.23448402090476,7.90921430695338,7.97478005359526
"Pocillopora_acuta_HIv2___RNAseq.g21469.t1",6.2346223500227,6.56506795933004,6.61501218658081,6.46349748499377,6.40935238473844,6.54365532832787,6.05298557012197,6.26798804150218,6.56071871729064,6.51285250459881,6.26692658429008,6.43905781640852,6.33205596974847,6.37796883666229,6.36374328655037,6.33821076734105,6.28381799169975,6.882138572668,6.47038859005579,6.33270540894813,6.17928688591716,6.26439932714452,6.29057928380987,6.76250003190173,6.36643651714812,6.07223759905093,6.53727418322707,6.19668513085777,6.15096087757856,6.20225636604684,6.62876061435316,6.52097640736989,6.20120063248994,6.11141777535988,5.87018976274025,6.29516545793067,6.53815436446904,6.5587789856231,6.43586561015362,5.87018976274025,6.11065643504173,6.25993977633455
"Pocillopora_acuta_HIv2___RNAseq.g21475.t1",9.77279289672661,9.80281737297931,9.729925008147,9.43240021702491,9.53641054915735,8.6692733499947,9.41718850619103,9.67934411773673,9.06064872741085,10.3181218652464,10.2703796293824,9.51698429256139,9.06021041868381,9.22812007486358,9.42704135805953,8.95155854573738,8.02067822443689,8.13002998980383,9.73160439828075,9.74180707216125,8.94077204807151,8.54572562120467,9.18807594558679,9.62845853256592,9.97506878518591,9.5533469937435,9.53474808514305,8.95770556806591,9.41130897979917,8.6089208211934,9.3524369567284,9.47914265938791,9.99114499797889,8.95452024968971,9.66153679092191,9.13790136593901,9.33225547213004,9.49629907354236,9.16885852199663,8.53222376526472,9.11118683499264,9.38385715510556
"Pocillopora_acuta_HIv2___RNAseq.g21476.t1",9.35930372165223,9.24869935774798,9.32339127209163,9.21876310238883,9.20083757663986,9.12693868141761,8.93910221632923,8.82672222016258,9.21386640700838,10.0708221095676,9.78367211691303,9.30989411021955,9.11163518428473,8.8943810635357,8.734982796458,8.62190621246911,7.97453912978226,7.93923980997505,9.14830091971222,9.41902386920291,8.97643499805528,7.8201190758975,8.4050445537373,8.42262986573178,9.39399833009657,9.28276230219827,8.91364754588872,8.16797019589766,8.0761728260096,8.54880024528709,9.20718816081971,9.19923039177837,9.39162459395417,8.67446777907971,8.31424610282459,8.68044750014073,9.67603567504067,9.41674832883558,9.27022974902115,8.2807970964427,8.19698887685923,8.81301051548652
"Pocillopora_acuta_HIv2___RNAseq.g21477.t1",8.80117202822982,8.96780314637871,9.09296278960449,8.91321723584788,8.85135375225527,8.59531587306979,8.62262799293591,8.50242535713251,8.72780072050118,9.44858857819555,9.07134954763741,8.67802830455934,8.58570105685298,8.66004399361016,8.48388982353088,7.86227622768754,7.78506500481626,7.42663680590122,8.95026115571399,9.13493392517912,9.11067529857642,7.81257952286342,7.66664630566144,8.08317776707689,9.04228108215172,8.66600873935966,8.93284164261322,8.07561274606441,7.81463847803776,7.87122199081509,8.60158176088002,9.03007471766143,8.98624186832438,8.1168209680225,8.23243763513987,8.16925775585555,9.13764458958106,8.89275307543436,8.7161787968391,7.85654950559874,8.25012056473474,8.46429671372551
"Pocillopora_acuta_HIv2___RNAseq.g21478.t1",8.80733225404822,8.46847039000108,8.75775678074381,8.76551206384534,8.76336629584041,8.21715681222885,8.43030247652738,8.69540226964304,8.33586696407395,9.61543399889391,9.28610489280599,8.96923181739783,8.56225924849883,8.57357737037397,8.41792623223079,8.73889990814081,7.79861583648502,7.82193027703766,8.52307556840031,8.82440378998531,8.22026281249782,7.66844867990207,7.90548357609394,8.35425523478377,8.59890651934636,8.63652125762832,8.39209156760915,7.95173858388579,7.61636969772223,7.96328839115859,8.48260557999652,8.53550898004675,8.98921097024502,7.98073802497685,8.01276113740625,8.02838097329965,9.1581518087784,8.79151806155681,8.50218482737821,7.58112990146714,7.81768587819851,8.4999067388998
"Pocillopora_acuta_HIv2___RNAseq.g21479.t1",8.92515326150323,8.85454562116037,9.05791765710753,9.00463420998726,8.96167576623072,8.67552130646084,8.61202981732159,8.55912249023856,8.59183980058665,9.3803798018251,9.03215142724315,8.6669419304009,8.65372575191355,8.6096073877502,8.50518839971491,7.5746736743085,7.93277318623535,7.25828199095782,8.86681080749934,9.1236530736297,9.21353865408241,7.65992596024291,7.83306359094768,8.00195298951954,9.17830748065751,8.63652125762832,8.84685291623901,8.03561533538329,7.63417136210043,7.87122199081509,8.70381834857245,9.10219943613083,8.94093503321472,8.04820169091371,7.91627482364585,8.12164448607708,9.18637086836814,8.87166883677665,8.79530797164389,7.80300976066359,8.14598972420153,8.33177614889936
"Pocillopora_acuta_HIv2___RNAseq.g21480.t1",8.74768000369118,8.41855443836562,8.95311391294208,8.6853382840666,8.85135375225527,8.30579332993978,8.41400975108248,8.93563571965627,8.42138162292837,9.63247991312999,9.44313253713467,8.98998867029534,8.4125121980061,8.66004399361016,8.4439591246555,8.68996429249219,7.95680466414863,8.22351022299072,8.80827595046402,8.94518445774973,8.38590215217569,7.93503380037881,8.05061306926974,8.06152087278117,8.74403261278663,8.77034894778026,8.39912064181356,8.06997302850251,7.82225179833841,8.26773496909383,8.55765702021653,8.86180356652565,8.88775287049037,8.01971545128832,8.10258505022539,8.07942112771835,9.01694502106462,8.90663480833555,8.67303187603909,7.71396825443593,7.61828811542365,8.40437240158424
"Pocillopora_acuta_HIv2___RNAseq.g21481.t1",10.5171539285038,10.6518978990337,10.748143654354,10.7160395829857,10.8482681329016,10.2015504653384,10.4637085319683,10.2671472144023,10.0656693483301,11.0363951017358,10.7910465604434,10.4074907579873,10.1949741064087,10.4576088322881,10.3661183611805,10.3027800201277,9.90636635300173,9.76736906113064,10.9776423313544,10.7555254784926,10.3513329999322,9.79565723101047,9.83531286695053,10.063146409999,10.6828114023917,10.3433119024843,10.4030921156354,10.062735577723,10.029166006411,9.29274023022781,10.5088282566718,10.5803493349048,10.9133281691112,10.2269357918966,10.3934860411139,10.1207262863376,10.4218539935316,10.6414561433982,10.3715808169961,9.67792662072347,10.5333873356463,10.3594953726247
"Pocillopora_acuta_HIv2___RNAseq.g21482.t1",10.0438063227811,10.3710742884575,10.4123216882686,10.0673564409415,10.4185891952682,10.3256853473001,9.80502206997109,9.82352274139101,10.5468922055606,10.8984705351935,10.5609753266406,10.5534256865831,10.0108155490755,10.0630274394391,10.0438667634043,8.40850337298223,7.62533346102026,7.4123355984761,10.1748377813217,10.3665022481892,10.3520784463475,8.47890606111996,9.13977113743263,9.18181661239903,10.6200426794239,10.5029070393529,10.3414900166698,9.21825377305253,8.63816942466795,9.26845796538645,9.9996469776244,10.5980883342369,10.3959814550406,9.70410093933132,8.92691198489088,9.77917116371927,10.3208860480663,10.1724675647715,10.000697278571,9.56163830208228,8.73105468860434,10.0655299291577
"Pocillopora_acuta_HIv2___TS.g2374.t1",8.8377317852631,8.69774840057794,8.75097593916491,9.19401883214497,8.89335183969031,9.00190328711369,8.87308837579326,8.68209580057331,8.96269833733956,8.49326720598646,8.63891611724624,8.94208536628078,8.98955207961435,8.80463288622665,8.86309445185678,8.96525543077463,8.71637637087663,8.9477163308922,8.7894684893281,8.60631820665956,8.88760262381584,8.83849633582582,8.67858500041713,8.66167141437522,8.76779166575618,8.92048310439035,8.7416242820052,8.49680444649167,8.37619418958332,8.96044520355466,8.91350709748244,8.80338485761681,8.9501141713238,8.57653455968523,8.59527648786303,8.41850276879024,8.67447021459853,8.90663480833555,8.82180984041276,8.67737175330757,8.16747780497411,8.43696641755386
"Pocillopora_acuta_HIv2___RNAseq.g21484.t1",8.68870397144961,8.74594150868484,8.28655996459493,8.48069837473116,8.51954465959645,8.4305632235629,7.97713782959467,8.6079423642975,8.39749377883312,8.26349722263373,8.92909095106301,8.21892700785391,7.64103941792505,8.51980932621298,8.90331253940905,8.40169341210074,8.53575976223902,8.63543304259211,8.95026115571399,8.42791608994608,8.22364860236079,7.89314442836614,7.32842103499588,7.69324232051829,8.33161978398498,8.72316433134852,8.63073260520497,8.88192574159604,8.4769321234056,8.25253478937788,7.81985124455691,9.18224941798071,8.70762065210988,9.13568779548404,8.80653047216043,8.40174606867943,8.03277506687738,8.48654994631377,8.56284027677094,7.99147190368747,8.96649148780808,9.02400077972148
"Pocillopora_acuta_HIv2___TS.g2376.t2b",6.656786250689,6.82559955648332,6.54293278791711,6.66184707993851,6.50106109423114,6.68245189121552,6.27784950096482,6.49623490715162,5.87018976274025,6.7400160654954,6.79603221021858,6.25079211784005,5.87018976274025,6.72056617982799,6.78276293354828,6.27594883386522,6.68923867793929,6.33013144641158,6.71309358593079,6.39400011066014,6.35753014596429,6.26439932714452,5.87018976274025,6.71290957479794,6.52428691141924,6.5917353191926,6.84687554782174,6.86749625331775,5.87018976274025,6.2533471480287,5.87018976274025,7.02250857383313,6.86390370391853,6.92649821193704,6.77345757745119,6.91358546364985,6.71709404152564,6.70967029923361,6.8205480820345,6.63655852733836,6.99598100670521,7.09944449592487
"Pocillopora_acuta_HIv2___RNAseq.g21488.t1",10.8144247480014,10.1853410099695,11.0772735805716,11.6192265687876,11.0261865345103,9.97648234404217,11.6264130806494,11.5827922846571,10.4533304681262,10.2446873551689,10.7808510546275,11.5739503891129,10.2098177221772,10.238584822472,11.3923924927073,12.2909750339274,11.7465317756245,12.1587645861267,10.5464451945688,10.5737152324302,10.1729300183168,9.88588886435137,9.12416727393989,11.7704755930057,11.8971828405111,11.3068717187215,10.5892411686178,9.84953671387316,8.93675712189153,10.061113047383,12.0744829763656,10.9717460808034,11.635647289022,10.1350486340845,10.4091581592682,10.6981939678688,12.5049620186214,11.8007547523978,12.0378459522034,10.025041366776,9.66595025492964,10.4454815167885
"Pocillopora_acuta_HIv2___RNAseq.g21489.t1",7.64584654222105,7.25907094544068,7.25080331472235,7.08711217901939,6.88185372830233,7.29066037822593,7.90095725532857,8.54442774715771,7.24615338726802,8.89100253696791,7.18021537416908,7.71591736585196,10.2653377340089,9.00276530093834,7.97748572865544,8.44205111578383,8.57757403455566,8.97846927667637,7.83729406682041,7.52483795906596,7.41878702592688,9.14406825003385,6.86630287607314,7.43388504655611,7.21989157084263,7.12505156063149,6.96019434204283,7.16232463412791,7.31085450683378,7.69592791130351,7.49824115512487,7.34441061108723,7.46793494807694,6.88773693235057,7.40022616155422,7.15872200472453,7.74931822896615,7.91914153428732,7.56186999633039,7.77136146518267,7.71898574792303,7.5446479677268
"Pocillopora_acuta_HIv2___RNAseq.g21490.t1",9.78362978900501,10.2812077677707,9.88908992834583,10.0400366336797,10.0186180064727,9.98020748875955,9.96345007333327,9.94685343346112,10.1163976852823,9.93907892471962,10.089566224215,9.96437595528442,9.66737047429018,10.1534890100099,9.80881971567435,9.89442108631322,9.78602635136238,9.77977767783544,10.0895305003026,10.0982318250133,10.182187014318,10.2558532543982,10.4007802351255,10.1571952305581,10.0401659846396,9.91775731598351,10.2347896075399,10.141919809154,10.3231607239426,10.2833004918425,9.79233013658759,10.1888784786132,9.97640728755827,10.322577124448,10.2969818272774,10.4501984895575,10.0200389446632,10.0695779911106,10.1754786114126,10.5757613000222,10.2624508307728,10.3547616945118
"Pocillopora_acuta_HIv2___RNAseq.g21491.t1",7.79849755214236,7.46213718301411,7.25080331472235,7.69201614571262,7.94032912303579,7.75654840806771,7.71951260290184,7.60055453431512,7.87295043701355,7.74717840875687,7.59761040729869,7.00186828707165,7.83251746566284,7.8294031610661,7.74288705713989,6.73654508559672,7.28596114732279,7.36831750229118,7.40838720475972,7.56198380765764,7.64604775074074,7.31484995744576,7.4274141205035,7.48125980969566,7.52363873654936,7.43511715179979,7.81995675876779,6.72337270689581,7.41131648790787,7.23111710413428,7.39212955787685,7.55514043537836,7.63472127107522,7.68102793924522,7.05523957867842,7.30333116003188,7.49319377164572,7.53683412444219,7.17996350668741,7.35465393730284,7.43414092869994,7.624700215882
"Pocillopora_acuta_HIv2___RNAseq.10922_t",10.0843806538876,10.1478432425433,10.1435406453303,10.2052859658444,10.0358121264111,10.1451942691911,10.0961820044167,10.3668787000924,10.0054079537624,9.71332897714925,10.1060222422084,10.0267814289565,10.2414619047439,10.0700839081046,10.0438667634043,10.2091666086264,10.484172916331,10.1034941137182,10.2267229075135,10.3329162052535,10.1847013227528,10.3932834054486,10.3573486428553,10.3372383355525,10.1698140148023,10.2604046058195,10.2280899743225,10.2742937640563,10.2498428276907,10.2442532360765,10.2338628955684,10.0625391001689,10.2880756042251,10.2831805778986,10.2615468249734,10.1872492574567,10.1476317501481,10.2790463429305,10.1226190139747,10.0605854864764,10.4055960742841,10.2439095222806
"Pocillopora_acuta_HIv2___RNAseq.g21493.t1",9.01275807921866,8.91070077306182,8.78455444759685,8.82193537450938,8.77380683973641,8.65984821848321,8.71122743035695,8.92668937658287,8.74037796752403,8.98407498656563,8.71265303377852,8.77744021574709,9.12222655637341,9.4444464854609,9.12757393339284,8.13868269636919,8.31867732288187,8.52556528738969,8.57267492676526,8.82159759545394,8.62206011669432,8.4880059329184,9.02111856145171,8.42817544427503,8.65752022362534,8.78572807345193,9.09683822254351,8.99267510941771,8.89635534346138,8.929641696742,8.99286951311047,8.43215628208223,8.881361246143,8.94481902148448,8.96043413832905,8.83238902465689,8.63952147361881,8.90663480833555,8.97695023698648,8.65284145811072,9.44633267133072,8.93697669139369
"Pocillopora_acuta_HIv2___RNAseq.g21494.t1",11.6179536137549,11.3338959922757,11.3366970443048,11.4705090889635,11.3951914379733,11.3102374027783,11.5641362583913,11.6886554351602,11.2549417717655,11.6623581090378,11.5254184264929,11.6650244013067,11.6504553329935,11.6144190435453,11.4770819378136,12.1051730121343,12.4493209234151,12.1592375157531,11.2748800721107,11.1249925431559,11.0234442589292,11.6712296545305,11.4171623182691,11.5749139527869,11.2840653238202,11.1412218233369,11.3074279402355,11.1205401246509,11.2046913800113,11.1935622108489,11.4440264731365,11.0992108008741,11.4010616331508,11.1089447268792,11.1143310183407,11.0736229175597,11.2716126332567,11.0770440425317,11.3750143432277,10.9632637718841,11.2105546940123,11.060827988677
"Pocillopora_acuta_HIv2___RNAseq.g21496.t1",8.15529815251534,8.08457102041342,8.33803753248958,8.2982990446674,8.50698511442701,8.59861516930082,8.32072654058593,8.21513374312081,8.14659038910887,7.86383520199888,7.91150008295831,8.52645871367569,8.51005392638443,8.1205454576629,8.47311488350026,8.45524230881441,8.58876074977299,8.7005719469155,8.24376402677333,8.33913966706129,8.53080225824396,9.07738767777013,8.7622996744035,8.75640771904823,8.39098494375012,8.31132335922968,8.49716442438919,8.96065319501853,8.86875824449698,9.07170057327142,8.65931004306253,8.09371910710452,8.173099375168,8.95693511156719,8.78416591717121,8.78639902062077,8.48683820141935,8.36943249024864,8.3069247255675,8.75613961747523,8.70545391536907,8.63376894701339
"Pocillopora_acuta_HIv2___RNAseq.g21497.t1",9.06996777302703,9.05225624759761,9.18070418047094,8.97579029503161,9.1593045135487,8.6376032349691,9.37869408857472,9.28176299415501,8.93574510974736,9.36744998785995,8.95819490001811,9.20014607770312,9.6067949872197,9.45747306845497,9.16975252724196,9.25571840293473,9.07041598154444,9.23590218117912,9.09450117353816,9.03965242893998,8.99971680337609,9.02906763638702,8.84445630765748,9.42396655730981,9.39399833009657,9.03702955462549,8.86447869245892,8.82470581832753,9.13456234072623,8.75399262165479,9.08198535290006,9.11420140798452,8.75049378146681,9.06599231716991,9.17791341616398,9.21828873369539,9.13764458958106,9.41674832883558,9.43239352997995,9.08549814927841,9.28104114778962,9.12291119713307
"Pocillopora_acuta_HIv2___RNAseq.g21498.t1",11.4606403235053,10.6812166743391,11.1849796113303,11.2426622811406,11.1915564820314,11.4471495243585,11.3995720893054,11.3816299410263,11.1553021205831,11.3659127522737,11.0038333382259,12.2824341341446,12.1647624589684,11.5734020029764,11.6951054464479,13.9565471212549,13.3727843206457,13.9600241755248,11.1607868777454,10.7548015913353,11.0717022403517,13.5062777955023,12.0873789102554,12.918189642744,10.8931500434598,11.0720110048072,11.226818376199,12.505474107826,12.5588164944262,12.8701965158808,11.4021701510922,11.0695304260092,11.171941425258,12.0944407829202,12.1019217802072,11.7353921251799,11.5518184787764,11.1406601760692,11.430050823228,12.0840304760217,11.610066614009,11.9880462181827
"Pocillopora_acuta_HIv2___RNAseq.g21499.t1",9.42227451881392,9.42343276319867,9.48770923596898,9.29979881061279,9.29963133441415,9.38613126646262,9.27873105586471,9.44627685730549,9.5037885156367,9.23326737933314,9.50317109078431,9.34695463786583,9.39054437123874,9.38884684347483,9.37123520152708,9.76340207544859,9.90051033181383,9.85205028150512,9.38039395070447,9.30615789762777,9.5543811909004,9.63467852105199,9.74697892887348,9.37704746925593,9.60257318051881,9.5287159248159,9.57012216984367,9.68094975264344,9.66881585776774,9.81818999931467,9.24739995042767,9.43853446835015,9.16989287637221,9.77632203924409,9.71894604192078,9.83295140416412,9.47921703524856,9.40709003925245,9.494856364662,9.9708287965338,9.17832073748015,9.76495835356401
"Pocillopora_acuta_HIv2___TS.g2392.t1",6.89786248453268,7.02294104297997,7.37614769978466,7.08711217901939,7.21663395309751,7.23358036375277,7.21412916278582,7.20450478490904,7.34328371208666,7.4894902282629,7.46660093801658,5.87018976274025,6.8360085903192,7.20026733195064,7.28044800253604,7.26419560078946,6.9433832726021,6.90611828574494,7.31679971736494,7.30058797411733,7.49350184389858,6.82148115110702,7.04549436170711,7.49280704013768,7.23969250271937,7.18110897988851,7.112852715475,6.68282075655926,6.74595927073135,7.17070242008794,7.14360117009787,7.52257009148947,7.28408276898013,7.15055545146517,7.07029372105036,5.87018976274025,6.80676156873319,7.29925832207822,7.1556275432244,7.08435223369788,5.87018976274025,7.3222130098899
"Pocillopora_acuta_HIv2___RNAseq.g21501.t1",11.2093645553994,11.1815161175497,11.2513764280386,11.0046978881357,11.1048234432673,10.9154878122506,11.1429001217065,11.0455026568166,11.1656391433857,11.3819569451394,11.4648844960395,11.0114867243595,10.5674637740113,11.1774525826953,11.033334506894,10.4383407500717,9.93958155818884,10.4205648671008,11.2248249142176,11.3278370416702,10.8852156516226,10.2349130170109,10.688664481313,10.9323218237775,11.3555898794236,11.1774869420691,10.9886937195792,10.7042174844768,10.6149650663475,10.3922213496866,11.0125209185804,11.1026919649078,11.1160426339655,10.6629024177775,10.7893927857794,10.661048720925,10.9844114523077,10.979261831882,11.0644199707436,10.5125410857786,10.3077478007897,10.7220292091835
"Pocillopora_acuta_HIv2___RNAseq.g21502.t1",8.41567766816911,8.11968493424031,8.522384883134,8.214795248847,8.18051582917729,8.54142256876415,8.35539559102403,8.4110881034616,8.42532246409754,8.11604637477028,8.29235181953969,8.12273778359448,8.20375524206307,8.22939798221779,8.64886788907726,8.23478155175739,7.66350253484273,7.90132178991189,8.20367898782976,8.40531082320301,8.29604951634828,8.3446832980042,8.14976818164198,8.11849847508259,8.30299788060312,8.31132335922968,8.33817894431965,8.31678711426112,8.33576299983907,8.18459554276651,8.74694266391986,7.91445232705586,8.60601275354006,8.1563411664023,8.14529625466934,8.28440374069461,8.25371634933914,8.02235555705307,8.3069247255675,8.01154258135969,8.33173656737985,8.33673891000377
"Pocillopora_acuta_HIv2___RNAseq.g21503.t1",10.4205595215481,9.91723123716867,10.0929712928957,10.3220812264371,10.2765113441644,10.5365531523902,10.2911261188315,10.4486111868911,10.2489306430551,9.9502237298642,9.98029073482101,10.9388029837607,10.5354470732748,10.1574684336289,10.5655160865662,10.1292156335801,10.1102944384093,10.4656883668406,9.99882708883586,10.0599971719465,10.2267842600252,10.7647750667542,10.3911219271649,10.4342697692202,10.2642718571908,10.0349682193527,10.1359797162578,10.4358135103245,10.5870573137193,10.9419527906973,10.4672044191866,10.0325373705642,10.0443937057532,10.6723646285014,10.5528102196629,10.4607222539527,10.4657264149537,9.98645045625798,10.1980841482237,10.7255164890394,10.3002968086545,10.4957829950462
"Pocillopora_acuta_HIv2___RNAseq.g21505.t1",9.99275177267597,10.2461618737214,10.1574873828306,10.3412152525177,10.2558899131161,10.425465253014,10.1665167241102,9.85536574851453,10.1824943044313,9.92030936963552,9.77780550344629,10.2559824962031,10.4158195906488,10.2878061325041,10.3412985414815,10.1589851562452,10.1927841481227,10.4394087429696,10.0100834433486,10.0375118481208,10.5449719854267,10.5337815634123,10.4124973707627,10.1588198948968,10.1207147700213,10.248160173658,10.3272355269461,10.1898999344339,10.0337757839061,10.5812153107732,10.1999320095376,10.040876604673,9.93126221738683,10.331800135333,10.166806452321,10.2508253961691,10.5201233121402,10.0480838949072,10.2991114315334,10.3361121454573,10.3837353745076,10.262989214049
"Pocillopora_acuta_HIv2___TS.g2398.t2",8.094452521756,8.08457102041342,8.01791920182785,7.97664828935351,8.2483757507187,8.36961383495998,8.00528216683164,7.630666994665,7.95958851086758,7.64527983406028,8.06121732008965,8.16635063615325,8.15673672788366,8.02650759516724,8.06345415293703,7.74386911125221,7.48564452344789,8.13002998980383,8.22673173022444,8.1647471261734,7.90379118468999,7.7505752737233,7.63526631909601,8.09741990490698,8.00302639719205,8.38491314414083,8.23138718702743,7.96405837324974,8.15480837397994,8.18459554276651,7.96042452454864,7.94297431404049,8.05514887303696,8.2030975731522,8.1631873023782,8.12855213744956,7.90145317887883,7.9544697501469,8.17669878871619,7.89345441500008,7.97996631309155,7.97478005359526
"Pocillopora_acuta_HIv2___RNAseq.g21509.t1",8.95864901796278,9.13745148552422,8.95311391294208,9.07697208003454,8.99758687334089,9.21022168943783,9.1326155316133,9.29737523629001,9.05315896876069,9.22097592631733,9.01967472207591,8.80794174814179,9.34169483282187,9.06399653169076,9.1025660990655,9.5028427130157,9.47868761831551,9.64242112256485,8.98031733613717,8.94261057450076,9.1578926171208,9.3171019118542,9.02953381952712,9.31393293279629,9.08987633750858,9.20550287858887,9.12414002932613,9.38468428109621,9.43015901306731,9.29033063670545,9.30089075197714,8.87130681691956,9.14089761486188,9.13356113261178,9.17791341616398,8.95816732271961,9.18037117454445,9.20149177766471,9.25824908852868,8.72907629296675,9.42583260944653,9.05086619838271
"Pocillopora_acuta_HIv2___RNAseq.g21510.t1",6.80318893354774,6.51031737778786,6.77754328371602,6.85099680370452,6.94648431629605,6.39372604382101,6.82081048212699,6.80376738159984,6.46300485464961,6.5350242739887,6.42952031736571,6.64765698601395,6.49337725138996,7.04242724089613,6.60613020602239,6.33821076734105,6.35893867701576,6.26892959830332,6.75733610068522,6.58667321593417,6.4250626322262,6.49063819735586,6.36690598739348,6.57197302777539,6.56861335111189,6.5917353191926,6.2809538872082,6.79860977938524,6.78734972825473,6.62994875630682,6.50138767385206,6.66396220007131,6.77388226968068,6.35098003458117,7.02441334484263,6.53857385322308,6.51729769900292,6.8730976460419,6.93593047695063,6.39696528237881,6.24974565551189,6.38462022538377
"Pocillopora_acuta_HIv2___RNAseq.g21511.t1",9.25369573484258,9.10962103485966,9.02477555618496,9.29515814890341,9.0918606721808,9.14711183695001,9.12280797373765,9.19360579075134,9.15921049657008,8.48631797066423,8.74962234442575,8.39729336307238,9.10630953226222,9.41357897602613,9.19575721036641,8.48124835741537,8.60720577399099,8.2159660647456,9.23365054404491,9.2220777786855,9.18514611383637,8.89708768632368,8.74527036072098,8.61899877044535,8.92891054865325,9.25016583209933,9.0295169165749,8.89432940655259,9.09360411564586,9.01424351959663,9.22743684639467,9.62396423436934,8.87171871755769,9.18579011578398,9.05025065200039,9.14779279807271,9.08931568274057,9.50988726696903,9.31254051003726,9.43027591388247,9.34621137001555,9.52393704717882
"Pocillopora_acuta_HIv2___RNAseq.g21512.t2",11.7593871452259,11.9454111925805,11.8918543054704,11.7969771446982,11.9667736110502,11.9305600594394,11.7607441796416,11.9061830759264,11.8614434743598,11.8357634351742,11.9162712830907,11.6951872032523,11.7601773303921,11.7564291250631,11.9661903552445,10.8563748649692,10.5648962213254,10.5931381425242,12.1749051352514,12.1326947936963,12.2703477736386,11.971632478921,11.7318196152621,11.6162060472763,11.9452892126445,12.1063634132281,12.1027543994697,11.447284772112,11.3221136383399,11.5149505869021,11.9034972901836,11.8518528398465,11.9442736751638,11.5726339149607,11.4479256464052,11.4062454703888,11.7872998252638,11.9138446890426,12.0378459522034,11.4611448558378,11.0932965653889,11.2811271989376
"Pocillopora_acuta_HIv2___RNAseq.g21513.t1",8.33579691910049,8.76763295937375,8.73731422713268,8.98739901670272,8.22786058821765,8.17729478541738,8.70128896118885,8.78513883228693,7.97623760072698,8.97185269373177,8.51135346566818,9.08115975681044,8.13529292714224,8.73421876915821,8.79051730181463,9.06605170161903,9.08610471260634,8.81258961190997,8.72355295783512,8.17380327905671,8.25374110744375,9.33205820483398,10.0376472266457,10.0974473891012,8.94196890830063,8.81223966867418,8.6715686956683,9.84953671387316,10.1387605452086,9.35168695610252,8.28952664100769,8.70289733192726,8.95923364054211,9.2420837068306,9.63297351531516,9.48790851322765,8.13078516674014,8.7262634773313,8.43871770514148,7.88615840634592,9.82666756929628,9.40012052499798
"Pocillopora_acuta_HIv2___RNAseq.g21514.t1",9.45953464315862,9.41666001770074,9.42382109731708,9.42605598657346,9.37399092005588,9.62763346720286,9.82468518413229,9.59791592221065,9.31098378711211,10.0235587351725,9.48163076379124,9.269426498408,10.7089889137846,10.1401439991451,9.86224802380035,10.6074836525374,10.8019196716199,11.2341555908841,9.24738800314082,9.31211862775646,9.25749358219623,10.469173443886,10.0042035244986,10.2129919774575,9.51342821988597,9.30672693737169,9.31455757914914,9.86207803481851,10.0214499520444,10.0750980377124,9.4778882069634,9.48068160705631,9.38042448454134,9.77361073800246,9.6452849725803,9.81044449889301,9.58705302403034,9.64729723622758,9.39574104415162,9.86985008913777,10.075320826191,10.1890968635307
