fragment_name,species,t_hours,t_hours,day,time,type,Tank,preservative,Plug #,Genotype,Color_Score_Image,Status,Notes
POC_R3_H1,POC,3,heat,"Wed, Jul 9",12:00 PM,bulk_rna,Tank_2,DNA/RNA shield,1727,CBLS_POC,IMG_4612,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R3_H1,POC,3,heat,"Wed, Jul 9",12:00 PM,LCM,Tank_2,PAXgene,1727,CBLS_POC,IMG_4612,In flammable fridge in Paxgene Stabilizer,
POC_S3_H1,POC,3,heat,"Wed, Jul 9",12:00 PM,spatial,Tank_2,Formalin,1742,CBLS_POC,IMG_4613,In flammable fridge in 70% ethanol,
POC_P3_C1,POC,3,control,"Wed, Jul 9",12:00 PM, phys,Tank_1,LN2,1150,CBLS_POC,IMG_4614,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R3_C1,POC,3,control,"Wed, Jul 9",12:00 PM,bulk_rna,Tank_1,DNA/RNA shield,2869,CBLS_POC,IMG_4615,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R3_C1,POC,3,control,"Wed, Jul 9",12:00 PM,LCM,Tank_1,PAXgene,2869,CBLS_POC,IMG_4615,In flammable fridge in Paxgene Stabilizer,
POC_S3_C1,POC,3,control,"Wed, Jul 9",12:00 PM,spatial,Tank_1,Formalin,1306,CBLS_POC,IMG_4616,In flammable fridge in 70% ethanol,
POC_P3_C3,POC,3,control,"Wed, Jul 9",12:00 PM, phys,Tank_6,LN2,1140,CBLS_POC,IMG_4617,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 12:47
POC_R3_C3,POC,3,control,"Wed, Jul 9",12:00 PM,bulk_rna,Tank_6,DNA/RNA shield,2378,CBLS_POC,IMG_4619,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R3_C3,POC,3,control,"Wed, Jul 9",12:00 PM,LCM,Tank_6,PAXgene,2378,CBLS_POC,IMG_4619,In flammable fridge in Paxgene Stabilizer,Use second picture
POC_S3_C3,POC,3,control,"Wed, Jul 9",12:00 PM,spatial,Tank_6,Formalin,2208,CBLS_POC,IMG_4620,In flammable fridge in 70% ethanol,
POC_P3_H2,POC,3,heat,"Wed, Jul 9",12:00 PM, phys,Tank_3,LN2,1486,CBLS_POC,IMG_4621,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R3_H2,POC,3,heat,"Wed, Jul 9",12:00 PM,bulk_rna,Tank_3,DNA/RNA shield,1615,CBLS_POC,IMG_4622,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R3_H2,POC,3,heat,"Wed, Jul 9",12:00 PM,LCM/spatial,Tank_3,PAXgene,1615,CBLS_POC,IMG_4622,"Subsampled; half clipped and put into new Paxgene 20260112, other half decalcified and embedded for ST",
POC_S3_H2,POC,3,heat,"Wed, Jul 9",12:00 PM,spatial,Tank_3,Formalin,1698,CBLS_POC,IMG_4623,In flammable fridge in 70% ethanol,
POC_P3_H3,POC,3,heat,"Wed, Jul 9",12:00 PM, phys,Tank_5,LN2,1110,CBLS_POC,IMG_4624,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R3_H3,POC,3,heat,"Wed, Jul 9",12:00 PM,bulk_rna,Tank_5,DNA/RNA shield,2985,CBLS_POC,IMG_4625,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R3_H3,POC,3,heat,"Wed, Jul 9",12:00 PM,LCM,Tank_5,PAXgene,2985,CBLS_POC,IMG_4625,In flammable fridge in Paxgene Stabilizer,
POC_S3_H3,POC,3,heat,"Wed, Jul 9",12:00 PM,spatial,Tank_5,Formalin,1633,CBLS_POC,IMG_4626,In flammable fridge in 70% ethanol,Time: 12:55
POC_P12_C3,POC,12,control,"Wed, Jul 9",9:00 PM, phys,Tank_6,LN2,1318,CBLS_POC,IMG_4629,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 21:45
POC_R12_C3,POC,12,control,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_6,DNA/RNA shield,3003,CBLS_POC,IMG_4630,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_C3,POC,12,control,"Wed, Jul 9",9:00 PM,LCM,Tank_6,PAXgene,3003,CBLS_POC,IMG_4630,In flammable fridge in Paxgene Stabilizer,
POC_S12_C3,POC,12,control,"Wed, Jul 9",9:00 PM,spatial,Tank_6,Formalin,1244,CBLS_POC,IMG_4631,In flammable fridge in 70% ethanol,
POC_P12_C1,POC,12,control,"Wed, Jul 9",9:00 PM, phys,Tank_1,LN2,2563,CBLS_POC,IMG_4632,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R12_C1,POC,12,control,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_1,DNA/RNA shield,1729,CBLS_POC,IMG_4634,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_C1,POC,12,control,"Wed, Jul 9",9:00 PM,LCM,Tank_1,PAXgene,1729,CBLS_POC,IMG_4634,In flammable fridge in Paxgene Stabilizer,
POC_S12_C1,POC,12,control,"Wed, Jul 9",9:00 PM,spatial,Tank_1,Formalin,2879,CBLS_POC,IMG_4636,In flammable fridge in 70% ethanol,
POC_P12_H1,POC,12,heat,"Wed, Jul 9",9:00 PM, phys,Tank_2,LN2,2156,CBLS_POC,IMG_4638,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R12_H1,POC,12,heat,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_2,DNA/RNA shield,1174,CBLS_POC,IMG_4641,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_H1,POC,12,heat,"Wed, Jul 9",9:00 PM,LCM,Tank_2,PAXgene,1174,CBLS_POC,IMG_4641,In flammable fridge in Paxgene Stabilizer,
POC_S12_H1,POC,12,heat,"Wed, Jul 9",9:00 PM,spatial,Tank_2,Formalin,1643,CBLS_POC,IMG_4643,In flammable fridge in 70% ethanol,
POC_P12_H2,POC,12,heat,"Wed, Jul 9",9:00 PM, phys,Tank_3,LN2,1164,CBLS_POC,IMG_4644,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 21:56
POC_R12_H2,POC,12,heat,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_3,DNA/RNA shield,1470,CBLS_POC,IMG_4645,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_H2,POC,12,heat,"Wed, Jul 9",9:00 PM,LCM,Tank_3,PAXgene,1470,CBLS_POC,IMG_4645,In flammable fridge in Paxgene Stabilizer,
POC_S12_H2,POC,12,heat,"Wed, Jul 9",9:00 PM,spatial,Tank_3,Formalin,2368,CBLS_POC,IMG_4646,In flammable fridge in 70% ethanol,
POC_P12_C2,POC,12,control,"Wed, Jul 9",9:00 PM, phys,Tank_4,LN2,1274,CBLS_POC,IMG_4647,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R12_C2,POC,12,control,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_4,DNA/RNA shield,1555,CBLS_POC,IMG_4648,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_C2,POC,12,control,"Wed, Jul 9",9:00 PM,LCM,Tank_4,PAXgene,1555,CBLS_POC,IMG_4648,In flammable fridge in Paxgene Stabilizer,
POC_S12_C2,POC,12,control,"Wed, Jul 9",9:00 PM,spatial,Tank_4,Formalin,1613,CBLS_POC,IMG_4649,In flammable fridge in 70% ethanol,
POC_P12_H3,POC,12,heat,"Wed, Jul 9",9:00 PM, phys,Tank_5,LN2,2982,CBLS_POC,IMG_4652,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R12_H3,POC,12,heat,"Wed, Jul 9",9:00 PM,bulk_rna,Tank_5,DNA/RNA shield,1102,CBLS_POC,IMG_4653,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R12_H3,POC,12,heat,"Wed, Jul 9",9:00 PM,LCM,Tank_5,PAXgene,1102,CBLS_POC,IMG_4653,In flammable fridge in Paxgene Stabilizer,
POC_S12_H3,POC,12,heat,"Wed, Jul 9",9:00 PM,spatial,Tank_5,Formalin,1180,CBLS_POC,IMG_4656,In flammable fridge in 70% ethanol,Time: 22:06
POC_P24_H3,POC,24,heat,"Thu, Jul 10",9:00 AM, phys,Tank_5,LN2,2755,CBLS_POC,IMG_4658,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 9:32
POC_R24_H3,POC,24,heat,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_5,DNA/RNA shield,1478,CBLS_POC,IMG_4659,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_H3,POC,24,heat,"Thu, Jul 10",9:00 AM,LCM,Tank_5,PAXgene,1478,CBLS_POC,IMG_4659,In flammable fridge in Paxgene Stabilizer,
POC_S24_H3,POC,24,heat,"Thu, Jul 10",9:00 AM,spatial,Tank_5,Formalin,2380,CBLS_POC,IMG_4660,In flammable fridge in 70% ethanol,
POC_P24_C2,POC,24,control,"Thu, Jul 10",9:00 AM, phys,Tank_4,LN2,1647,CBLS_POC,IMG_4661,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R24_C2,POC,24,control,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_4,DNA/RNA shield,2070,CBLS_POC,IMG_4662,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_C2,POC,24,control,"Thu, Jul 10",9:00 AM,LCM,Tank_4,PAXgene,2070,CBLS_POC,IMG_4662,In flammable fridge in Paxgene Stabilizer,
POC_S24_C2,POC,24,control,"Thu, Jul 10",9:00 AM,spatial,Tank_4,Formalin,1242,CBLS_POC,IMG_4663,In flammable fridge in 70% ethanol,
POC_P24_H1,POC,24,heat,"Thu, Jul 10",9:00 AM, phys,Tank_2,LN2,1253,CBLS_POC,IMG_4664,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R24_H1,POC,24,heat,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_2,DNA/RNA shield,1734,CBLS_POC,IMG_4665,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_H1,POC,24,heat,"Thu, Jul 10",9:00 AM,LCM,Tank_2,PAXgene,1734,CBLS_POC,IMG_4665,In flammable fridge in Paxgene Stabilizer,
POC_S24_H1,POC,24,heat,"Thu, Jul 10",9:00 AM,spatial,Tank_2,Formalin,1094,CBLS_POC,IMG_4666,In flammable fridge in 70% ethanol,
POC_P24_C3,POC,24,control,"Thu, Jul 10",9:00 AM, phys,Tank_6,LN2,2757,CBLS_POC,IMG_4667,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 9:40
POC_R24_C3,POC,24,control,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_6,DNA/RNA shield,1133,CBLS_POC,IMG_4668,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_C3,POC,24,control,"Thu, Jul 10",9:00 AM,LCM,Tank_6,PAXgene,1133,CBLS_POC,IMG_4668,In flammable fridge in Paxgene Stabilizer,
POC_S24_C3,POC,24,control,"Thu, Jul 10",9:00 AM,spatial,Tank_6,Formalin,1218,CBLS_POC,IMG_4669,In flammable fridge in 70% ethanol,
POC_P24_H2,POC,24,heat,"Thu, Jul 10",9:00 AM, phys,Tank_3,LN2,1157,CBLS_POC,IMG_4670,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R24_H2,POC,24,heat,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_3,DNA/RNA shield,1566,CBLS_POC,IMG_4671,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_H2,POC,24,heat,"Thu, Jul 10",9:00 AM,LCM,Tank_3,PAXgene,1566,CBLS_POC,IMG_4671,In flammable fridge in Paxgene Stabilizer,
POC_S24_H2,POC,24,heat,"Thu, Jul 10",9:00 AM,spatial,Tank_3,Formalin,1186,CBLS_POC,IMG_4672,In flammable fridge in 70% ethanol,
POC_P24_C1,POC,24,control,"Thu, Jul 10",9:00 AM, phys,Tank_1,LN2,2878,CBLS_POC,IMG_4673,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R24_C1,POC,24,control,"Thu, Jul 10",9:00 AM,bulk_rna,Tank_1,DNA/RNA shield,1189,CBLS_POC,IMG_4674,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R24_C1,POC,24,control,"Thu, Jul 10",9:00 AM,LCM,Tank_1,PAXgene,1189,CBLS_POC,IMG_4674,In flammable fridge in Paxgene Stabilizer,
POC_S24_C1,POC,24,control,"Thu, Jul 10",9:00 AM,spatial,Tank_1,Formalin,1456,CBLS_POC,IMG_4675,In flammable fridge in 70% ethanol,Time: 9:48
POC_P72_C1,POC,72,control,"Sat, Jul 12",9:00 AM, phys,Tank_1,LN2,1336,CBLS_POC,IMG_4677,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 9:53
POC_R72_C1,POC,72,control,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_1,DNA/RNA shield,1584,CBLS_POC,IMG_4680,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_C1,POC,72,control,"Sat, Jul 12",9:00 AM,LCM,Tank_1,PAXgene,1584,CBLS_POC,IMG_4680,In flammable fridge in Paxgene Stabilizer,
POC_S72_C1,POC,72,control,"Sat, Jul 12",9:00 AM,spatial,Tank_1,Formalin,1748,CBLS_POC,IMG_4683,In flammable fridge in 70% ethanol,
POC_P72_C3,POC,72,control,"Sat, Jul 12",9:00 AM, phys,Tank_6,LN2,1283,CBLS_POC,IMG_4685,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R72_C3,POC,72,control,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_6,DNA/RNA shield,1298,CBLS_POC,IMG_4689,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_C3,POC,72,control,"Sat, Jul 12",9:00 AM,LCM,Tank_6,PAXgene,1298,CBLS_POC,IMG_4689,In flammable fridge in Paxgene Stabilizer,
POC_S72_C3,POC,72,control,"Sat, Jul 12",9:00 AM,spatial,Tank_6,Formalin,1176,CBLS_POC,IMG_4691,In flammable fridge in 70% ethanol,
POC_P72_H2,POC,72,heat,"Sat, Jul 12",9:00 AM, phys,Tank_3,LN2,1694,CBLS_POC,IMG_4693,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R72_H2,POC,72,heat,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_3,DNA/RNA shield,2738,CBLS_POC,IMG_4698,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_H2,POC,72,heat,"Sat, Jul 12",9:00 AM,LCM,Tank_3,PAXgene,2738,CBLS_POC,IMG_4698,In flammable fridge in Paxgene Stabilizer,
POC_S72_H2,POC,72,heat,"Sat, Jul 12",9:00 AM,spatial,Tank_3,Formalin,2172,CBLS_POC,IMG_4702,In flammable fridge in 70% ethanol,
POC_P72_C2,POC,72,control,"Sat, Jul 12",9:00 AM, phys,Tank_4,LN2,2528,CBLS_POC,IMG_4705,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 10:07
POC_R72_C2,POC,72,control,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_4,DNA/RNA shield,2881,CBLS_POC,IMG_4708,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_C2,POC,72,control,"Sat, Jul 12",9:00 AM,LCM,Tank_4,PAXgene,2881,CBLS_POC,IMG_4708,In flammable fridge in Paxgene Stabilizer,
POC_S72_C2,POC,72,control,"Sat, Jul 12",9:00 AM,spatial,Tank_4,Formalin,3002,CBLS_POC,IMG_4712,In flammable fridge in 70% ethanol,
POC_P72_H1,POC,72,heat,"Sat, Jul 12",9:00 AM, phys,Tank_2,LN2,1575,CBLS_POC,IMG_4713,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R72_H1,POC,72,heat,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_2,DNA/RNA shield,1496,CBLS_POC,IMG_4715,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_H1,POC,72,heat,"Sat, Jul 12",9:00 AM,LCM,Tank_2,PAXgene,1496,CBLS_POC,IMG_4715,In flammable fridge in Paxgene Stabilizer,
POC_S72_H1,POC,72,heat,"Sat, Jul 12",9:00 AM,spatial,Tank_2,Formalin,1247,CBLS_POC,IMG_4718,In flammable fridge in 70% ethanol,
POC_P72_H3,POC,72,heat,"Sat, Jul 12",9:00 AM, phys,Tank_5,LN2,1120,CBLS_POC,IMG_4721,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R72_H3,POC,72,heat,"Sat, Jul 12",9:00 AM,bulk_rna,Tank_5,DNA/RNA shield,1557,CBLS_POC,IMG_4726,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R72_H3,POC,72,heat,"Sat, Jul 12",9:00 AM,LCM,Tank_5,PAXgene,1557,CBLS_POC,IMG_4726,In flammable fridge in Paxgene Stabilizer,
POC_S72_H3,POC,72,heat,"Sat, Jul 12",9:00 AM,spatial,Tank_5,Formalin,2531,CBLS_POC,IMG_4728,In flammable fridge in 70% ethanol,Time: 10:16
POC_P120_H1,POC,120,heat,"Mon, Jul 14",9:00 AM, phys,Tank_2,LN2,2195,CBLS_POC,IMG_4731,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 10:37
POC_R120_H1,POC,120,heat,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_2,DNA/RNA shield,2997,CBLS_POC,IMG_4732,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_H1,POC,120,heat,"Mon, Jul 14",9:00 AM,LCM,Tank_2,PAXgene,2997,CBLS_POC,IMG_4732,In flammable fridge in Paxgene Stabilizer,
POC_S120_H1,POC,120,heat,"Mon, Jul 14",9:00 AM,spatial,Tank_2,Formalin,2524,CBLS_POC,IMG_4733,In flammable fridge in 70% ethanol,
POC_P120_C1,POC,120,control,"Mon, Jul 14",9:00 AM, phys,Tank_1,LN2,1223,CBLS_POC,IMG_4734,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R120_C1,POC,120,control,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_1,DNA/RNA shield,2758,CBLS_POC,IMG_4735,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_C1,POC,120,control,"Mon, Jul 14",9:00 AM,LCM,Tank_1,PAXgene,2758,CBLS_POC,IMG_4735,In flammable fridge in Paxgene Stabilizer,
POC_S120_C1,POC,120,control,"Mon, Jul 14",9:00 AM,spatial,Tank_1,Formalin,1644,CBLS_POC,IMG_4736,In flammable fridge in 70% ethanol,
POC_P120_C2,POC,120,control,"Mon, Jul 14",9:00 AM, phys,Tank_4,LN2,2666,CBLS_POC,IMG_4737,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R120_C2,POC,120,control,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_4,DNA/RNA shield,1128,CBLS_POC,IMG_4738,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_C2,POC,120,control,"Mon, Jul 14",9:00 AM,LCM,Tank_4,PAXgene,1128,CBLS_POC,IMG_4738,In flammable fridge in Paxgene Stabilizer,
POC_S120_C2,POC,120,control,"Mon, Jul 14",9:00 AM,spatial,Tank_4,Formalin,1653,CBLS_POC,IMG_4739,In flammable fridge in 70% ethanol,
POC_P120_C3,POC,120,control,"Mon, Jul 14",9:00 AM, phys,Tank_6,LN2,1122,CBLS_POC,IMG_4740,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 10:46
POC_R120_C3,POC,120,control,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_6,DNA/RNA shield,1824,CBLS_POC,IMG_4741,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_C3,POC,120,control,"Mon, Jul 14",9:00 AM,LCM,Tank_6,PAXgene,1824,CBLS_POC,IMG_4741,In flammable fridge in Paxgene Stabilizer,
POC_S120_C3,POC,120,control,"Mon, Jul 14",9:00 AM,spatial,Tank_6,Formalin,1427,CBLS_POC,IMG_4742,In flammable fridge in 70% ethanol,
POC_P120_H2,POC,120,heat,"Mon, Jul 14",9:00 AM, phys,Tank_3,LN2,1450,CBLS_POC,IMG_4743,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R120_H2,POC,120,heat,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_3,DNA/RNA shield,2729,CBLS_POC,IMG_4744,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_H2,POC,120,heat,"Mon, Jul 14",9:00 AM,LCM,Tank_3,PAXgene,2729,CBLS_POC,IMG_4744,In flammable fridge in Paxgene Stabilizer,
POC_S120_H2,POC,120,heat,"Mon, Jul 14",9:00 AM,spatial,Tank_3,Formalin,1322,CBLS_POC,IMG_4745,In flammable fridge in 70% ethanol,
POC_P120_H3,POC,120,heat,"Mon, Jul 14",9:00 AM, phys,Tank_5,LN2,2730,CBLS_POC,IMG_4746,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_R120_H3,POC,120,heat,"Mon, Jul 14",9:00 AM,bulk_rna,Tank_5,DNA/RNA shield,1130,CBLS_POC,IMG_4747,"Tube In -80 Freezer G Shelf 3, Zoe Rack; RNA sent for bulk RNA-seq 20250909",
POC_R120_H3,POC,120,heat,"Mon, Jul 14",9:00 AM,LCM,Tank_5,PAXgene,1130,CBLS_POC,IMG_4747,Decalc 20250910,
POC_S120_H3,POC,120,heat,"Mon, Jul 14",9:00 AM,spatial,Tank_5,Formalin,1412,CBLS_POC,IMG_4748,In flammable fridge in 70% ethanol,Time: 10:56
POC_PAM_2565,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_1,LN2,2565,CBLS_POC,IMG_4749,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:00
POC_PAM_2370,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_1,LN2,2370,CBLS_POC,IMG_4750,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_2986,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_1,LN2,2986,CBLS_POC,IMG_4751,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1471,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_2,LN2,1471,CBLS_POC,IMG_4752,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:02
POC_PAM_1753,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_2,LN2,1753,CBLS_POC,IMG_4753,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1100,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_2,LN2,1100,CBLS_POC,IMG_4754,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1059,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_3,LN2,1059,CBLS_POC,IMG_4755,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:03
POC_PAM_1691,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_3,LN2,1691,CBLS_POC,IMG_4756,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1626,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_3,LN2,1626,CBLS_POC,IMG_4757,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1761,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_4,LN2,1761,CBLS_POC,IMG_4758,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:06
POC_PAM_1159,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_4,LN2,1159,CBLS_POC,IMG_4759,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1281,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_4,LN2,1281,CBLS_POC,IMG_4760,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1614,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_5,LN2,1614,CBLS_POC,IMG_4761,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:07
POC_PAM_1038,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_5,LN2,1038,CBLS_POC,IMG_4762,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1473,POC,120,heat,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_5,LN2,1473,CBLS_POC,IMG_4763,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1043,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_6,LN2,1043,CBLS_POC,IMG_4764,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:09
POC_PAM_1175,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_6,LN2,1175,CBLS_POC,IMG_4765,In -80 Freezer G Shelf 1; Light blue mesh bag,
POC_PAM_1474,POC,120,control,"Mon, Jul 14",9:00 AM,phys_PAM,Tank_6,LN2,1474,CBLS_POC,IMG_4766,In -80 Freezer G Shelf 1; Light blue mesh bag,Time: 11:10
