"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"350",2025-07-03 13:05:24,25.416,710.4,"Tank1","Control"
"351",2025-07-03 13:10:24,25.319,688.9,"Tank1","Control"
"352",2025-07-03 13:15:24,25.319,667.4,"Tank1","Control"
"353",2025-07-03 13:20:24,25.319,678.1,"Tank1","Control"
"354",2025-07-03 13:25:24,25.319,699.7,"Tank1","Control"
"355",2025-07-03 13:30:24,25.319,678.1,"Tank1","Control"
"356",2025-07-03 13:35:24,25.319,688.9,"Tank1","Control"
"357",2025-07-03 13:40:24,25.222,688.9,"Tank1","Control"
"358",2025-07-03 13:45:24,25.222,645.8,"Tank1","Control"
"359",2025-07-03 13:50:24,25.222,699.7,"Tank1","Control"
"360",2025-07-03 13:55:24,25.222,710.4,"Tank1","Control"
"361",2025-07-03 14:00:24,25.222,667.4,"Tank1","Control"
"362",2025-07-03 14:05:24,25.222,710.4,"Tank1","Control"
"363",2025-07-03 14:10:24,25.319,699.7,"Tank1","Control"
"364",2025-07-03 14:15:24,25.319,688.9,"Tank1","Control"
"365",2025-07-03 14:20:24,25.222,678.1,"Tank1","Control"
"366",2025-07-03 14:25:24,25.319,656.6,"Tank1","Control"
"367",2025-07-03 14:30:24,25.513,667.4,"Tank1","Control"
"368",2025-07-03 14:35:24,25.513,645.8,"Tank1","Control"
"369",2025-07-03 14:40:24,25.513,699.7,"Tank1","Control"
"370",2025-07-03 14:45:24,25.513,710.4,"Tank1","Control"
"371",2025-07-03 14:50:24,25.513,667.4,"Tank1","Control"
"372",2025-07-03 14:55:24,25.513,688.9,"Tank1","Control"
"373",2025-07-03 15:00:24,25.416,635.1,"Tank1","Control"
"374",2025-07-03 15:05:24,25.416,688.9,"Tank1","Control"
"375",2025-07-03 15:10:24,25.416,678.1,"Tank1","Control"
"376",2025-07-03 15:15:24,25.416,635.1,"Tank1","Control"
"377",2025-07-03 15:20:24,25.416,688.9,"Tank1","Control"
"378",2025-07-03 15:25:24,25.319,688.9,"Tank1","Control"
"379",2025-07-03 15:30:24,25.319,667.4,"Tank1","Control"
"380",2025-07-03 15:35:24,25.319,688.9,"Tank1","Control"
"381",2025-07-03 15:40:24,25.319,688.9,"Tank1","Control"
"382",2025-07-03 15:45:24,25.319,656.6,"Tank1","Control"
"383",2025-07-03 15:50:24,25.319,688.9,"Tank1","Control"
"384",2025-07-03 15:55:24,25.513,688.9,"Tank1","Control"
"385",2025-07-03 16:00:24,25.513,667.4,"Tank1","Control"
"386",2025-07-03 16:05:24,25.513,645.8,"Tank1","Control"
"387",2025-07-03 16:10:24,25.416,624.3,"Tank1","Control"
"388",2025-07-03 16:15:24,25.416,624.3,"Tank1","Control"
"389",2025-07-03 16:20:24,25.416,592,"Tank1","Control"
"390",2025-07-03 16:25:24,25.319,559.7,"Tank1","Control"
"391",2025-07-03 16:30:24,25.319,559.7,"Tank1","Control"
"392",2025-07-03 16:35:24,25.319,527.4,"Tank1","Control"
"393",2025-07-03 16:40:24,25.319,549,"Tank1","Control"
"394",2025-07-03 16:45:24,25.319,495.1,"Tank1","Control"
"395",2025-07-03 16:50:24,25.319,516.7,"Tank1","Control"
"396",2025-07-03 16:55:24,25.319,516.7,"Tank1","Control"
"397",2025-07-03 17:00:24,25.319,452.1,"Tank1","Control"
"398",2025-07-03 17:05:24,25.319,452.1,"Tank1","Control"
"399",2025-07-03 17:10:24,25.319,473.6,"Tank1","Control"
"400",2025-07-03 17:15:24,25.319,419.8,"Tank1","Control"
"401",2025-07-03 17:20:24,25.319,409,"Tank1","Control"
"402",2025-07-03 17:25:24,25.319,419.8,"Tank1","Control"
"403",2025-07-03 17:30:24,25.416,409,"Tank1","Control"
"404",2025-07-03 17:35:24,25.416,430.6,"Tank1","Control"
"405",2025-07-03 17:40:24,25.416,301.4,"Tank1","Control"
"406",2025-07-03 17:45:24,25.416,366,"Tank1","Control"
"407",2025-07-03 17:50:24,25.319,269.1,"Tank1","Control"
"408",2025-07-03 17:55:24,25.319,333.7,"Tank1","Control"
"409",2025-07-03 18:00:24,25.319,258.3,"Tank1","Control"
"410",2025-07-03 18:05:24,25.222,333.7,"Tank1","Control"
"411",2025-07-03 18:10:24,25.416,258.3,"Tank1","Control"
