Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
POC_R120_H1_S122_R1_001	POC_R120_H1_S122_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14073855.0	2.1 Gbp	0.0	151.0	43.0	46.00001441603005	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	warn
POC_R120_H1_S122_R2_001	POC_R120_H1_S122_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14073855.0	2.1 Gbp	0.0	151.0	43.0	48.71986697202826	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R120_H2_S92_R1_001	POC_R120_H2_S92_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12471533.0	1.8 Gbp	0.0	151.0	43.0	57.96615782361816	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R120_H2_S92_R2_001	POC_R120_H2_S92_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12471533.0	1.8 Gbp	0.0	151.0	43.0	60.893877056093004	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	pass	warn
POC_R120_H3_S17_R1_001	POC_R120_H3_S17_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14312992.0	2.1 Gbp	0.0	151.0	43.0	53.580168411727115	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	warn	warn
POC_R120_H3_S17_R2_001	POC_R120_H3_S17_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14312992.0	2.1 Gbp	0.0	151.0	43.0	55.17665511372527	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R12_C1_S18_R1_001	POC_R12_C1_S18_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16028995.0	2.4 Gbp	0.0	151.0	43.0	53.935901008854295	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R12_C1_S18_R2_001	POC_R12_C1_S18_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16028995.0	2.4 Gbp	0.0	151.0	43.0	55.21084763987436	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R12_C2_S83_R1_001	POC_R12_C2_S83_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20945794.0	3.1 Gbp	0.0	151.0	43.0	48.14407434162597	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R12_C2_S83_R2_001	POC_R12_C2_S83_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20945794.0	3.1 Gbp	0.0	151.0	43.0	49.82858213767731	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R12_C3_S103_R1_001	POC_R12_C3_S103_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10301123.0	1.5 Gbp	0.0	151.0	42.0	55.1155288231999	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R12_C3_S103_R2_001	POC_R12_C3_S103_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10301123.0	1.5 Gbp	0.0	151.0	43.0	58.44872680882439	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R12_H1_S85_R1_001	POC_R12_H1_S85_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18902261.0	2.8 Gbp	0.0	151.0	43.0	45.155059224687434	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R12_H1_S85_R2_001	POC_R12_H1_S85_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18902261.0	2.8 Gbp	0.0	151.0	43.0	46.539499305287016	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R12_H2_S14_R1_001	POC_R12_H2_S14_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18863456.0	2.8 Gbp	0.0	151.0	43.0	50.04321906165855	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R12_H2_S14_R2_001	POC_R12_H2_S14_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18863456.0	2.8 Gbp	0.0	151.0	43.0	51.15107765129704	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R12_H3_S124_R1_001	POC_R12_H3_S124_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12004201.0	1.8 Gbp	0.0	151.0	42.0	55.5658778251642	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R12_H3_S124_R2_001	POC_R12_H3_S124_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12004201.0	1.8 Gbp	0.0	151.0	42.0	59.310208850150225	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R1_C1_S29_R1_001	POC_R1_C1_S29_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14987061.0	2.2 Gbp	0.0	151.0	43.0	53.75975886074219	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R1_C1_S29_R2_001	POC_R1_C1_S29_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14987061.0	2.2 Gbp	0.0	151.0	43.0	54.989518224860504	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R1_C2_S117_R1_001	POC_R1_C2_S117_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8884161.0	1.3 Gbp	0.0	151.0	42.0	60.50514005354922	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R1_C2_S117_R2_001	POC_R1_C2_S117_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8884161.0	1.3 Gbp	0.0	151.0	42.0	64.43256502515436	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R1_C3_S49_R1_001	POC_R1_C3_S49_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18891320.0	2.8 Gbp	0.0	151.0	42.0	47.97844439688294	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R1_C3_S49_R2_001	POC_R1_C3_S49_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18891320.0	2.8 Gbp	0.0	151.0	43.0	49.373640603386015	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R1_H1_S45_R1_001	POC_R1_H1_S45_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10888152.0	1.6 Gbp	0.0	151.0	42.0	57.9591218769025	151.0	pass	pass	warn	pass	fail	warn	pass	pass	warn	pass	warn
POC_R1_H1_S45_R2_001	POC_R1_H1_S45_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10888152.0	1.6 Gbp	0.0	151.0	43.0	60.06115787088115	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R1_H2_S70_R1_001	POC_R1_H2_S70_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20127244.0	3 Gbp	0.0	151.0	42.0	51.75990407404698	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R1_H2_S70_R2_001	POC_R1_H2_S70_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20127244.0	3 Gbp	0.0	151.0	43.0	53.702728053482055	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R1_H3_S93_R1_001	POC_R1_H3_S93_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19931450.0	3 Gbp	0.0	151.0	43.0	44.26055350379255	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	warn
POC_R1_H3_S93_R2_001	POC_R1_H3_S93_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19931450.0	3 Gbp	0.0	151.0	43.0	45.703623428432074	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POC_R24_C1_S81_R1_001	POC_R24_C1_S81_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21230454.0	3.2 Gbp	0.0	151.0	43.0	45.010682881174475	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R24_C1_S81_R2_001	POC_R24_C1_S81_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21230454.0	3.2 Gbp	0.0	151.0	43.0	46.924167164882356	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R24_C2_S9_R1_001	POC_R24_C2_S9_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16480319.0	2.4 Gbp	0.0	151.0	43.0	46.434016664365316	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	warn
POC_R24_C2_S9_R2_001	POC_R24_C2_S9_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16480319.0	2.4 Gbp	0.0	151.0	43.0	47.69111913722753	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R24_C3_S63_R1_001	POC_R24_C3_S63_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22803627.0	3.4 Gbp	0.0	151.0	42.0	45.25197177111386	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R24_C3_S63_R2_001	POC_R24_C3_S63_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22803627.0	3.4 Gbp	0.0	151.0	43.0	46.84785406565663	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R24_H1_S53_R1_001	POC_R24_H1_S53_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14431154.0	2.1 Gbp	0.0	151.0	42.0	54.858724486033914	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R24_H1_S53_R2_001	POC_R24_H1_S53_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14431154.0	2.1 Gbp	0.0	151.0	42.0	56.66933238199415	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R24_H2_S78_R1_001	POC_R24_H2_S78_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16821207.0	2.5 Gbp	0.0	151.0	43.0	51.474831125863574	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R24_H2_S78_R2_001	POC_R24_H2_S78_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16821207.0	2.5 Gbp	0.0	151.0	43.0	53.63148447186226	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R24_H3_S56_R1_001	POC_R24_H3_S56_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18129516.0	2.7 Gbp	0.0	151.0	42.0	46.159312196983	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R24_H3_S56_R2_001	POC_R24_H3_S56_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18129516.0	2.7 Gbp	0.0	151.0	43.0	47.480833343453014	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R3_C1_S125_R1_001	POC_R3_C1_S125_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8937301.0	1.3 Gbp	0.0	151.0	42.0	54.37163068518919	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R3_C1_S125_R2_001	POC_R3_C1_S125_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	8937301.0	1.3 Gbp	0.0	151.0	43.0	57.271995641877616	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R3_C2_S28_R1_001	POC_R3_C2_S28_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14091201.0	2.1 Gbp	0.0	151.0	43.0	52.886913895657436	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R3_C2_S28_R2_001	POC_R3_C2_S28_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14091201.0	2.1 Gbp	0.0	151.0	43.0	54.39358743232656	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R3_C3_S74_R1_001	POC_R3_C3_S74_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22321928.0	3.3 Gbp	0.0	151.0	43.0	42.87722452939342	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	warn
POC_R3_C3_S74_R2_001	POC_R3_C3_S74_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22321928.0	3.3 Gbp	0.0	151.0	43.0	44.30434362292648	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R3_H1_S106_R1_001	POC_R3_H1_S106_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12210004.0	1.8 Gbp	0.0	151.0	43.0	52.634106018047255	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	pass
POC_R3_H1_S106_R2_001	POC_R3_H1_S106_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12210004.0	1.8 Gbp	0.0	151.0	43.0	54.880497717707414	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	pass
POC_R3_H2_S57_R1_001	POC_R3_H2_S57_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	182030.0	27.4 Mbp	0.0	151.0	43.0	77.84402032610267	151.0	pass	pass	warn	pass	fail	warn	pass	pass	pass	pass	warn
POC_R3_H2_S57_R2_001	POC_R3_H2_S57_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	182030.0	27.4 Mbp	0.0	151.0	43.0	78.02086481793914	151.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	warn
POC_R3_H3_S59_R1_001	POC_R3_H3_S59_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17070662.0	2.5 Gbp	0.0	151.0	43.0	45.1626136779633	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R3_H3_S59_R2_001	POC_R3_H3_S59_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17070662.0	2.5 Gbp	0.0	151.0	43.0	45.8210799310287	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R72_C1_S112_R1_001	POC_R72_C1_S112_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14495585.0	2.1 Gbp	0.0	151.0	42.0	50.434833142121796	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R72_C1_S112_R2_001	POC_R72_C1_S112_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	14495585.0	2.1 Gbp	0.0	151.0	43.0	53.05638527389256	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R72_C2_S8_R1_001	POC_R72_C2_S8_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23344490.0	3.5 Gbp	0.0	151.0	43.0	47.48598087582642	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R72_C2_S8_R2_001	POC_R72_C2_S8_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23344490.0	3.5 Gbp	0.0	151.0	43.0	49.33266552344341	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	pass	warn
POC_R72_C3_S39_R1_001	POC_R72_C3_S39_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17950200.0	2.7 Gbp	0.0	151.0	43.0	53.08827708618089	151.0	pass	pass	warn	pass	fail	pass	pass	pass	warn	pass	warn
POC_R72_C3_S39_R2_001	POC_R72_C3_S39_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17950200.0	2.7 Gbp	0.0	151.0	43.0	55.01315226981994	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R72_H1_S48_R1_001	POC_R72_H1_S48_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22379909.0	3.3 Gbp	0.0	151.0	42.0	46.240637899114255	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R72_H1_S48_R2_001	POC_R72_H1_S48_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	22379909.0	3.3 Gbp	0.0	151.0	43.0	47.593535277921276	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POC_R72_H2_S75_R1_001	POC_R72_H2_S75_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17222141.0	2.6 Gbp	0.0	151.0	43.0	49.72111382807581	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POC_R72_H2_S75_R2_001	POC_R72_H2_S75_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17222141.0	2.6 Gbp	0.0	151.0	43.0	51.24272520360207	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POC_R72_H3_S91_R1_001	POC_R72_H3_S91_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15501693.0	2.3 Gbp	0.0	151.0	43.0	48.788233273440156	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	warn	warn
POC_R72_H3_S91_R2_001	POC_R72_H3_S91_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15501693.0	2.3 Gbp	0.0	151.0	43.0	50.87649833653028	151.0	pass	pass	fail	pass	warn	pass	pass	pass	warn	warn	warn
POR_R0_C1_S77_R1_001	POR_R0_C1_S77_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13225356.0	1.9 Gbp	0.0	151.0	49.0	16.722265097505804	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_C1_S77_R2_001	POR_R0_C1_S77_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13225356.0	1.9 Gbp	0.0	151.0	47.0	18.501653745389653	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R0_C2_S32_R1_001	POR_R0_C2_S32_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18657814.0	2.8 Gbp	0.0	151.0	48.0	15.254653947049086	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_C2_S32_R2_001	POR_R0_C2_S32_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18657814.0	2.8 Gbp	0.0	151.0	47.0	16.21632134879304	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R0_C3_S54_R1_001	POR_R0_C3_S54_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12388386.0	1.8 Gbp	0.0	151.0	46.0	35.211982262309775	151.0	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
POR_R0_C3_S54_R2_001	POR_R0_C3_S54_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12388386.0	1.8 Gbp	0.0	151.0	46.0	36.27982525631501	151.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_H1_S23_R1_001	POR_R0_H1_S23_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16553876.0	2.4 Gbp	0.0	151.0	49.0	14.252831545089942	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	warn
POR_R0_H1_S23_R2_001	POR_R0_H1_S23_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	16553876.0	2.4 Gbp	0.0	151.0	48.0	15.121970093101975	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R0_H2_S6_R1_001	POR_R0_H2_S6_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13739092.0	2 Gbp	0.0	151.0	49.0	16.302402300495036	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_H2_S6_R2_001	POR_R0_H2_S6_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13739092.0	2 Gbp	0.0	151.0	48.0	17.109499977393515	151.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_H3_S60_R1_001	POR_R0_H3_S60_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19415189.0	2.9 Gbp	0.0	151.0	48.0	17.881117553031146	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R0_H3_S60_R2_001	POR_R0_H3_S60_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19415189.0	2.9 Gbp	0.0	151.0	48.0	18.780009005576066	151.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	warn
POR_R120_C1_S126_R1_001	POR_R120_C1_S126_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10416885.0	1.5 Gbp	0.0	151.0	50.0	10.075937676651222	151.0	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	warn
POR_R120_C1_S126_R2_001	POR_R120_C1_S126_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	10416885.0	1.5 Gbp	0.0	151.0	49.0	11.559795835903962	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R120_C2_S87_R1_001	POR_R120_C2_S87_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21010923.0	3.1 Gbp	0.0	151.0	47.0	27.27327601101677	151.0	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
POR_R120_C2_S87_R2_001	POR_R120_C2_S87_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21010923.0	3.1 Gbp	0.0	151.0	47.0	28.21407264995946	151.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	warn
POR_R120_C3_S80_R1_001	POR_R120_C3_S80_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21152455.0	3.1 Gbp	0.0	151.0	50.0	7.497261757082691	151.0	pass	pass	warn	pass	warn	fail	pass	pass	fail	fail	warn
POR_R120_C3_S80_R2_001	POR_R120_C3_S80_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21152455.0	3.1 Gbp	0.0	151.0	49.0	8.477050678448398	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R120_H1_S47_R1_001	POR_R120_H1_S47_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93726.0	14.1 Mbp	0.0	151.0	44.0	79.36645114482641	151.0	pass	pass	warn	pass	warn	pass	pass	pass	pass	warn	warn
POR_R120_H1_S47_R2_001	POR_R120_H1_S47_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	93726.0	14.1 Mbp	0.0	151.0	44.0	79.70147024304889	151.0	pass	pass	fail	pass	warn	pass	pass	pass	pass	warn	warn
POR_R120_H2_S46_R1_001	POR_R120_H2_S46_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19900205.0	3 Gbp	0.0	151.0	43.0	44.742087907188896	151.0	pass	pass	warn	pass	fail	pass	pass	pass	fail	pass	warn
POR_R120_H2_S46_R2_001	POR_R120_H2_S46_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19900205.0	3 Gbp	0.0	151.0	43.0	45.73132007363321	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POR_R120_H3_S123_R1_001	POR_R120_H3_S123_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12712210.0	1.9 Gbp	0.0	151.0	49.0	16.497372815232573	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R120_H3_S123_R2_001	POR_R120_H3_S123_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12712210.0	1.9 Gbp	0.0	151.0	48.0	17.624832806201187	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R12_C1_S109_R1_001	POR_R12_C1_S109_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11006367.0	1.6 Gbp	0.0	151.0	50.0	12.666192542891846	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	warn
POR_R12_C1_S109_R2_001	POR_R12_C1_S109_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	11006367.0	1.6 Gbp	0.0	151.0	49.0	13.595430685632456	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R12_C2_S105_R1_001	POR_R12_C2_S105_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18353366.0	2.7 Gbp	0.0	151.0	46.0	28.35493806586551	151.0	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
POR_R12_C2_S105_R2_001	POR_R12_C2_S105_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	18353366.0	2.7 Gbp	0.0	151.0	46.0	29.821410577207892	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R12_C3_S114_R1_001	POR_R12_C3_S114_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15184451.0	2.2 Gbp	0.0	151.0	49.0	13.255962509335607	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	fail	warn
POR_R12_C3_S114_R2_001	POR_R12_C3_S114_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15184451.0	2.2 Gbp	0.0	151.0	48.0	14.447676060363989	151.0	pass	pass	fail	pass	fail	warn	pass	pass	fail	warn	warn
POR_R12_H1_S2_R1_001	POR_R12_H1_S2_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13182852.0	1.9 Gbp	0.0	151.0	45.0	45.5896608167798	151.0	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
POR_R12_H1_S2_R2_001	POR_R12_H1_S2_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	13182852.0	1.9 Gbp	0.0	151.0	45.0	46.63066747116472	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POR_R12_H2_S88_R1_001	POR_R12_H2_S88_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20845245.0	3.1 Gbp	0.0	151.0	45.0	29.150403776195443	151.0	pass	pass	warn	pass	warn	pass	pass	pass	fail	warn	warn
POR_R12_H2_S88_R2_001	POR_R12_H2_S88_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20845245.0	3.1 Gbp	0.0	151.0	45.0	30.09988457586865	151.0	pass	pass	fail	pass	warn	pass	pass	pass	fail	warn	warn
POR_R12_H3_S42_R1_001	POR_R12_H3_S42_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20256371.0	3 Gbp	0.0	151.0	47.0	28.269976037880717	151.0	pass	pass	warn	pass	warn	warn	pass	pass	fail	warn	warn
POR_R12_H3_S42_R2_001	POR_R12_H3_S42_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20256371.0	3 Gbp	0.0	151.0	46.0	29.02670571670221	151.0	pass	pass	fail	pass	warn	warn	pass	pass	fail	warn	warn
