"","POC_R0_C1","POC_R0_C2","POC_R0_C3","POC_R0_H1","POC_R0_H2","POC_R0_H3","POC_R1_C1","POC_R1_C2","POC_R1_C3","POC_R1_H1","POC_R1_H2","POC_R1_H3","POC_R3_C1","POC_R3_C2","POC_R3_C3","POC_R3_H1","POC_R3_H2","POC_R3_H3","POC_R12_C1","POC_R12_C2","POC_R12_C3","POC_R12_H1","POC_R12_H2","POC_R12_H3","POC_R24_C1","POC_R24_C2","POC_R24_C3","POC_R24_H1","POC_R24_H2","POC_R24_H3","POC_R72_C1","POC_R72_C2","POC_R72_C3","POC_R72_H1","POC_R72_H2","POC_R72_H3","POC_R120_C1","POC_R120_C2","POC_R120_C3","POC_R120_H1","POC_R120_H2","POC_R120_H3"
"Pocillopora_acuta_HIv2___TS.g3612.t1",9.28905207088192,9.69901564834664,9.45921121281032,9.33638744344074,9.50372339018917,9.67599483325222,9.47592383704299,9.44627685729547,9.53441876505149,9.0082051327746,9.02717401541623,9.47999218155175,9.2091837100736,9.46394190640006,9.60674403480323,9.2849966964521,9.28016439896781,9.51740395760535,9.70012823880916,9.60816850266199,9.69427795362753,9.94356943019793,10.1990132071871,9.57575592169957,9.35767162556344,9.41839326953952,9.37157532678786,10.0144418176335,9.9980494201186,9.86728988751296,9.31749583375546,9.34353684186061,9.30182687721975,9.65777162589996,10.1103551199917,9.63979584401547,9.72878880633732,9.37771500580892,9.39792343331096,9.77244714256728,10.0883681893968,9.69156346906949
"Pocillopora_acuta_HIv2___RNAseq.g3791.t1",11.1967274668456,10.7719173259401,11.0957930866741,11.1224286083371,10.9670541827383,11.0541499124338,11.0312234119015,11.8375509094631,11.1131960259169,12.5880821495507,11.4766553959442,11.533655318867,12.4937817450462,12.050241202741,11.3447525056244,12.2283972995243,12.666220052788,12.6468657247948,11.0656036735591,10.948914664935,10.8107845662969,11.469627219038,10.4594606932151,10.9151514265233,10.771390037937,10.8199984094606,10.7600146405296,10.5082517992893,10.5339015654253,10.2380550447931,11.2120050401019,11.1120986548284,11.0515897448833,10.4183191530001,10.5020136309882,10.4488775860204,11.1137471160506,11.1707364579627,11.1375840624512,10.5444985252744,10.734605657551,10.7438996145121
"Pocillopora_acuta_HIv2___RNAseq.g3792.t1",10.1311178073359,9.99175359826923,10.0595915326628,10.121786027566,10.1281985687801,10.1496088016905,10.0558479047126,10.2671472143964,10.0041251748901,10.4990522485883,10.6919209659698,10.456747321083,10.4855368237508,10.4293869354277,10.1587817895889,10.6146538681243,10.2753158147941,10.4626214628453,10.2142737196006,10.4359333522647,9.66689337961653,10.2790517201786,9.71282614486725,10.3286082776847,10.177472676652,9.85444859385667,9.81390659639932,9.8526823618051,9.71555749087605,9.80816454957363,10.1560307677292,10.0798388544648,10.253080565593,9.86430253672814,9.73054113522083,9.70342452011246,10.1230049855217,10.2212721414532,10.3825811447315,10.1861928047686,8.89065812415893,9.84833106706906
"Pocillopora_acuta_HIv2___RNAseq.g3793.t1",10.6076665877476,10.9657170447622,10.676093895855,10.6740797156833,10.7398892333073,10.9725643358113,10.8635447805189,10.374208616235,10.7143990042985,10.7165588921723,10.4840215931426,11.0299824775146,11.1420478182688,10.8834050913377,10.9303277182222,10.3361526766711,9.98177967246757,10.7522379009201,10.7391242244586,10.7562490017783,10.873852637544,10.9827114059737,10.7198433173171,10.3401035406517,10.5669464206602,10.751372040106,10.9345442339311,10.5941862084179,10.7403668089408,11.0777556259503,10.8078116625744,10.6669348081625,10.5158113804073,11.0160079239578,10.7292408584599,10.7376516690289,10.9252172345393,10.7583704332836,10.6185394109897,11.045595046362,10.6419358228316,10.8502097260616
"Pocillopora_acuta_HIv2___TS.g3616.t1",8.99136388044105,9.12638507252918,9.12195078876051,8.98160664900251,9.23370759589024,8.90223007848302,8.78827483506118,9.10947105600352,9.2338299105289,8.83257939778613,9.37265822957893,9.01044332999245,8.74643147322122,8.88468892163164,8.87393283611347,7.76624569087098,8.39352522618059,8.04674270474693,9.20858207877428,9.24720734971097,9.23324284298574,8.14982243850604,9.10309006501597,8.52947477567198,8.93414849604659,8.82716586809811,9.01160814430714,8.87255028990546,9.00161015401286,8.91082940751928,8.89771628394538,8.97839101555423,9.18803937512174,9.05253189639148,9.0440219727396,8.99159973696847,9.26968276587666,9.08780797807291,9.40445056508,8.87357125327131,9.11118683498025,8.77392861310341
"Pocillopora_acuta_HIv2___TS.g3617.t1",12.2697077192565,12.1716130615992,11.9951256600489,12.0947921162636,12.3515364000292,11.8900107663967,12.1395964337865,12.3452226841558,11.8436780232746,12.2952063080547,12.3155472067845,11.9203509955015,11.9973892922533,12.3339167192624,12.0450216086054,11.8511872616623,12.6143631744217,12.3018431906953,12.109709059117,12.0828564384336,11.6034852052088,12.0387293000977,12.5354055312694,12.0609190585003,11.8521979747145,12.1283813847095,12.2897702360767,12.662804120517,12.6509409193838,12.4678808843231,11.8340688229116,12.2080788297849,12.1757016447764,12.2901265846617,12.5055755166358,12.398050903732,11.8646631873777,12.3829744053891,12.2529717765038,12.3254671127478,13.2545868142672,12.6326958871434
"Pocillopora_acuta_HIv2___RNAseq.g3797.t1",10.6870781529952,10.6518978990292,10.8830125960141,10.6031723533062,10.8627623597259,10.8205642097616,10.9143825707578,10.4971509312794,10.8958208852989,10.4821205168199,10.7211636396757,10.9840199355155,10.7072486616462,10.4715147128584,10.8953794586351,10.4269765969471,9.71098848910057,10.2495538653484,10.6800670153835,10.8702421615203,10.9342738183626,10.5529282837487,10.2663368045729,10.8811668216191,10.884500263624,10.8775852543296,10.670475743823,10.3517855712305,10.1330457854304,10.5525562555813,10.883289618843,10.7460616958704,10.7422273015054,10.5925664131734,10.6081518584887,10.6564804078723,10.8182590869569,10.6607721553064,10.7465885190697,10.6021771674817,9.23061247367511,10.5994181179868
"Pocillopora_acuta_HIv2___RNAseq.g3798.t1",9.42227451880374,9.22299441505292,9.31203433265132,9.07425749774907,9.36262592498185,9.25216118265949,9.23395885937253,9.1730371569078,9.10958821753186,9.27348501598936,9.22676420467642,9.44414978825065,9.07119370861671,8.97568454499922,9.20004520455093,8.90015999631749,8.61086535217958,8.92080920630605,9.2824941005241,9.44453911141141,9.31713319316952,8.92383354683702,8.89460757155107,9.39932010408945,9.45315644160906,9.20833598915321,9.24945252455828,8.77179610788982,8.87223780367427,9.03172825296317,9.45023515088099,9.20110464167566,9.2361518438966,9.1378112597275,9.18357929728356,9.23383210268915,9.32503565182366,9.23470825969211,9.35137409692654,9.2401479802243,8.95932942198445,9.13966789327914
"Pocillopora_acuta_HIv2___TS.g3621.t2",8.60594777481287,8.80654346156521,8.53833304440574,8.55366319457906,8.77726969029404,8.82602619234743,8.71452449548036,8.7950353429449,8.30611765268223,7.98596490220583,7.86532273747246,8.77744021573185,8.97790977879934,8.40549169739957,8.45130666310498,7.86227622766151,7.6018410447293,7.84224842005136,8.20947960553856,8.54596681432622,8.35865024807176,7.78196111744178,7.36907042162629,7.23605045191022,8.83952932395107,8.44984706407548,8.6218227977376,7.75830388008649,8.21227281814673,8.2423047326823,8.82269039313164,8.35518890408184,8.48356927017032,8.39358027843088,8.1749820545253,8.05049942489886,9.02368009422693,8.83580607676635,8.63601984928415,8.54119876809571,8.01394184334382,8.2176929032183
"Pocillopora_acuta_HIv2___RNAseq.g3800.t1",6.31593921010387,6.6625213525984,6.75902678013989,6.49202573623936,7.25161361128332,7.09812813216622,6.83703885151557,6.79038945724639,6.91228466621543,7.54130757119371,7.23180543996088,6.84333925096756,5.87018976267548,6.50488438871208,6.39336742729936,6.39288714777974,6.80044170873612,6.69173211593487,6.96565490974317,7.30058797408227,7.2299921231228,6.67493056676996,6.63896693163746,7.38446725587055,7.16869599093129,6.64404661291363,6.80554776678322,6.78045586313061,5.87018976267548,6.79554650202965,6.73622569855358,6.69553368949097,6.60403995064863,6.48133971227908,7.00862123409338,7.11112143029568,6.4255614196568,6.68663794237224,6.5974368092617,6.70779635884069,6.74144377971688,6.96649989240156
"Pocillopora_acuta_HIv2___RNAseq.g3801.t1",11.5693313620676,11.3870542236642,11.5716649900135,11.3646575723627,11.5238156087733,11.4903312937565,11.3499983542233,11.3261005444565,11.4832662177408,11.5030031462856,11.5007997666692,11.1840163042934,11.5856858984015,11.4049358527019,11.2905127934428,11.1905299509151,10.9737501858831,11.0707328765965,11.3867638851519,11.706385831775,11.3972074666049,10.9161321755687,11.1505526813505,11.4340872522292,11.5131608407126,11.400655059351,11.3734146965141,11.0962767258984,10.9776972849592,10.9869363284639,11.5973757602377,11.5313176419167,11.4818388577398,11.1672161388374,11.1484490589806,11.3186763164063,11.2776554874246,11.3665741138149,11.4942457147787,11.3798909874883,11.2873506402082,11.5162230205087
"Pocillopora_acuta_HIv2___RNAseq.g3802.t1",8.27376172498666,7.72437929781761,8.6487390784733,8.35883115120306,7.81186297713489,7.97349112916734,8.6435833886357,8.53255771078771,8.18005808244643,8.06936086811513,7.50666856536544,8.54279486989276,9.45664672706655,7.91855025603883,8.93725754493525,9.26676877724462,8.43984494172789,9.34055665539378,8.15030350381953,8.05588323850398,8.4243246150313,8.56729482365009,7.7917443873043,8.74326338620612,8.84511208266101,8.23348248764707,8.56090583986213,8.02980026263718,7.99915401211902,8.57316446253738,8.94456466264801,8.28450793378581,8.17309937514617,8.1735343441047,8.59096352306395,8.33847154518646,8.54175221622492,8.47244875987135,8.3991695377909,8.21416256830607,7.76057629486334,8.51737023591874
"Pocillopora_acuta_HIv2___RNAseq.g3803.t1",9.42227451880374,9.26390130367955,9.2890439452797,9.44500440313163,9.44895235903381,9.34609155448491,9.62337908396634,9.26421195666877,9.37022065944165,9.50190766633906,9.57609618089925,9.75038319271686,9.61240934183695,9.47892248338441,9.52739520586902,9.64750825074677,9.32478987208459,9.65595845557979,9.39771434632722,9.47845081990621,9.36696615819151,9.55638967841817,9.57123126933544,9.33142617720989,9.43493251855899,9.3224813027763,9.56555764045119,9.37373657142062,9.26923234453307,9.275786425449,9.36617609651294,9.33333687653846,9.41156499422238,9.21622563132239,9.15501998431679,8.92391893846813,9.49375425236609,9.29889143938361,9.56636550052325,9.24556326662248,9.04745801008152,9.4677873905155
"Pocillopora_acuta_HIv2___RNAseq.g3804.t1",13.162551434156,13.6774592791735,13.5010149829255,13.3494886158141,13.4038684527353,13.6269138949238,13.477618656028,13.059641063455,13.3649146580992,13.5244068969885,13.2730648799719,13.8317030932401,13.7900853439055,13.5178130899509,13.6350620577153,13.4559955099177,13.2296085618214,13.8852502955208,13.5398523589109,13.4258703666315,13.6896096166775,13.7216283191106,13.3154795564621,13.0513048158397,13.6450783662077,13.620718688163,13.6205436660304,13.1174156750245,13.1406378182414,13.5812971745123,13.2794191469015,13.1682937457708,13.1279173236772,13.4330252621188,13.4071505801557,13.3391651415263,13.5235023255545,12.9795639618142,12.9071997747899,13.4322494150594,13.3104774735378,13.2612186096491
"Pocillopora_acuta_HIv2___TS.g3627.t1",6.1860064618933,5.87018976267548,6.28971791157999,6.61758518005519,5.87018976267548,5.87018976267548,6.23505283401141,6.23351879784681,5.87018976267548,5.87018976267548,6.30452180326504,5.87018976267548,6.78259041988997,6.65585266118935,6.29813639118023,6.92370475541876,6.50797068757922,6.77887852605609,6.31897307100064,6.29865577044302,5.87018976267548,6.74112837077988,5.87018976267548,6.76250003185638,6.17501063528301,6.32052128883369,6.37243199125692,6.43332211648265,6.35498328367134,6.33877772789505,5.87018976267548,5.87018976267548,5.87018976267548,6.11141777530051,5.87018976267548,6.34490228770219,6.37309971718816,6.5299746856321,6.46604726710423,6.43289638111832,6.45586253532862,6.71029553930872
"Pocillopora_acuta_HIv2___TS.g3628.t4",12.5733546240451,12.991063824356,12.7934324995727,12.5363704000085,13.0385073212125,12.9680198966382,12.5622059897578,12.5181052177543,12.9350929581222,13.1928751224465,13.2826349197333,12.9975086686971,12.7775469359983,12.8630790077208,12.8124766319828,13.5170723730085,13.3793538858259,13.6501473019249,12.8228711658766,12.8673601136352,12.9040108047567,12.8565963325837,12.7685982911518,12.6850497919692,12.7111380608318,12.7944998432069,12.8409755308161,12.3715352444149,12.4737137988944,12.6589177105724,12.7939213288838,13.0276633465471,12.8856902772231,12.6534699904921,12.4403079441665,12.8300143802126,12.7651788778477,12.9734865674754,12.796003868139,13.1377101122975,11.7449331415691,12.7479857227638
"Pocillopora_acuta_HIv2___RNAseq.g3807.t1",9.92591551605255,10.4020980075085,10.0797124644189,9.94747053594522,9.82440420367004,10.0096651248145,9.86759903133935,9.75762800153797,9.90860995847362,9.96005796006806,10.1621758918965,10.025360573932,9.72202497264962,10.089659294892,9.66811515522681,9.15217936805521,9.14218143680526,9.05870026512867,10.1705475214969,10.0085958106831,9.82599472086214,8.95656373238889,9.73171109781645,9.20418184709039,10.2130374117048,10.0756011356798,9.50802577249768,9.36712721559856,9.65288904598449,9.14839731946268,10.1012402257746,10.1039121832428,10.1052454726792,9.46926099675906,9.62263220975164,9.61636604330856,9.60351464538771,9.64729723621877,9.79005291735566,9.26967905653597,9.67464703035091,9.44334839623906
"Pocillopora_acuta_HIv2___RNAseq.g3808.t1",8.08403301901714,8.53372640235339,8.56968434583274,8.52977035312276,8.77033535362994,8.26431488374125,8.22993632282346,8.20378418580509,8.5203172131321,8.50706072627442,8.9344277020581,8.53872901978774,7.41346142171569,7.92515681377629,8.02370364439257,7.97058104718514,7.8384142761678,8.33185725161963,8.75883813496639,8.97318985981633,9.07099816638297,8.46052252769179,9.54036427947686,8.97027333270041,8.59890651932938,8.7271581529897,8.73065032083137,8.5728063278048,9.06965400010946,8.89814604349217,7.93481164299975,8.37229622249794,8.59424752787056,8.57017654905064,8.29827787359897,8.37335056091843,8.18545421696182,8.03551754455503,8.35383297494582,8.26991880758152,8.4882766876369,8.10477991852706
"Pocillopora_acuta_HIv2___TS.g3631.t1",6.38422328591332,6.56506795928057,6.70069065418652,6.78064530802541,6.52864595191428,6.71758556601351,6.65769784694271,6.62566924355747,6.89789701431683,6.63567431237583,6.72938423441956,6.57720204120619,6.59591115535115,6.41263381724926,6.39336742729936,6.39288714777974,6.55815814471694,6.51794891189012,6.66610654341074,6.78384277452855,6.79609826865646,6.45924510564502,7.17285551754219,6.6025381814346,6.56861335106249,6.668806054522,6.84687554777809,6.46337172905325,6.52408454265186,6.96416326629957,6.55540156708363,6.61383685999443,6.57965403691095,6.5259304976395,6.46695937443481,5.87018976267548,6.65090152331811,6.66286452443902,6.52201004761509,7.05448791143338,6.54495271349765,6.48368150551952
"Pocillopora_acuta_HIv2___RNAseq.g3811.t1",8.24627335291031,7.97320321833256,8.15113628810737,8.30779025854452,8.43798114899523,8.29348354798895,8.16250710853855,8.55326343432398,8.54937437659622,7.95000703206597,8.00970618945899,8.61784681202952,8.47691059311387,8.197667142637,8.5805699407399,8.13035152364916,7.81867203969885,8.011887390894,7.87523525492946,7.81228089294105,7.83733894730894,7.64269966850783,7.57831400108094,7.34593057658299,8.36360469829678,8.05614738097015,8.07573988018428,7.71428215970153,7.88878750738459,8.01308958113185,8.45664551401724,7.90963645923318,8.12383376107583,8.20726783734493,7.90188175225348,8.20875287641655,8.2220270385241,7.74267256835062,8.09533683551359,8.00488672553632,7.85617559091875,8.16243692305221
"Pocillopora_acuta_HIv2___TS.g3633.t1",6.96963650499685,6.45005722239549,6.195610738979,6.49202573623936,6.44164860719568,6.22027264153,6.35190472146612,6.32904762318478,6.3442904392217,6.61671808561921,6.40114526884445,6.25079211778377,6.52063708712881,6.34064491754248,6.42133657861485,5.87018976267548,6.453179218951,6.47673832231872,6.50235760458427,6.44858848947186,6.35753014591036,6.42597893639514,5.87018976267548,6.57197302772607,6.26322760976851,6.21957850249548,5.87018976267548,6.5941932611916,6.65584024803237,6.4733935249662,6.20172747576548,6.67991765627881,6.25213074221675,6.32018556830139,6.55767990709882,6.53857385317305,6.10819596008443,6.46791778888894,6.43586561010139,6.31609660708379,6.523890945088,6.14620234201546
"Pocillopora_acuta_HIv2___RNAseq.g3813.t1",10.5032121050379,10.698895385953,10.8381358884689,10.8539555774621,10.610320928596,10.6239155148432,10.6737326654323,10.7860382423689,10.9526536020428,11.4626240910575,10.8219173213848,11.2810303270375,11.1618670821253,11.0110971907198,11.1377927804452,11.6371657869167,11.7031886794627,11.8444942257488,11.0686753337699,10.4422456903929,10.7340098237932,10.7774867599754,10.7095252432985,10.8801839487151,10.8677185972507,10.7580963059962,10.9790503259758,11.4709341128164,11.2514991195986,11.2382667187334,10.6843444270425,11.0715620935005,10.6169672581846,11.5617190829058,11.5946366943708,11.4622381581553,10.5122516778406,10.3077302559361,10.4552304982502,11.4308408068309,11.1513100961986,11.5818978304861
"Pocillopora_acuta_HIv2___RNAseq.g3814.t1",9.88914301491835,9.90763732348902,9.93990962476764,9.95627002673653,9.86509060826212,9.92715294105809,10.0545690025183,10.3595112045597,10.2205182000698,10.4795634727879,9.98411310443786,10.4291143360024,10.8056717911369,10.5672565804894,10.4692711479684,11.5694799018476,12.1104568807301,11.9189994545841,10.2404299111528,10.0959433609609,10.0207701425477,10.5197931134746,10.5823984459802,10.4382853837938,10.0305274269033,10.1622983909763,10.3236496970004,11.3120649088925,11.1807046891274,11.1454438716977,9.9230637331431,10.5190911594887,9.89566103576882,11.1243976855675,11.2528958978183,11.1149762196073,9.79145239216937,9.94550055338695,10.0106713536655,11.2872897470201,11.1482052414607,11.3155897888002
"Pocillopora_acuta_HIv2___RNAseq.g3815.t1",6.92725950552225,6.82559955643924,6.81334986130472,7.26638028465337,6.47213030486875,6.99233015121595,6.98459955598388,6.77678765033029,7.29579899523579,6.41460491799664,6.37108963908602,6.78954247120733,6.83600859027534,7.12442720041461,7.18270784276638,7.53511324836094,6.66902011274162,7.01732861057365,6.94863244723584,7.15299102578845,7.15072866543253,7.04051080397812,6.54429906513109,7.04616390061887,7.10370456367703,6.53495779145982,7.08209666015459,6.94654612538013,6.78734972820988,6.73757303118905,6.67365246264239,6.97944084188705,6.84665639308278,7.44633145816625,7.38922674237605,6.9902696617904,6.55833616324786,6.9094246996925,6.78448596722325,7.55271312548668,7.39512480582196,7.57193165753751
"Pocillopora_acuta_HIv2___TS.g3638.t2",12.2089648840945,9.18353975662979,13.3119924471806,13.9858054351433,9.47449343121766,9.40295159440539,13.5637181200829,13.626680990803,9.15921049655805,9.07820718515515,9.01465288733502,14.283520897405,9.1274925812877,9.14170640944732,14.1572429868856,13.6111846235294,12.7732614951275,13.9825093862339,8.86681080748492,8.99817349258574,9.07465168313961,9.26347670555286,9.1241672739276,13.1419644928581,14.4189579813653,12.9648912083224,12.2151935548714,11.6878226025748,8.9630589426822,12.5701334598988,13.9737985298184,12.4308388247401,13.2255602255691,12.076754865976,12.486984049607,12.484577508446,14.7335619583227,13.8574109025038,13.9591944219477,10.4311648102761,11.1351958395887,12.0914307341292
"Pocillopora_acuta_HIv2___TS.g3639.t1",6.23462234996607,5.87018976267548,6.28971791157999,6.43344166497426,5.87018976267548,5.87018976267548,6.27784950090914,6.35662851794718,5.87018976267548,5.87018976267548,5.87018976267548,6.06090437944286,5.87018976267548,5.87018976267548,6.11786742238563,6.10496859817917,6.35893867696185,6.59292390606477,5.87018976267548,5.87018976267548,5.87018976267548,5.87018976267548,5.87018976267548,6.23930064960777,6.54683941680534,6.27330311995876,5.87018976267548,6.05895978312974,5.87018976267548,6.20225636598949,6.06188357283869,6.10198395081401,6.33729437017902,6.11141777530051,5.87018976267548,5.87018976267548,6.37309971718816,6.5587789855735,6.57326168668887,5.87018976267548,5.87018976267548,5.87018976267548
"Pocillopora_acuta_HIv2___RNAseq.g3818.t1",8.92515326148931,6.25820497342525,9.94577157557686,10.6262818149309,5.87018976267548,5.87018976267548,9.32852924088515,10.3611516932079,5.87018976267548,6.32648334623759,6.12158137680538,10.4493597663294,6.36871148250891,5.87018976267548,10.5109433878277,9.79919365244682,9.60678707805484,10.5705308550693,5.87018976267548,6.11816947945503,6.33273905561372,6.45924510564502,5.87018976267548,9.58305834325222,11.2425086656575,9.76734208123692,8.37792328102655,6.85079375230117,5.87018976267548,8.72183658600405,10.3484007460735,8.85941762518693,9.61423915615476,7.68728305916111,7.59148673841736,8.29660769074577,10.8934712270066,10.0619384578328,10.2264604629645,5.87018976267548,6.405437193626,6.56813412525975
"Pocillopora_acuta_HIv2___TS.g3641.t1",11.0142993139499,5.87018976267548,12.3468225006227,12.910155339661,5.87018976267548,5.87018976267548,12.4902250605057,12.4162509055434,5.87018976267548,6.8880426441827,5.87018976267548,13.0326546893833,6.24783533102494,7.23621334053748,13.2422810814516,12.2909750339259,11.3673032389906,12.0446272609715,5.87018976267548,5.87018976267548,6.27850518811287,6.45924510564502,5.87018976267548,11.8503829479157,13.6169622941259,11.9700021081679,11.1676324984501,9.67562499801208,6.26663844581528,10.9942988628676,12.988239966797,11.6085307416012,12.3507929362592,10.7382999460074,11.080889808417,11.1364460808732,13.9113072806569,13.1319377000473,13.0756506425835,5.87018976267548,9.50123085332094,10.1581692184468
"Pocillopora_acuta_HIv2___RNAseq.g3819.t1",7.80501036406109,5.87018976267548,8.95016996395674,9.52233861954136,5.87018976267548,5.87018976267548,9.11540731785456,8.711203266791,5.87018976267548,6.11481363599853,5.87018976267548,9.73653571268395,5.87018976267548,5.87018976267548,9.40868169921005,8.72817343593665,7.95083866180361,8.71113676452261,5.87018976267548,5.87018976267548,5.87018976267548,5.87018976267548,5.87018976267548,9.04319026993145,9.89894408194381,8.6492358212056,8.11964310997861,7.69925324496018,5.87018976267548,8.18459554274483,9.46306490571957,8.13494403614862,8.95923364052849,7.74814800057736,8.13323324267088,8.02092410024666,10.1343447425665,9.64114341250869,9.63075947424545,5.87018976267548,7.04148058093516,7.33332947556619
"Pocillopora_acuta_HIv2___TS.g3642.t2",9.59425528788604,9.88173478922677,9.8268967726263,9.92523238810771,9.74113685574107,9.68058918720557,9.86468041267829,9.57681144892066,9.64416723062593,9.33934034648014,9.05188688412574,9.47163953222783,9.70986513584452,10.0672654857005,9.90464433785517,9.22204033549187,9.2664981736636,9.51740395760535,9.66386820017372,9.62577244758125,9.56861831554422,9.39984354536134,9.38385033225775,9.8134945647764,9.88027070211383,9.7787619329811,9.96911105491407,9.86363800136039,9.7626734401016,10.1667432009124,9.97308250176694,10.2566295007559,9.83483011890863,10.5322729829465,10.4446854512011,10.6403761179317,10.153722965971,10.063469623616,10.0526484198845,10.7559441964918,10.6507443916702,10.7636596816754
"Pocillopora_acuta_HIv2___RNAseq.g3821.t1",7.95783226284785,8.30282803187291,8.15113628810737,8.19436604935664,8.32743787237095,8.503105101373,7.85172161927747,8.13357533753213,8.08209676739805,8.06459980818398,8.19098954104544,8.00693483631852,7.76951813718252,8.30558379640214,7.9617064266149,7.86227622766151,7.61755335896123,7.30679634460294,8.17429090551609,8.41666040360771,8.02326194003006,7.92814649820833,7.5948630398041,7.75023670725374,8.07363665030295,8.16897819117144,8.4708137630491,7.23262785136918,7.71120834936452,7.695927911275,8.26961492478832,8.27357851825881,8.1126322035524,7.68102793921648,8.12716023793209,7.47830954823121,7.80578213634046,8.29613397918837,7.78026018947782,7.99147190366326,7.44178679197556,7.25303327814624
"Pocillopora_acuta_HIv2___TS.g3644.t2",12.3097156793853,12.1159679815666,12.1081951904404,12.1948330760231,12.1425762722371,12.2673563245295,12.15901062763,12.2639648488797,12.1684888774116,12.1397599796568,12.0660952003174,12.3985955615102,12.6106746646983,12.3221768817905,12.3073346177213,12.1323720291401,12.2660475283869,12.311661411662,12.0612122289513,12.1368637948565,12.2320572940196,12.7384025485265,12.7809555559114,12.2646806833343,12.0115172920694,12.1533479450046,12.1989252525612,12.5119297059824,12.7433903588295,12.703587112012,12.2015801943661,12.0455930229855,12.1824379065064,12.3809449923806,12.2724881057325,12.2324108946791,12.1316264157943,12.1769540418546,12.2018133040584,12.3571024508095,12.7985608460159,12.3231455512162
"Pocillopora_acuta_HIv2___RNAseq.g3823.t1",9.54225084444663,9.2664191768003,9.2347064453269,9.28114432378202,9.16193639351868,9.6559133544519,9.50628550663081,9.37132209274645,9.37221987470928,9.12961474334234,9.17159386615613,9.37860742200301,10.1012097373773,9.74604115577806,9.56596797464997,10.2704322247279,10.4069167487552,10.5987348839537,9.02902467452659,9.35122943072477,9.26707880236769,10.5780671093154,10.166649295502,9.87417541271218,9.12910602275878,9.11473544404118,9.2851657894074,10.0572979049615,10.0353090885919,10.3071767274914,9.49464223102543,9.1221463729917,9.04160963201366,9.74897483719486,9.80187007169797,9.65597081140475,9.15815180876637,9.30411111890794,9.29154295972962,9.5659588927934,10.3651118727526,10.0568037910419
"Pocillopora_acuta_HIv2___RNAseq.g3824.t2",9.90623234776928,9.84701054435815,9.65486066620437,9.901124841327,10.0099429894896,9.89987010943344,9.7363895470751,9.81994048642314,10.2160967198856,9.52368636191056,9.72541899851945,9.57073142614868,10.0192727732933,10.2683195679209,10.1478059191417,9.33132089592066,9.85429529389708,9.50547566964548,9.81658653916202,9.98528294420018,9.39633828224953,8.99170657075407,9.37072801882712,8.96652624188241,9.49420635105785,9.82905200130658,9.96335378435829,9.94544790203805,9.85248904662199,10.0958231201616,9.90911357283278,10.4644238299341,9.99991542338761,10.1030639726457,9.90771862755041,10.1388787549593,10.0724458041609,9.99931108298183,9.94084115085996,9.9329569864858,10.1693783542835,9.87838454795448
"Pocillopora_acuta_HIv2___RNAseq.g3825.t1",9.5729657819819,9.28640271222339,9.44889344057906,9.49231183056143,9.3964517214471,9.61808092130573,9.59895878722851,9.44627685729547,9.43857192773098,8.99619184990482,9.15802636570467,9.40518809766385,9.74263265428293,9.53322412672943,9.55266943978537,9.57553375726038,9.31376444912516,9.74981405728372,9.18306139381634,9.48724226256373,9.46028715100633,9.73902609245831,9.618161774309,9.47725372725955,9.2001177776528,9.12678039438032,9.56250648131451,9.36712721559856,9.69432393101716,9.69479604420258,9.5696647165519,9.5511980145904,9.50315741959462,9.54609082673335,9.40313982928063,9.45124868397213,9.38872911324273,9.4848756773009,9.42171112735977,9.53763807103888,9.1618340320836,9.46116373120932
"Pocillopora_acuta_HIv2___RNAseq.g3826.t1",13.996931753235,13.9322383793768,13.8315240325332,14.0893314458251,13.6508690912296,14.0294474533709,13.9533846710733,13.9613959145343,13.4385865608996,13.5534229690402,13.7627029372824,14.6412447489397,14.1604422341819,13.6277546223518,14.0092065128003,14.1379463424258,14.062645890214,14.3229472407022,13.8959855938047,13.7133128466088,14.0149487667269,13.915035080308,13.3426870571698,13.3545031367231,14.0558452050136,14.0192966030823,14.0097539837636,13.2483781864318,13.9187825049547,13.9723439347886,13.7974449811047,13.6880587696923,13.9008588132509,13.9848919590021,14.3487356191145,13.582851924625,14.0240690174522,13.83546407313,13.5499238956782,14.0481268184764,13.3108244053537,13.5459591365723
"Pocillopora_acuta_HIv2___RNAseq.g3827.t1",11.1681764284753,11.0956679386709,11.1812684539,11.0367696454298,11.1316618688252,11.5054451377575,11.324821626891,11.1396740890861,11.1804406767836,11.6739451842554,10.9483158264137,11.3243149691083,12.1098953888593,11.5479172132696,11.6947293034131,12.6765958170719,12.5896461443437,12.9314653921461,11.1906969216334,11.2585880627321,11.6347089934431,13.2954382895566,11.3921308033949,11.7043102220721,11.0471420429903,11.1529262718188,11.312855615871,11.0230227341741,11.2053708809451,11.8117219189377,11.4615993909169,11.3936079737217,11.0786817118498,11.5392409389133,11.3352359522002,11.2642117397683,11.5787939926914,11.4477590805469,11.4702489936692,12.1782276461669,11.0556766832753,11.3757355845778
