"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g22421.t1",2179.30657456663,4.43623209216786,0.334136997626539,1.79233634864262e-41,6.21449661924565e-39
"Pocillopora_acuta_HIv2___RNAseq.g22422.t1",1768.01762834609,3.92124195636978,0.280635180512288,1.47142798292628e-45,7.60067626037693e-43
"Pocillopora_acuta_HIv2___TS.g13732.t1",155.14027396507,2.02132820386201,0.446256777336657,5.26773115790433e-07,6.6699121229473e-06
"Pocillopora_acuta_HIv2___RNAseq.g22427.t1",163.312881491019,4.00999408933613,0.412391198059003,1.87128066126e-23,1.79409033398302e-21
"Pocillopora_acuta_HIv2___RNAseq.g22428.t1",1029.75353390396,6.21970930890423,0.797751739928041,3.09714528431355e-16,1.50175946918123e-14
"Pocillopora_acuta_HIv2___RNAseq.g22429.t1",2309.75582617891,5.68044511494664,0.405401135087028,8.4663902362516e-46,4.5594213461652e-43
"Pocillopora_acuta_HIv2___RNAseq.g22432.t1",11.9083267736006,2.80449539570762,1.14999620741623,0.000755783536375141,0.0044047057539008
"Pocillopora_acuta_HIv2___RNAseq.g22439.t1",130.98764484574,6.55390703919332,0.631201456028064,7.64563521692886e-26,9.21517490360412e-24
"Pocillopora_acuta_HIv2___TS.g13764.t1",73.2048260767505,5.54160672012569,0.707145009020705,7.55104088586135e-16,3.50686964884471e-14
"Pocillopora_acuta_HIv2___RNAseq.g22490.t1",490.580592629627,1.09246257325392,0.213017889754426,6.94764535867325e-08,1.04425090067327e-06
"Pocillopora_acuta_HIv2___RNAseq.g22510.t1a",147.414563578809,1.37594144231604,0.293376581297353,4.19960729877408e-07,5.40397866493497e-06
"Pocillopora_acuta_HIv2___RNAseq.g22511.t1",145.072910963421,1.78980214107619,0.318862657289675,2.15257707248996e-09,4.27324535543477e-08
"Pocillopora_acuta_HIv2___TS.g13820.t1",37.3568699190692,2.66705303739341,0.568728956719323,2.00881881887485e-07,2.74690508506437e-06
"Pocillopora_acuta_HIv2___RNAseq.g22530.t1",189.57883519585,1.18497198789565,0.505203409548488,0.00293128861109809,0.0139029836830355
"Pocillopora_acuta_HIv2___TS.g23701.t1",35.3693096930394,3.12576117020945,0.811587268946652,6.67441267663891e-06,6.68259728079143e-05
"Pocillopora_acuta_HIv2___RNAseq.g6646.t1b",34.0898037643623,1.60282920444688,0.62987861477171,0.00102070717394146,0.0057018581504375
"Pocillopora_acuta_HIv2___TS.g23495.t1",235.855091465524,1.44878559131738,0.285149215358786,5.41634639628101e-08,8.29359610624734e-07
"Pocillopora_acuta_HIv2___TS.g23497.t1b",855.137534062195,1.07594657243216,0.306092694684939,9.80780999104195e-05,0.00073685211838309
"Pocillopora_acuta_HIv2___RNAseq.g6447.t1",4495.86463525665,1.31777668998123,0.251138986681594,2.79892758019329e-08,4.51809030499186e-07
"Pocillopora_acuta_HIv2___RNAseq.g6453.t1",254.619878091125,2.91912343233248,0.301598629064799,2.66239059165268e-23,2.48086944133558e-21
"Pocillopora_acuta_HIv2___RNAseq.g6454.t1",468.368019019429,2.6886884317253,0.266174037686137,4.2958895484021e-25,4.8325893493158e-23
"Pocillopora_acuta_HIv2___TS.g23509.t1",386.867997511887,1.98293211467716,0.334435382349004,2.93496540705556e-10,6.60328083715406e-09
"Pocillopora_acuta_HIv2___TS.g23516.t1",426.772163609446,1.51129410077296,0.228032746587544,4.85220193256733e-12,1.42145929531495e-10
"Pocillopora_acuta_HIv2___RNAseq.g6466.t1",2337.61961712877,2.34445240299456,0.224973633098003,1.71474161099722e-26,2.14860519385894e-24
"Pocillopora_acuta_HIv2___RNAseq.g6478.t1",1281.80727427698,1.13923139989237,0.235057499120543,2.72380502916066e-07,3.64966803033804e-06
"Pocillopora_acuta_HIv2___RNAseq.g6490.t1",963.413552623776,1.19967152965992,0.354846686584235,0.000130701260886059,0.000948717985169788
"Pocillopora_acuta_HIv2___RNAseq.g6543.t1",4548.43655411252,1.32399183508181,0.168894258641847,8.33248071364401e-16,3.84860254275627e-14
"Pocillopora_acuta_HIv2___RNAseq.g6571.t1",178.821411433668,1.33419702554874,0.593043721937737,0.00291054717169644,0.0138345275986495
"Pocillopora_acuta_HIv2___RNAseq.g6572.t1",99.156088654532,1.41060172345777,0.473208281815034,0.000364560682031602,0.00233262920811197
"Pocillopora_acuta_HIv2___TS.g23636.t1a",61.3334723052386,2.68345505669189,0.599080992521649,4.99503205866346e-07,6.34685022273247e-06
"Pocillopora_acuta_HIv2___TS.g23649.t1",7471.48217593342,2.68183010766849,0.195402958924646,5.63982654245651e-44,2.54910088600208e-41
"Pocillopora_acuta_HIv2___RNAseq.g6608.t1",124.039198412542,2.42721984190912,0.450895312890656,5.54241279806988e-09,1.02098988596759e-07
"Pocillopora_acuta_HIv2___TS.g23672.t1",895.772256848598,2.80999321853945,0.197834763051581,6.65399465377841e-47,3.91672694608803e-44
"Pocillopora_acuta_HIv2___TS.g23700.t1b",313.26201799437,2.6723126762692,0.357759513404296,5.91658692354794e-15,2.44697273892029e-13
"Pocillopora_acuta_HIv2___TS.g23700.t1a",259.037638273823,2.2989462512286,0.367747377977477,3.34789567790917e-11,8.63798037752895e-10
"Pocillopora_acuta_HIv2___RNAseq.g6646.t1c",60.0256439198945,1.20767690664646,0.475393644276483,0.00173890968506007,0.00890962409687355
"Pocillopora_acuta_HIv2___RNAseq.g6655.t1",4671.31385146656,2.61750361111638,0.232810537457973,1.98656146393931e-30,3.49179563984498e-28
"Pocillopora_acuta_HIv2___RNAseq.g6656.t1",59462.6529653125,2.69941032981128,0.20119777378773,3.86217094528494e-42,1.48114255751677e-39
"Pocillopora_acuta_HIv2___RNAseq.g6682.t1",37.0341694931804,2.15944754316765,0.712048161506833,0.000165231308115942,0.00116853021506639
"Pocillopora_acuta_HIv2___RNAseq.g6693.t1",64.8469460502288,1.01747051060424,0.391405760917857,0.00208013651030581,0.0103675137420049
"Pocillopora_acuta_HIv2___RNAseq.g6708.t1",2816.72385578561,1.77297678009036,1.01723222267368,0.00458923336097199,0.0203607512006244
"Pocillopora_acuta_HIv2___RNAseq.g6710.t1",5823.00888854715,1.07074550013647,0.220807605653342,3.01096711870956e-07,3.97551323639321e-06
"Pocillopora_acuta_HIv2___RNAseq.g6713.t1",65.644300798321,1.62079570651628,0.560772892414795,0.000379805742546402,0.00241357347466533
"Pocillopora_acuta_HIv2___RNAseq.g6714.t1",1759.8367607485,2.93149173295046,0.300396391945507,1.25371611327117e-23,1.2395628337112e-21
"Pocillopora_acuta_HIv2___RNAseq.g6716.t1",792.611401178357,1.56693433005488,0.264466898009688,4.18632562977659e-10,9.18994692240028e-09
"Pocillopora_acuta_HIv2___RNAseq.g6717.t1",211.088944570634,3.03580872820291,0.357477356338762,1.51827305961225e-18,9.30484489390939e-17
"Pocillopora_acuta_HIv2___RNAseq.g6718.t2",741.508448838031,2.92779127836677,0.319950172115668,4.08806562706116e-21,3.11665750260678e-19
"Pocillopora_acuta_HIv2___RNAseq.g6741.t1",164.039055717573,1.490130393898,0.345116143839842,2.09301257922952e-06,2.31236322098989e-05
"Pocillopora_acuta_HIv2___RNAseq.g6746.t1",2439.41070412608,2.9841326778646,0.28613774606115,1.3037478189152e-26,1.64995805222813e-24
"Pocillopora_acuta_HIv2___RNAseq.g6747.t1",731.19462495156,3.03919657493255,0.33664602240364,1.21293508062088e-20,8.82201144413654e-19
"Pocillopora_acuta_HIv2___RNAseq.g5893.t1",5240.28830446483,1.66491347801868,0.202738424517477,2.77054724736158e-17,1.48570596139765e-15
"Pocillopora_acuta_HIv2___RNAseq.g5896.t1",4040.5014458293,1.86265302274161,0.273447436947468,1.04258705190978e-12,3.28247384171346e-11
"Pocillopora_acuta_HIv2___RNAseq.g5905.t1",6950.76375444148,2.57877933358059,0.24380970965631,3.11868308454149e-27,4.24392406198009e-25
"Pocillopora_acuta_HIv2___TS.g30619.t1",544.747931879715,1.94842748682351,0.272703235549396,9.15281020143825e-14,3.29072129273585e-12
"Pocillopora_acuta_HIv2___TS.g30620.t3",308.76623534789,2.31541205691389,0.288661223257225,8.99289194304239e-17,4.61702003996645e-15
"Pocillopora_acuta_HIv2___RNAseq.g5907.t1",18328.9079024766,1.88432650297811,0.18130299186905,3.0401423592896e-26,3.73539044931937e-24
"Pocillopora_acuta_HIv2___TS.g30632.t1",13.7648001833173,1.42838219370873,2.61545206490018,0.0115455470800544,0.0433505849927161
"Pocillopora_acuta_HIv2___RNAseq.24256_t",1641.36364847475,1.15572254898658,0.295934164285699,1.90310138754576e-05,0.000171543444516277
"Pocillopora_acuta_HIv2___RNAseq.g5927.t1",1332.27365968755,1.38964523811154,0.253778029190801,6.87224821938513e-09,1.23539399631291e-07
"Pocillopora_acuta_HIv2___RNAseq.g5953.t1",196.750853666614,1.03526450559347,0.269147837409502,2.9629562496602e-05,0.000255086345697787
"Pocillopora_acuta_HIv2___TS.g30692.t1",1054.79362490925,1.27771093588762,0.207891763102684,1.46815695662731e-10,3.42809231819131e-09
"Pocillopora_acuta_HIv2___RNAseq.g5977.t1",647.414008408476,1.32442737550189,0.193310356233073,1.28290147336162e-12,4.00388646020419e-11
"Pocillopora_acuta_HIv2___RNAseq.g6063.t1",544.925106104449,1.37093498523904,1.08811750058892,0.0127847880790847,0.0471713951996666
"Pocillopora_acuta_HIv2___RNAseq.g6065.t1",245.392630500955,1.27902245419455,0.420520575659263,0.000361968108071723,0.00231826285005146
"Pocillopora_acuta_HIv2___RNAseq.g6072.t1a",1871.34436493969,1.26550737948446,0.347161025805168,4.48802594363817e-05,0.000367744981092346
"Pocillopora_acuta_HIv2___RNAseq.g6085.t1",209.84752147986,2.95316463419564,0.358850255210734,1.31988276701671e-17,7.34231927823297e-16
"Pocillopora_acuta_HIv2___RNAseq.g6088.t1",438.661271352527,2.02271628331826,0.240617105349879,4.08667581946777e-18,2.37655093412102e-16
"Pocillopora_acuta_HIv2___RNAseq.g6089.t1",641.569929390783,1.99427044309482,0.274638743410579,3.82198774117811e-14,1.43955850769284e-12
"Pocillopora_acuta_HIv2___RNAseq.24525_t",14.872615472438,2.80692310585314,1.09808716126943,0.00052978121658462,0.003228043421515
"Pocillopora_acuta_HIv2___RNAseq.24437_t",72.6883459172749,1.08019258924447,0.572151259930587,0.0096368714567434,0.0374318192907126
"Pocillopora_acuta_HIv2___RNAseq.g28976.t1b",778.256353213658,2.18167997116214,0.245489934656795,5.71619736552323e-20,3.9639088087331e-18
"Pocillopora_acuta_HIv2___RNAseq.g28980.t1",2249.97975349022,1.74947721903656,0.200209724086745,2.82977307410241e-19,1.83182573602573e-17
"Pocillopora_acuta_HIv2___RNAseq.g28981.t1",789.736719072578,1.35981758600976,0.213991186026119,3.48614411372914e-11,8.97637778866717e-10
"Pocillopora_acuta_HIv2___RNAseq.g29001.t1",588.804462062435,1.78410206965439,0.247898048261494,7.13001544551452e-14,2.59665929412112e-12
"Pocillopora_acuta_HIv2___RNAseq.g29005.t1",849.29747629538,1.34457188275259,0.232507105376385,1.22349498904189e-09,2.52592835788248e-08
"Pocillopora_acuta_HIv2___RNAseq.g29018.t1",93.3620731531855,2.46826730735591,0.615583429999631,4.07399634422278e-06,4.25751120844851e-05
"Pocillopora_acuta_HIv2___RNAseq.g29020.t1a",35.3908764208255,2.68840536905605,0.616396181340573,8.7313759793913e-07,1.05137896010644e-05
"Pocillopora_acuta_HIv2___RNAseq.g29023.t1",990.822563914822,1.58753615677139,0.298157710796102,1.28047619061375e-08,2.18512454861822e-07
"Pocillopora_acuta_HIv2___RNAseq.g29028.t1",179.094323855908,1.76767696365503,0.381213940624822,3.70955125916749e-07,4.81746803082547e-06
"Pocillopora_acuta_HIv2___RNAseq.g29031.t1",192.233339040476,1.89967259462839,0.313886513623051,1.47631118164785e-10,3.44078382308368e-09
"Pocillopora_acuta_HIv2___RNAseq.g29049.t1",830.224700228675,2.07856514981902,0.270725698873307,1.57423700297556e-15,7.02742729846815e-14
"Pocillopora_acuta_HIv2___RNAseq.g11922.t1",716.350005590504,1.16728148748348,0.195047242487569,4.6902787312222e-10,1.02252924173958e-08
"Pocillopora_acuta_HIv2___RNAseq.g11924.t1",801.167182379704,1.07648205852485,0.23411314013576,1.00325830417653e-06,1.19050496657347e-05
"Pocillopora_acuta_HIv2___RNAseq.g11968.t1",71.9565265721347,1.32176308419176,0.528623675573179,0.00164381067646272,0.00850064060606683
"Pocillopora_acuta_HIv2___RNAseq.g11976.t1",105.838124146511,1.20050619310689,0.418131267455566,0.000697185975242716,0.00410765228570028
"Pocillopora_acuta_HIv2___RNAseq.g12000.t1",2687.4351081629,1.12245106323733,0.164146149036389,1.89708523105006e-12,5.82025748886158e-11
"Pocillopora_acuta_HIv2___RNAseq.g12012.t1",160.306621093291,1.78589464945837,0.749196746661755,0.00122275674132517,0.00662723680507097
"Pocillopora_acuta_HIv2___RNAseq.g12049.t1",5478.38503226973,1.93331723794064,0.212688710959082,8.8698498983807e-21,6.60308149346806e-19
"Pocillopora_acuta_HIv2___TS.g30451.t1",17243.0518384827,1.41584339179821,0.230613392157378,1.36923655134981e-10,3.20895799548288e-09
"Pocillopora_acuta_HIv2___RNAseq.g12059.t1",1468.95991066185,2.54856365804492,0.198102297306952,5.63754061252836e-39,1.69871179099649e-36
"Pocillopora_acuta_HIv2___RNAseq.g16486.t1",42405.0190327795,1.78268162705744,0.289945590132456,8.68683253143906e-11,2.10605764562504e-09
"Pocillopora_acuta_HIv2___RNAseq.g16515.t1",626.832940599244,1.05489037716468,0.290117179147986,6.49163987698597e-05,0.000511231788818892
"Pocillopora_acuta_HIv2___RNAseq.g16518.t1",16103.3187242242,2.84002911506134,0.190237599907971,1.62310927116205e-51,1.14118107673285e-48
"Pocillopora_acuta_HIv2___RNAseq.g16574.t1",83.2295557073272,1.12286149283734,0.395023602046145,0.000862660243098378,0.00493218735330089
"Pocillopora_acuta_HIv2___RNAseq.25023_t",119.195029752583,1.86842913696012,0.498993124239936,1.59311673248113e-05,0.000146470677863531
"Pocillopora_acuta_HIv2___RNAseq.g29181.t1",192.254119836692,1.49350717412668,0.346864976138959,2.24542700185309e-06,2.46568342055981e-05
"Pocillopora_acuta_HIv2___TS.g8939.t1",1167.50520010654,1.0444975182365,0.235438968776767,2.23197350115995e-06,2.45197401423002e-05
"Pocillopora_acuta_HIv2___RNAseq.g29253.t1",44.3948697199171,1.27060361518317,0.598405943415015,0.0042872963274816,0.0192862817546986
"Pocillopora_acuta_HIv2___RNAseq.g29276.t1",1219.29004861815,1.36371624168741,0.186007082939173,3.8979659644889e-14,1.46381923630829e-12
"Pocillopora_acuta_HIv2___RNAseq.g29278.t1",288.228010591092,1.25658537686668,0.32214385916788,1.67192820740094e-05,0.000152938832155855
"Pocillopora_acuta_HIv2___RNAseq.g29308.t1",66.8882865519293,1.07982738316314,0.414966034487446,0.00186543300491243,0.00945454040595484
"Pocillopora_acuta_HIv2___RNAseq.g29391.t2a",2927.96281729219,1.90679068061692,0.169855237972237,3.41213612786317e-30,5.87514132873094e-28
"Pocillopora_acuta_HIv2___RNAseq.g29391.t2b",208.889134333485,1.3458044818711,0.273810586438279,1.45728304568479e-07,2.04804503994047e-06
"Pocillopora_acuta_HIv2___RNAseq.25430_t",68.5399759260807,4.8876802242926,0.624026983178859,3.31180212163591e-16,1.59971418894516e-14
"Pocillopora_acuta_HIv2___RNAseq.g18079.t1",4847.1985263,1.1360364387369,0.189642549936853,4.73035750938639e-10,1.03037933666161e-08
"Pocillopora_acuta_HIv2___RNAseq.g18098.t1",87.0214985802334,1.71165364105634,0.4831557233173,3.95208865825108e-05,0.000328510069060733
"Pocillopora_acuta_HIv2___RNAseq.g18100.t1",502.36835893582,1.39898540621462,0.255255852942956,6.62422147233493e-09,1.19505110253934e-07
"Pocillopora_acuta_HIv2___TS.g19361.t1",2675.27309497174,1.89895196848484,0.206460902070586,3.85312968409201e-21,2.95535046769857e-19
"Pocillopora_acuta_HIv2___RNAseq.g18139.t1",978.737035686359,2.69047669419674,0.277304868859965,2.2498094126197e-23,2.10907133491915e-21
"Pocillopora_acuta_HIv2___TS.g19402.t1",150.048395500689,1.34328027397755,0.403965016281431,0.000127029372848292,0.000924450964969272
"Pocillopora_acuta_HIv2___TS.g19421.t2",58.3449994014347,2.3377766397188,0.467200443685081,4.36908669496422e-08,6.79274897642749e-07
"Pocillopora_acuta_HIv2___RNAseq.g18191.t1",25.9173304613541,1.73610254266229,0.641907327796748,0.00058970822110121,0.00354455112426804
"Pocillopora_acuta_HIv2___RNAseq.g20727.t1c",13.2357543454803,1.54604707194685,2.25718391902563,0.0115435488472384,0.0433505849927161
"Pocillopora_acuta_HIv2___RNAseq.g20729.t1",7.81131583080994,2.38440956959351,1.70642988335908,0.00534698369130329,0.0230754482882485
"Pocillopora_acuta_HIv2___RNAseq.g20681.t1",146.441805231389,1.09534767683452,0.333793775002736,0.000216207403090173,0.00147436871882935
"Pocillopora_acuta_HIv2___RNAseq.g20719.t1",998.553513120064,1.02956718072846,0.273985050196997,4.21789079519503e-05,0.000347862606442429
"Pocillopora_acuta_HIv2___RNAseq.g20743.t1",232.132847193437,1.07261673482639,0.394580395232738,0.00133741164298077,0.00715519469361367
"Pocillopora_acuta_HIv2___TS.g27440.t1",48.0469456800342,1.42931330524375,0.484187508967483,0.000392975334798434,0.00248106727340563
"Pocillopora_acuta_HIv2___RNAseq.g20786.t1",12.9118020362948,7.71965241684716,2.77753993314764,4.61799341425665e-07,5.90631790339819e-06
"Pocillopora_acuta_HIv2___TS.g27489.t1b",2222.80644061876,1.46346557549151,0.23080019057002,3.41053249595896e-11,8.79063014309747e-10
"Pocillopora_acuta_HIv2___RNAseq.g20834.t1",83.53635702803,1.54397394186444,0.391776199820785,1.00129907852319e-05,9.65481180057157e-05
"Pocillopora_acuta_HIv2___TS.g27524.t1b",977.327239301904,2.06799823289097,0.277428098464886,8.69010924479425e-15,3.5192856815198e-13
"Pocillopora_acuta_HIv2___RNAseq.g27117.t1",10.2726600816441,7.10425478918552,2.87809691582234,1.58181399100306e-05,0.000145590159731921
"Pocillopora_acuta_HIv2___RNAseq.g27146.t1",159.987279150456,1.61296932449219,0.313686606153195,3.2910022371745e-08,5.2687259724936e-07
"Pocillopora_acuta_HIv2___RNAseq.g27170.t1",20.0284905982855,1.9029902801489,1.08536496494006,0.00404117325764269,0.0183289854654645
"Pocillopora_acuta_HIv2___TS.g2058.t1",28.5142062428392,1.22946819300146,0.591227349669857,0.00507201060074927,0.0221226366216724
"Pocillopora_acuta_HIv2___RNAseq.g27213.t1",15076.8742197855,1.77967929945401,0.221127729248901,8.79713885641416e-17,4.52569881290038e-15
"Pocillopora_acuta_HIv2___RNAseq.g27225.t1",14.9544364910906,2.14746041703951,1.2686841017311,0.00359237288982818,0.016526090551516
"Pocillopora_acuta_HIv2___RNAseq.g27236.t1c",18.1540015169812,2.3402985185934,0.907625022719008,0.000580287392333326,0.00349622808553888
"Pocillopora_acuta_HIv2___RNAseq.g27239.t1",172.030906963556,1.28336945426621,0.275965719440001,5.85456380524754e-07,7.33951780458744e-06
"Pocillopora_acuta_HIv2___RNAseq.g27248.t1",396.742493908167,1.4121506563341,0.21503229129067,8.1341642755104e-12,2.31590362179352e-10
"Pocillopora_acuta_HIv2___RNAseq.g26165.t1",591.450726116433,3.20534237345572,0.247396708827375,1.49522010731314e-39,4.79057166281048e-37
"Pocillopora_acuta_HIv2___RNAseq.g26174.t1",2287.68831269211,1.02601654455871,0.225813151086512,1.43213364530966e-06,1.63503539451659e-05
"Pocillopora_acuta_HIv2___RNAseq.g26226.t1",1168.22943174532,1.35140057454136,0.196484675144601,1.03818816617484e-12,3.27650631846027e-11
"Pocillopora_acuta_HIv2___RNAseq.g26284.t1",485.455537980893,3.18845605439794,0.313854467317544,2.17707237937097e-25,2.52770087129627e-23
"Pocillopora_acuta_HIv2___TS.g25142.t1",686.337444641018,1.52004973073897,0.249992171513969,1.69144800483756e-10,3.89911115213511e-09
"Pocillopora_acuta_HIv2___TS.g25153.t1",1005.8100249081,1.76516927280146,0.322973525672104,5.09897629469017e-09,9.46189068877588e-08
"Pocillopora_acuta_HIv2___RNAseq.g26302.t1",1117.74492254982,1.73630346342364,0.238356204813477,3.84755495762103e-14,1.44703511935135e-12
"Pocillopora_acuta_HIv2___RNAseq.g26303.t1",1451.38809496266,2.65868238986574,0.30103759521044,7.89217499866742e-20,5.36986132772234e-18
"Pocillopora_acuta_HIv2___RNAseq.g26311.t1",2696.77860238832,2.27475250347785,0.191437745156275,1.30862006120332e-33,2.78340187975774e-31
"Pocillopora_acuta_HIv2___RNAseq.g8568.t1",44235.1630530479,3.26618214120328,0.318539554719735,8.59014285784891e-26,1.02559012205195e-23
"Pocillopora_acuta_HIv2___TS.g791.t1",2007.6100341269,3.13385658168234,0.199622589857197,1.11726375096044e-56,1.04737269631703e-53
"Pocillopora_acuta_HIv2___RNAseq.g8571.t1",119.157174673358,1.59313355958713,0.316116690453494,5.86747270230306e-08,8.95187471778136e-07
"Pocillopora_acuta_HIv2___RNAseq.g8572.t1",16266.980371445,3.50219765893423,0.338080783878277,3.9697005830963e-26,4.85396577095412e-24
"Pocillopora_acuta_HIv2___RNAseq.g8573.t1",1657.51771118632,2.55331394089924,0.222656234991642,1.57070187540354e-31,2.94489149395103e-29
"Pocillopora_acuta_HIv2___RNAseq.26125_t",1520.09819736613,2.26140931492438,0.23128518237279,1.260744078908e-23,1.24166122105994e-21
"Pocillopora_acuta_HIv2___RNAseq.26126_t",234.729867369735,3.10097722380754,0.363336236531791,1.05677773162412e-18,6.5882022574232e-17
"Pocillopora_acuta_HIv2___TS.g798.t2",3756.5015394199,2.67815059532398,0.240879416774252,8.22552971246245e-30,1.3787839904115e-27
"Pocillopora_acuta_HIv2___RNAseq.g8577.t1",395.068934528985,2.32391975639201,0.2629601733171,8.29040793882111e-20,5.62569746218502e-18
"Pocillopora_acuta_HIv2___TS.g800.t1",690.864959390796,2.37248956130927,0.339194459573738,1.63636833153138e-13,5.68149778318116e-12
"Pocillopora_acuta_HIv2___RNAseq.g8579.t1",2038.8041174851,3.08445814891103,0.247069133055338,6.52800731181005e-37,1.70340611411571e-34
"Pocillopora_acuta_HIv2___RNAseq.g8580.t1",2534.51052686305,3.02876835776409,0.275005202362276,2.34772723502533e-29,3.7849250984539e-27
"Pocillopora_acuta_HIv2___RNAseq.g8581.t1",973.562020808022,2.41160901733584,0.25627940014023,4.13598099053543e-22,3.39889009257929e-20
"Pocillopora_acuta_HIv2___RNAseq.g8582.t1",1888.84174400338,2.30682602813707,0.233022013190861,3.65733714723615e-24,3.82524217081381e-22
"Pocillopora_acuta_HIv2___RNAseq.g8592.t1",101.559684973389,1.66236240272291,0.730150723622972,0.00181161972025361,0.00923356962129259
"Pocillopora_acuta_HIv2___RNAseq.g8596.t1",7.21403137172268,4.41251193401724,1.78129396072524,0.000521410188501208,0.00318316769926534
"Pocillopora_acuta_HIv2___RNAseq.g8630.t1",1023.57354434199,2.15301912751725,0.423965262762964,3.11408593934522e-08,4.99813755299726e-07
"Pocillopora_acuta_HIv2___RNAseq.g8632.t1",7841.79105436951,2.35549795361441,0.361039229789465,5.59816393347862e-12,1.62680972813177e-10
"Pocillopora_acuta_HIv2___TS.g852.t1",1800.4854910746,1.64815547813604,0.21717049915388,4.12243979859821e-15,1.7507227137973e-13
"Pocillopora_acuta_HIv2___RNAseq.g8674.t1",59.8535287029523,1.99307699546835,0.46584592806387,1.6350082858526e-06,1.84583830165991e-05
"Pocillopora_acuta_HIv2___RNAseq.g8696.t1",495.572469459755,1.29189150138503,0.406203128721763,0.00022501292897838,0.00152566360711807
"Pocillopora_acuta_HIv2___RNAseq.g17922.t1",3018.27984205398,1.20095241657102,0.204201372538087,8.31809919101693e-10,1.757424112052e-08
"Pocillopora_acuta_HIv2___RNAseq.g17939.t1",3449.68811111707,1.08775221086825,0.251351489005526,3.36328679492186e-06,3.56483048853715e-05
"Pocillopora_acuta_HIv2___RNAseq.g17977.t1",145.982264251068,1.22727042926192,0.307765541270236,1.23013091679623e-05,0.000116135187001229
"Pocillopora_acuta_HIv2___RNAseq.g17983.t1",147.174567206506,1.19372700787129,0.337346158714458,7.48939371868385e-05,0.000579529331744442
"Pocillopora_acuta_HIv2___RNAseq.g17990.t1b",300.797107207604,1.59870486857912,0.251225878775473,2.57533124757842e-11,6.76886907657917e-10
"Pocillopora_acuta_HIv2___RNAseq.g17995.t1",56.1404475970389,1.34605062498297,0.511250241659535,0.00111768495138293,0.00615127719166196
"Pocillopora_acuta_HIv2___RNAseq.g18001.t1",1089.56791876619,1.08708665484663,0.324084935619571,0.000171613391983547,0.00120567183360561
"Pocillopora_acuta_HIv2___RNAseq.g18006.t1",428.178595436999,1.28903687658466,0.237560621612995,1.02705480890646e-08,1.78297560138761e-07
"Pocillopora_acuta_HIv2___TS.g17822.t1",156.380205878178,1.80380741449833,0.377411397109467,1.85369022525181e-07,2.55131883041591e-06
"Pocillopora_acuta_HIv2___TS.g17823.t1",4019.54472470523,2.73010650755119,0.240469252100914,5.87938226246444e-31,1.06295031746598e-28
"Pocillopora_acuta_HIv2___RNAseq.g18009.t1",397.725231843068,2.8196156203177,0.330180600414273,9.7402515399585e-19,6.1175063704191e-17
"Pocillopora_acuta_HIv2___TS.g17825.t1",573.4314878775,2.72364977412807,0.266441957139957,1.24834973611299e-25,1.46962698468632e-23
"Pocillopora_acuta_HIv2___TS.g17826.t1",621.123964493211,3.65948124497529,0.275868683401914,2.7170518265209e-41,9.16950650414275e-39
"Pocillopora_acuta_HIv2___RNAseq.g18014.t1",5473.64065798222,1.45888184078116,0.275948595947967,1.81145131451444e-08,3.00667037556057e-07
"Pocillopora_acuta_HIv2___TS.g17830.t1",1796.76174632765,1.84492209201729,0.313971386566459,4.51466444477569e-10,9.87646255503176e-09
"Pocillopora_acuta_HIv2___RNAseq.g18016.t1",204.566796230931,1.58983761532472,0.470635671567661,7.97680072127939e-05,0.000613307421191685
"Pocillopora_acuta_HIv2___RNAseq.g18017.t1",31.7071734977158,1.98052142844842,1.01583020951624,0.00268201856413566,0.0129082661868868
"Pocillopora_acuta_HIv2___RNAseq.g18019.t1",395.533784969254,1.84504547084965,0.259712964658827,1.32612085234371e-13,4.66835116740915e-12
"Pocillopora_acuta_HIv2___RNAseq.g26326.t1",1327.81415925201,1.43492850479315,0.247684054014873,1.05415629270207e-09,2.21058408654367e-08
"Pocillopora_acuta_HIv2___RNAseq.g26333.t1",46.1346604112421,2.8884356767397,0.979256993392098,0.000147393417251371,0.00105535354569999
"Pocillopora_acuta_HIv2___RNAseq.g26340.t1",5280.66699066662,1.28689095067736,0.284961665887573,1.09454714447224e-06,1.28789297445037e-05
"Pocillopora_acuta_HIv2___RNAseq.g26356.t1",3479.23091130339,1.59063480686427,0.41764756700465,1.65197956821119e-05,0.000151332808002148
"Pocillopora_acuta_HIv2___RNAseq.26508_t",2697.98198547738,1.77311771504708,0.290643566460475,1.22632898846973e-10,2.89009432282656e-09
"Pocillopora_acuta_HIv2___RNAseq.g26394.t1",5360.01107531567,1.15277384315026,0.208441342679868,6.95961092221506e-09,1.24932419895167e-07
"Pocillopora_acuta_HIv2___RNAseq.g26395.t1",39601.3536761435,1.12455128814137,0.230389703161416,1.80942297265125e-07,2.49446104906187e-06
"Pocillopora_acuta_HIv2___RNAseq.g26418.t1",17797.9002090295,3.46302473504152,0.164586025340629,2.2725403641477e-99,1.43800672892356e-95
"Pocillopora_acuta_HIv2___RNAseq.g26446.t1",5246.51012863064,1.68422753025383,0.223837847806771,5.60582333540723e-15,2.32604908922119e-13
"Pocillopora_acuta_HIv2___RNAseq.g4248.t1",30.5845056087762,4.19112607411552,1.0330231628402,2.40873734394338e-06,2.63017907301773e-05
