"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Porites_compressa_HIv1___TS.g9014.t2",0.000261449908798016,0.00262519389798213,-193.356121363344,-205.145914398373,17,12,88.9683197583371,0,0,0,0,0.00793399303199995,0.0409003068508799,0.0119612997461694,0.0547792857940514,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14636.t1",3.63088670224877e-05,0.000529550860574128,-207.250142557171,-221.252889556216,17,12,132.053141275196,0,0,0,0,0.0520898108911131,0.161567705815682,4.38720038571245e-06,6.46718032193065e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14638.t1",0.184615110247194,0.390358299562825,-193.981928808998,-197.742977345848,17,12,169.325209783643,0,0,0,0,0.135913924083102,0.310912431427246,0.282396937852909,0.589182409915169,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14639.t1",0.200104548946145,0.412420290848447,-207.485984070473,-211.129857906055,17,12,213.631548367989,0,0,0,0,0.198424497620003,0.397862029652769,0.153614700855189,0.387830463582898,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14640.t1",0.167197014985484,0.364148088890232,-198.471392519787,-202.374900118708,17,12,104.788375350331,0,0,0,0,0.0709336310373047,0.199703777212246,0.155999060360937,0.392150733647539,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14641.t1",0.356069617780613,0.601549071782407,-222.744245804007,-225.502817911089,17,12,345.006605937665,0,0,0,0,0.00139166917124167,0.0109051543002394,0.244026353352453,0.535160538159353,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14642.t1",0.518253205547886,0.760759305824942,-173.37414754409,-175.483941610477,17,12,39.5494399844514,0,0,0,0,0.264680539081796,0.477686429491022,0.893769672329475,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14643.t1",0.00202774831913259,0.0131500442796193,-144.993669832147,-154.431281132084,17,12,16.51780780719,0,0,0,0,1.52562961825434e-05,0.000297465315354952,0.610702421816558,0.927029483771233,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14644.t1",0.000106683153648921,0.00126528613464889,-254.074418204548,-266.874297080983,17,12,435.695794042704,0,0,0,0,4.2495263817789e-08,2.24237964084195e-06,0.00409625513886683,0.0229310214371262,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14645.t1",3.92638869884498e-07,1.18489877177438e-05,-196.901832889299,-215.858821213607,17,12,146.306998863125,0,0,0,0,8.57021399511876e-08,4.11190790844337e-06,5.13212068119688e-06,7.42375762450202e-05,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___RNAseq.g14646.t1",0.00484288661739951,0.0259078884774367,-144.806954527944,-153.219710597109,17,12,14.2186107217432,0,0,0,0,1,1,5.01031773277106e-05,0.000547253298010894,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14647.t1",1.07424682639874e-06,2.83427963064819e-05,-244.979246853031,-262.845557365565,17,12,651.280317366156,0,0,0,0,8.67974393366465e-08,4.15720418509249e-06,0.098206313764367,0.281004160908615,TRUE,FALSE,FALSE,"Transient"
"Porites_compressa_HIv1___TS.g9026.t1",0.00744069988081547,0.0360267208741421,-116.344114075522,-124.243823058662,17,12,14.0498419928778,0,0,0,0,0.000691354371531655,0.00629599259875707,0.00222542731501589,0.0138922451735733,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g9027.t2",0.622708441230734,0.841087769790475,-187.127947543954,-188.880192218262,17,12,82.8561776023446,0,0,0,0,0.375933476394651,0.593667823139855,0.522944145348734,0.851856398881756,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14650.t1",0.218647851724525,0.437200286537977,-160.813744626104,-164.327191541816,17,12,28.0036201655211,0,0,0,0,0.256905429825443,0.469396264685971,0.664590026913499,0.964316726653608,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14651.t1",0.990468197140661,1,-183.252107846146,-183.523557147541,17,12,68.3819675258535,0,0,0,0,0.441072878386213,0.652706188642144,0.972471943885616,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.3392_t",0.0576040765919509,0.169773935856123,-90.5638496231359,-95.9151936191494,17,12,13.184125636116,0,0,0,0,0.323241201882318,0.54267456578198,0.00765334397066022,0.0381696445941957,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14652.t1",0.228724050765248,0.450920158023535,-78.9194319635007,-82.3659084341935,17,12,1.94984554708491,0,0,0,0,0.187834033579988,0.38370733030027,0.947182934448133,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14653.t1",0.937552159722093,1,-175.948233816658,-176.58539211425,17,12,44.8093853263998,0,0,0,0,0.883223898631055,0.954914221137468,0.929844940661342,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14656.t1",0.00950084864525503,0.0435111329260955,-306.302532329827,-313.907645113451,17,12,1467.21518301903,0,0,0,0,0.0012663307829568,0.0101242162902875,0.387380558970804,0.718341769809828,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g9036.t1",0.927939624182969,1,-226.839527622782,-227.5227907382,17,12,228.63663561575,0,0,0,0,0.567699055976055,0.749540277575315,0.4214254755577,0.756797263064077,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14658.t1",0.872982993485263,0.995825711058459,-243.970615916388,-244.882385563606,17,12,522.688080242629,0,0,0,0,0.220640676269326,0.425971836657078,0.367299586950691,0.695776217491104,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___TS.g9038.t1",0.0123110054167733,0.0532763089344685,-207.727584698289,-215.018087312441,17,12,111.301390469619,0,0,0,0,0.0573744023023837,0.172896751956279,2.27718110069677e-06,3.58558206302151e-05,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14661.t1",0.429725747141294,0.677292910646589,-186.640835741973,-189.084737815961,17,12,122.308140205228,0,0,0,0,0.235106896758567,0.443773347455306,0.2267674533936,0.509962439975203,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14662.t1",0.498597886254067,0.743273673619826,-87.2066807533583,-89.3875307944326,17,12,10.7095912542658,0,0,0,0,0.999954468914428,1,0.143427454290273,0.369516219037407,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14663.t1",0.987827295591436,1,-120.922662998728,-121.224577103965,17,12,8.00975308889221,0,0,0,0,0.665231065974381,0.817276581849595,0.870294113475614,1,FALSE,FALSE,FALSE,"Other"
"Porites_compressa_HIv1___RNAseq.g14664.t1",4.64467350581475e-08,1.96831001340595e-06,-245.568639466794,-266.823503454045,17,12,370.954309715498,0,0,0,0,0.455657458899662,0.665547490174769,2.04056584458085e-13,1.53276601637204e-11,FALSE,TRUE,FALSE,"Monotonous"
"Porites_compressa_HIv1___RNAseq.g14665.t3",0.000823355452235066,0.00653861100959474,-298.886750885557,-309.368036637774,17,12,1554.11576665875,0,0,0,0,0.646245629099822,0.805083597752959,1.52732198225161e-05,0.000191906471371395,FALSE,TRUE,FALSE,"Monotonous"
