"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g24566.t1",6.69913045222413,6.894491600813,6.77354380252507,6.67264301936155,6.59899186580215,6.75735410750138,6.64508475017963,6.46290095356327,6.67478295858066,6.4296416310312,6.87856233519856,6.32480454464443,6.49592250536232,6.68739947779634,6.27681508961581,6.62938662624951,7.00226421981727,6.46508736644035,6.58940069709624,6.69001626132443,6.8012458059754,6.90310432810153,6.71738561431193,7.08574610503157,6.61063135389756,6.50891943432122,7.01054704111098,6.63799105258,6.60369260102316,6.64534103275352,6.52817788063205,6.61774880404416,6.55102784464393,6.61643794679707,6.51080727721129,5.95259633467598,6.44945278644063,6.37507652403048,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24569.t1",6.32897354869319,5.95259633467598,6.26103107218676,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.29378008825685,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.40115302448664,5.95259633467598,5.95259633467598,5.95259633467598,6.38869141354521,5.95259633467598,6.40026086626932,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.44987087348666,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.58290558507125,5.95259633467598,5.95259633467598,5.95259633467598,6.26166731912606,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24570.t1",6.54521480086283,6.37978339340937,6.63715155648964,6.55687589404393,6.5663249227676,6.56426230188907,5.95259633467598,6.58725133449618,6.64699559049289,6.62423625852316,7.04111313707631,6.75975847030493,6.10411037437946,6.93898823464824,6.27681508961581,6.56869033442809,6.81934959384908,5.95259633467598,5.95259633467598,6.62467335834538,5.95259633467598,6.55428155488706,6.71738561431193,5.95259633467598,6.42839458794093,6.16398276627207,7.13930839967111,6.60803853341171,6.36646869572841,6.61366764315685,6.76136861135599,5.95259633467598,6.70894841404088,5.95259633467598,5.95259633467598,5.95259633467598,6.63854297687499,6.45835043039669,6.5531900394771
"Porites_compressa_HIv1___RNAseq.g24571.t1",8.53121872665021,8.16436980771978,7.67088035956901,8.06964102707537,7.80067657364157,7.71518592797212,5.95259633467598,8.10443861989918,8.40629897948451,8.07174035730998,7.85403617649995,7.2631238074405,6.47484149818652,8.0199658146228,6.41015624941559,8.28219405272941,8.63560392070266,5.95259633467598,5.95259633467598,8.09214720980521,6.20082145959781,8.112015463422,8.20596471017877,6.67672596129784,7.84565458874008,6.54681326341964,8.23394089288317,8.12505220054247,8.42249282079203,8.4217455815474,8.13303265622334,6.70902729416525,8.4894814088602,5.95259633467598,6.51080727721129,5.95259633467598,7.97825561561011,8.02366607048427,8.12776936976202
"Porites_compressa_HIv1___RNAseq.g24572.t1",6.14118477383315,6.47484871264122,6.75962932795318,6.18242267858314,6.53170242106283,6.20386470818635,6.5197942949007,6.19413009273078,5.95259633467598,7.21014283259032,5.95259633467598,6.42263179653271,6.51618012320536,6.76306164766152,5.95259633467598,7.22407527373822,6.49505355261532,6.53284786212132,5.95259633467598,6.44926016946473,5.95259633467598,7.15235320989116,7.04272189787322,6.40242096903035,6.67871550919857,6.25127569139545,6.67440406989706,7.05249060691841,6.21488930162495,6.64534103275352,6.33082281759883,6.16461309028631,7.34652490392812,5.95259633467598,6.25665759333773,5.95259633467598,6.78343986605271,6.99996928592676,7.06784846481829
"Porites_compressa_HIv1___RNAseq.g24574.t1",10.9213807466986,10.6373666384886,11.0058484903369,10.0068957956783,10.1732330097789,10.1066387684168,9.7254906606492,10.2016469481913,11.5856953316479,10.0480596391156,9.90996161053084,9.92751920001314,10.3446244962265,10.9930161846468,10.0533080944645,11.4930684066414,11.0223248984562,10.8348803740332,11.0273833740975,10.6617622497573,9.83548267392116,11.1642167747015,11.1144622816235,11.3925193866997,10.479992349512,9.80754269515588,10.7283924614565,10.4926818467027,10.7974945283034,9.92100073489101,10.2108931865374,9.84279871632397,10.5145435796234,9.85379043967722,10.1370777763158,10.0325279367747,10.0480361463222,10.5892180524926,10.2860653743483
"Porites_compressa_HIv1___TS.g28057.t1",7.5747432192448,7.44572959383314,7.7667133170408,6.96085362233578,7.25912323285144,6.81138058101683,7.37714679718785,7.19355367683489,7.8799783241837,5.95259633467598,5.95259633467598,7.1859115130033,7.20776520397279,8.4039367485002,7.02923311224908,8.20114351168585,7.29803136403473,7.41059305662331,8.00024940335834,7.28238972662975,7.15973069423371,7.78201103255729,7.30732886038559,7.49132779270326,7.17981640534861,7.4018402754101,8.37651747717581,7.17348880792308,6.98128325227089,7.18049421744462,6.94816296247957,7.36564977873015,6.93788760342657,7.65769236512666,7.1787248247984,7.51374953202517,7.33793598221458,6.86155545097709,7.18758776754844
"Porites_compressa_HIv1___RNAseq.g24649.t1",6.72158444628069,6.9387892267,6.32999304192588,5.95259633467598,7.08899279334008,6.92460279937955,6.99757975590119,6.54083869547805,5.95259633467598,6.77159083149577,5.95259633467598,6.39251512884189,7.12336340250591,6.55468763390986,7.21184595787773,6.27040988894311,5.95259633467598,6.34087043602611,5.95259633467598,6.56702447366205,6.98486449663953,5.95259633467598,5.95259633467598,5.95259633467598,6.69992969793961,6.46810169801592,6.80321196059841,6.46996530718492,6.21488930162495,6.64534103275352,6.92559299249621,6.73691021106745,7.01065932481459,6.92340826597251,6.78096164111164,6.91387309749762,6.83108955103189,6.5921073961316,6.76616751868322
"Porites_compressa_HIv1___RNAseq.g24650.t1",7.30242488011219,6.71657730081479,7.29431851306071,7.88762273865724,7.35431256339898,7.48978045506807,7.76659155345836,7.63296488433167,7.03556106495118,7.31248057972403,7.04111313707631,7.12383320580048,7.51477873244485,6.74488728773773,7.48737295349456,7.08875062986471,6.76339706127432,6.87087741770933,7.53933331993385,7.83625345408259,7.84769499817233,7.46814122176986,7.39669379899565,7.37509869888057,7.52872949981861,7.3480475696468,6.88713971555376,7.3914381571126,7.31575603867187,7.24289953136817,7.23320180967385,7.36564977873015,7.46443411362299,7.31489994997698,7.56364978716266,7.58765891305821,7.52903224391923,7.79858561892879,7.48067890184563
"Porites_compressa_HIv1___TS.g28061.t2",5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.8594019180987,6.71899327105234,6.5197942949007,6.65077198415795,5.95259633467598,6.85543137033361,6.61287205417197,7.06887765108977,7.05958774868958,5.95259633467598,5.95259633467598,7.12825315080597,6.86136408791771,6.81072019097439,5.95259633467598,7.2109269061381,7.20436657912126,6.58320044641664,6.47424189751381,6.84175456039361,7.57069831577051,7.02697621681586,5.95259633467598,6.99936296441569,5.95259633467598,7.61142048788968,6.99161353788141,6.76374628929557,7.00188342707809,7.36549639173313,7.47035574282367,7.58765891305821,6.79965506664067,6.31879974304282,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24622.t1",5.95259633467598,5.95259633467598,6.66990681090842,7.00802410837291,6.49474886200253,7.2620189502591,5.95259633467598,6.67061080987788,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.12756197675824,5.95259633467598,6.82848311355873,6.65022151640579,6.34087043602611,5.95259633467598,6.80465971247319,5.95259633467598,6.33478086779795,6.206683726521,5.95259633467598,6.57358455137975,6.37424518333408,5.95259633467598,6.46996530718492,6.42400327346494,5.95259633467598,6.94816296247957,6.54856353263995,6.49953079630216,5.95259633467598,6.28555612766855,5.95259633467598,6.34309849541019,6.37507652403048,6.34738957161381
"Porites_compressa_HIv1___RNAseq.g24627.t1",5.95259633467598,5.95259633467598,6.46239559011736,5.95259633467598,6.45494901862862,6.34913938966864,5.95259633467598,6.46290095356327,6.61795680352243,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.30188837253759,5.95259633467598,6.46341953311085,6.45798845288823,6.22756056908853,5.95259633467598,6.26154678031906,5.95259633467598,6.28381858643087,6.44290752302291,5.95259633467598,6.57358455137975,5.95259633467598,5.95259633467598,6.40691475158196,6.1798267332933,5.95259633467598,6.65525579703555,6.25216472300358,6.1533446737004,5.95259633467598,6.14511480380581,5.95259633467598,6.24586265870054,6.34796558463878,6.27527735955702
"Porites_compressa_HIv1___TS.g28104.t1",5.95259633467598,6.55456326508321,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.46290095356327,5.95259633467598,6.34268966333488,6.87856233519856,7.1859115130033,5.95259633467598,6.89468228855356,5.95259633467598,6.23697194447497,6.15168458443129,5.95259633467598,5.95259633467598,6.34294654252408,6.76606286268338,5.95259633467598,6.35357135988031,5.95259633467598,6.17363140921486,5.95259633467598,6.83218913802068,6.38377716559745,5.95259633467598,6.61366764315685,6.22042465309939,6.25216472300358,6.19836295530303,6.44482166944727,5.95259633467598,5.95259633467598,6.17135106747003,6.23260060213668,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24579.t1",8.94335839832171,9.19221883873564,8.694811668966,8.62973329923551,8.294225434388,8.30857498419209,8.83692836237728,8.20161657793509,9.07934588737418,9.09633651967176,8.77206043055516,8.96588003604073,8.60305652184091,9.5469344415378,8.54187817407917,9.61926345870325,9.7261897321366,9.30439514127333,9.04279782543608,8.83794708840131,8.79510980466703,9.18838035888468,8.82779475763654,9.21958461759189,8.68366308556023,8.41091443298061,9.36847026912221,8.94052819873635,9.05195133274947,8.6732368069571,8.60521329625297,8.60244166335151,9.22662003810839,8.85733541052446,8.93466970629574,8.25402350704625,9.02459015391384,8.75573449308201,8.71291334090298
"Porites_compressa_HIv1___RNAseq.g24580.t1",8.41128176262404,8.57149191953595,8.38693493745249,7.92816146606456,7.4297059105975,8.09646124374269,8.15451295438359,8.05049580599167,8.67320581720669,7.86204792503976,7.90613646421558,8.13439080225039,7.94488321075623,8.63610528799325,7.60964553056853,8.2937920870447,8.27296591695688,8.16228069118267,8.48555125168692,8.38962956733595,7.99947776757132,8.75278003824741,8.77379758380707,8.83568717858398,8.06236821924051,7.91381163820678,8.51830214892967,8.37568984217866,8.83684792518768,7.43604155731339,8.04535217730167,7.96918231902,8.45933724817331,8.00534855425549,7.85888006064879,8.28185022829357,8.71032655529779,8.69042112039715,8.30880052034747
"Porites_compressa_HIv1___RNAseq.g24581.t1",7.35818121993512,6.96010296555367,7.86509010074387,5.95259633467598,7.84422159449086,5.95259633467598,6.84109398371442,6.56451126886645,7.33075341980169,6.81464931081591,7.11257013049063,6.90831885696872,7.00121864296666,7.08463255028269,7.00657676918759,7.51722787700793,6.47686294679637,7.16357021953347,7.1214145237644,7.92979605378406,6.72911434629273,7.54179949282241,7.49253115421584,6.94295385268925,7.29690561288829,7.06425917087782,7.25299779135717,7.45719412694602,6.57752220914928,6.73212983993451,5.95259633467598,7.21961883770612,7.37114137455436,7.68605827718666,6.95196326839439,6.8661664819742,7.54894731135191,7.4868111301969,8.06733101992869
"Porites_compressa_HIv1___RNAseq.g24583.t1",6.37310309435882,5.95259633467598,5.95259633467598,5.95259633467598,6.53170242106283,6.30749722337602,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.61287205417197,6.28569319010623,6.51618012320536,5.95259633467598,5.95259633467598,6.37830451695378,6.37376431480314,5.95259633467598,5.95259633467598,6.53592759389962,6.44723291597083,6.28381858643087,5.95259633467598,6.22875190131231,6.61063135389756,6.6778545495059,5.95259633467598,6.27450880046688,5.95259633467598,6.7845518388792,6.36093421357873,5.95259633467598,6.65593569532426,6.72538129327562,6.74842783161055,5.95259633467598,6.24586265870054,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g28062.t1",7.54752998398706,7.09656848332333,7.57274264106256,6.77110172077734,6.98166289169079,7.05100119588945,5.95259633467598,7.69440006648628,7.39302832212897,5.95259633467598,7.32839399310881,6.7262119950026,6.90577412595466,6.89468228855356,7.02923311224908,7.20991717767762,6.81934959384908,6.72232800091447,7.26837641514042,6.6516013844061,6.64877501700279,6.8940596619396,5.95259633467598,6.524584371407,7.60721971844413,6.58231224539634,6.88713971555376,6.44987087348666,5.95259633467598,5.95259633467598,7.06292193962648,6.88528984210634,6.53439518019718,6.84150997112573,7.5869979419016,5.95259633467598,6.70263573188081,5.95259633467598,6.85251859623818
"Porites_compressa_HIv1___TS.20772_t",6.4833860880437,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.51165538359324,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.37977747110419,6.25527604148068,5.95259633467598,5.95259633467598,6.34983282476419,5.95259633467598,5.95259633467598,6.31787387355631,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.26488292072927,5.95259633467598,5.95259633467598,6.33317449885559,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.69607939703318,5.95259633467598,6.25665759333773,5.95259633467598,6.97218935263665,6.67181024929566,6.85251859623818
"Porites_compressa_HIv1___RNAseq.g24589.t1",6.2787785272686,5.95259633467598,6.43889820826127,5.95259633467598,6.59899186580215,6.30749722337602,6.74973266831697,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.57237168812893,5.95259633467598,5.95259633467598,6.27681508961581,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.64877501700279,5.95259633467598,5.95259633467598,5.95259633467598,6.28979525201686,5.95259633467598,5.95259633467598,6.4288947705469,6.36646869572841,5.95259633467598,6.54810236823709,5.95259633467598,6.40004991373133,5.95259633467598,6.51080727721129,6.81546325087238,6.31801617342694,6.45835043039669,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24595.t1",8.27963789565313,9.17506137589586,8.1594041555138,8.71522569461905,7.74631121921963,8.35670401979232,9.0596865193806,7.7141997681334,7.7623255658627,9.11446378242388,9.03829470152942,8.88847061524644,7.6578999013719,9.1441270524803,7.74369675269505,7.81451503637586,8.24101806898136,7.48523324894518,8.3235917951481,7.85934776723922,7.64589943274369,7.29849982011926,7.0627831318071,6.95478745046413,7.95259791728716,7.9474843350924,8.79069165909027,6.60803853341171,6.67618689142815,7.8996798927429,7.72854184636901,8.0016315476717,6.79305160174533,9.12253618225613,8.12765170957367,7.82505344176968,6.26166731912606,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24596.t1",7.07224129868143,7.30795014764723,6.81380011714743,7.62463104124857,7.03689740645976,7.20775339570099,7.57785431966427,6.97138506605267,6.72713864185817,7.33657930994758,7.21072553607978,7.40233674876517,7.23175831865085,7.32281152117028,7.09403971266261,6.89131853898131,7.02790548966334,7.12077679492814,7.64167544467476,6.31787387355631,7.40255406842941,6.55428155488706,6.31146879497396,6.27131185506574,6.83304593170546,7.45312686463082,7.07713034269361,5.95259633467598,5.95259633467598,7.34380267491368,6.90240582622544,7.04892321455026,5.95259633467598,7.46015772283642,7.40178334143889,6.8661664819742,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24597.t1",9.0728741106072,8.82829347400288,8.37419478091994,9.04784399371308,8.83946817375771,8.5031794713489,8.97761225399202,8.54925698499751,8.2349592975552,8.97575512247915,9.33523596428699,8.66919885188429,7.75620736212451,9.01865433928692,8.36875582601944,8.80683123647792,8.64217524906037,8.18004105471674,8.26495464865976,7.23091427972006,8.1450484339415,7.84273299085507,7.38712010412351,6.95478745046413,8.28817505454843,8.16130398014005,8.28063125497093,6.85043322119031,6.77211930384159,8.60453756221475,8.24031220197782,8.86637205637198,5.95259633467598,9.53348311577225,8.3402244784675,9.00258870554334,6.39955015736961,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24598.t1",6.60088297495451,7.02110731386537,6.7162075647452,7.03070887519173,6.45494901862862,6.53858156792558,7.19072618914176,6.63030667632233,6.48505960354058,6.96681860445819,6.61287205417197,6.70882603006677,6.74471452053021,6.83163549636355,6.5560230768088,6.6978870589258,6.41785150090813,6.42742348690572,6.94781540726556,6.31787387355631,6.8012458059754,6.08806465148741,6.33311624721403,6.524584371407,6.47639807929937,6.6778545495059,6.59952185122214,5.95259633467598,5.95259633467598,6.3728742260887,6.33082281759883,6.92918553256783,5.95259633467598,7.54746159713131,7.21181495793756,6.70257544333794,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24599.t1",8.11625539698203,7.04055628256841,7.06058596774163,7.38415824420675,7.20055575281076,7.30347450255676,7.37714679718785,7.32106059698372,7.52959034568747,8.08457387357635,7.92303509410159,7.01049166558617,6.90577412595466,7.85371141537783,6.85668982473571,7.32449954793736,7.75030281108818,7.34234382948025,6.79005713288275,6.738083960774,6.92803576683218,6.73323744479216,6.94273120190258,6.86824841515745,7.0470709150146,7.02697621681586,7.53523343128259,6.33317449885559,6.42400327346494,6.83354578506989,7.03304046072999,7.35191769241486,5.95259633467598,7.83537558195646,6.9079376831901,7.34968846300043,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24602.t1",8.07501815901491,7.44572959383314,8.14807243654827,7.00802410837291,8.53694707167339,7.19654470428219,7.30126002782777,7.39251076336604,7.29157818265197,7.64666166092691,7.17907523531851,7.39414215281073,6.98089338423034,8.66627491311911,7.09403971266261,8.61584439627628,7.52296998713373,7.39950977922504,7.45615965585234,7.46657824144412,7.38430760896843,7.80894383800749,8.07678209274718,6.94295385268925,8.10325351867238,7.49010758686584,7.90211192149297,6.9621140831177,6.56399000609954,7.18049421744462,6.97015742783612,7.63166975249373,6.6695873148314,8.32451966815316,7.27493587090995,7.72287352187041,6.17135106747003,6.13606633711251,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24603.t1",8.96527548623965,8.93467947920247,7.39039312004969,8.50677191599724,7.4297059105975,8.48375837408511,8.61792913442459,8.37296952065049,8.31191421017773,9.08412055265723,9.46046664890425,8.39358643416372,7.63063517228075,8.88650591639065,8.1617028451217,7.6959986696323,8.58415079924049,8.16228069118267,8.03643192816662,6.98470443849137,8.1450484339415,7.12461206210679,7.18086643576391,7.59675558702717,7.31260538382784,8.08145772138724,9.12984725404347,6.73319754247696,6.93373723930182,8.27601843661567,7.93341184443218,8.84084173511078,6.51724573548868,9.21483115486901,8.04095695888751,8.30910781856014,6.3550405471831,6.1644017644104,6.46122571269053
"Porites_compressa_HIv1___RNAseq.g24604.t1",8.06901890203257,7.21584254360527,6.81380011714743,7.41525245136816,7.40514493765844,7.54011519085419,7.13057248192585,7.62593920514176,7.56131580360871,7.31248057972403,7.70335833036198,6.80737333891392,6.71656687460883,7.81639415447554,6.93492344180964,7.19555838030872,7.63258843417631,7.42156628073776,7.42701722838754,6.56702447366205,6.86712658603743,6.61077400754188,6.87994796360136,6.81434263584384,6.7973781295967,7.06425917087782,7.8283605329781,6.38377716559745,6.50636453618694,7.07883276740306,7.06292193962648,7.6424217947134,6.32741015073058,8.2486743759861,7.25014940516376,7.37877766482025,6.22914318010633,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24605.t1",6.82445651963528,7.48392440619004,5.95259633467598,5.95259633467598,6.71493505315622,6.53858156792558,7.44809313542879,5.95259633467598,6.58749418678095,7.81558850795693,7.92303509410159,7.61050844034676,6.98089338423034,8.2143097376873,7.21184595787773,6.95905416778595,6.57776544231343,7.17743079207212,7.75835239965473,5.95259633467598,7.38430760896843,5.95259633467598,5.95259633467598,6.84175456039361,5.95259633467598,7.66951146458681,7.96206439720504,5.95259633467598,5.95259633467598,7.38428804168284,6.29803217865275,7.71509593866236,5.95259633467598,8.29585646349104,7.14449823757994,7.65717932061558,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g28078.t1c",7.16816442665431,6.55456326508321,6.74544526773011,7.28513763116997,6.88106135284421,6.9395804001917,6.92295658456757,6.609156052292,7.03556106495118,7.12599925373829,6.54417923912193,5.95259633467598,6.8355334606907,6.81506038827299,7.00657676918759,6.44357436453657,7.37226865650864,6.87087741770933,7.08097253879762,6.56702447366205,7.06383568441507,6.58320044641664,6.55820790745569,6.77129866177088,6.39338253140954,5.95259633467598,6.77309182053079,6.4288947705469,6.38652183341956,5.95259633467598,6.48597951893272,6.95030729339649,5.95259633467598,6.75010810167725,6.79149699483326,5.95259633467598,6.43989573746248,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g28078.t1b",6.37310309435882,7.04055628256841,6.50629005155755,5.95259633467598,6.36345109539683,6.30749722337602,5.95259633467598,6.19413009273078,7.03556106495118,5.95259633467598,6.46580876642836,6.86659742085289,6.51618012320536,6.98111400685569,5.95259633467598,6.42285908425841,6.57776544231343,6.62114041911661,5.95259633467598,6.82560634594782,6.8012458059754,6.49152961826325,6.26358843746246,6.77129866177088,5.95259633467598,6.50891943432122,7.27077063391912,6.52586722234553,6.73108026740252,6.3728742260887,6.70273862257733,6.51056090981918,6.73399483610712,6.30149200425318,6.38181545719114,6.81546325087238,6.43989573746248,6.28704157812894,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24609.t1b",7.32507733972716,6.62442186308119,6.32999304192588,5.95259633467598,6.36345109539683,6.20386470818635,5.95259633467598,6.9026027791732,8.07304473758985,5.95259633467598,5.95259633467598,6.90831885696872,6.37977747110419,7.88397948429297,5.95259633467598,5.95259633467598,6.32432282047561,5.95259633467598,5.95259633467598,7.52343841392869,5.95259633467598,6.78721890143195,6.66493509385929,6.45501253458216,6.7599519761024,6.46810169801592,8.04702401995304,7.02631394949704,6.38652183341956,5.95259633467598,6.95922971342949,5.95259633467598,7.35273171276251,5.95259633467598,6.31210182446658,5.95259633467598,6.34309849541019,6.40050603750341,6.73502445384488
"Porites_compressa_HIv1___RNAseq.g24609.t1a",7.73390900554987,7.3369412981735,7.38329821454054,7.4893868219274,7.63985264531848,7.59619564186202,7.71301264967574,7.67426983083802,7.67080167168263,7.57182133208503,7.95617113591167,7.65063987319705,7.66327882549164,7.77138802807079,7.8644539315301,7.36829283917511,7.44736224977287,7.68385040651759,6.79005713288275,8.00336062642867,7.58584800645775,7.58841286266186,7.77146510300582,7.57128354018052,7.53299558415711,7.72042529115722,7.77287039575153,8.04166201284245,7.69697695077892,7.2276536846254,7.48833228500907,7.51836383406172,7.87555304987886,7.52625199533968,7.72642296728132,7.22466513398736,8.08168477250039,7.92994716875361,8.21744383166357
"Porites_compressa_HIv1___RNAseq.g24610.t1",8.26935130418109,8.4663316906932,8.07793963815425,8.65882440125651,8.32411496693026,8.14775504407523,8.62702753199977,8.40399119554858,8.21654916356177,9.36165221742295,8.56113949189984,8.58229527483576,8.50319989886667,8.18148428984525,8.41758540349954,7.7367948967073,7.43613539405285,7.70113712757993,8.33785779334163,8.38454106534883,8.49731768896585,8.33248309177447,8.40235795374649,8.08815852749217,8.22855134103155,8.30147713168055,8.08305848765997,8.11491594313932,8.17853629452631,8.16222212791899,8.10182797169255,8.49084490316187,8.11024617822248,8.81044418168516,8.32224399800211,8.40036538048379,8.04757254511471,8.35817267299114,8.06733101992869
"Porites_compressa_HIv1___RNAseq.g24611.t1",6.21911146055729,5.95259633467598,5.95259633467598,5.95259633467598,6.15854369146078,6.63520795272823,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.32288180086116,5.95259633467598,5.95259633467598,5.95259633467598,6.39637286608308,5.95259633467598,5.95259633467598,6.40980433107608,5.95259633467598,5.95259633467598,5.95259633467598,6.40242096903035,6.13312946887496,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.37549580912266,6.51724573548868,5.95259633467598,6.25665759333773,5.95259633467598,6.31801617342694,6.18934898304156,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g24612.t1",7.02796135543227,7.0012326744138,7.07995008688035,6.83006390053439,7.2447919748565,7.0768454481522,6.74973266831697,7.04739223578952,7.27819024811755,5.95259633467598,7.00320603401262,7.25378438188206,6.94949845437168,7.02132155907529,6.93492344180964,7.38048659346848,7.92691651148904,6.90862496180218,5.95259633467598,6.74960691830441,5.95259633467598,7.52744205971037,6.85511705130784,7.57128354018052,6.76948649842256,6.9680115554906,6.77309182053079,7.2813113832,6.75188962136051,6.83354578506989,7.12915893126071,7.08556640008411,6.93788760342657,7.2617744612564,7.32865333429735,6.56721177339264,6.77243189751482,6.54797674875241,7.16862293581353
"Porites_compressa_HIv1___RNAseq.g24613.t1",10.6068713396411,10.160783894848,10.4626720575348,10.4560998568521,10.8630918979557,10.8383531689273,10.4548114151034,10.4725771518523,10.4833078707626,10.0133822566712,10.5828744806251,10.5110502431696,10.5622162007782,9.4592740594788,10.3706421177839,10.9973179873499,10.9904009816604,11.054552705478,10.3660041766408,10.8412928237827,10.6077796793804,10.9391877909447,10.7688256495009,11.2048263545705,10.7210080601541,10.6794459094697,9.99766695211574,11.0275828558037,10.8124104900796,10.149010839669,10.5811693202337,10.5234721810614,10.8922526896614,10.222031754293,10.6859281366044,10.3622269553092,10.6782372777555,10.7571412896946,10.9743896256953
"Porites_compressa_HIv1___TS.g28087.t1",6.14118477383315,5.95259633467598,6.17089988939438,5.95259633467598,5.95259633467598,6.48329379474839,6.44458636134469,6.43399180648962,6.40333299230528,6.72587215377838,6.46580876642836,6.45087189893665,6.16677130254503,6.25527604148068,5.95259633467598,6.32833638159071,6.63638718646521,6.14717231323604,5.95259633467598,5.95259633467598,5.95259633467598,6.18706243201544,6.07976311684464,6.45501253458216,6.334697090918,6.70682441941389,6.59952185122214,6.40691475158196,6.50636453618694,6.98484986814741,6.36093421357873,6.16461309028631,6.19836295530303,6.35514171445123,5.95259633467598,5.95259633467598,6.19218435433773,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g28089.t3",7.15502735874368,6.9387892267,7.07031803474552,7.2499615550117,6.90216224875895,7.31358840108035,6.84109398371442,7.01018972856906,7.49696569153153,5.95259633467598,5.95259633467598,7.38588595315347,6.89447889569263,7.54120205992384,5.95259633467598,7.35596077293811,7.32959075189711,7.31860302387273,7.19757795679907,7.23091427972006,7.20436657912126,7.19909837582443,7.28641435582363,7.05472256234899,6.99829991747677,7.1175408984212,7.35539693835283,7.44552369326679,7.13039187857453,7.2276536846254,7.09187580591374,7.51836383406172,7.51368836616897,7.01578025259557,7.17197354307842,6.81546325087238,6.98935171649875,7.11104524153135,7.08886853295347
"Porites_compressa_HIv1___RNAseq.g24617.t1",8.58540336463917,7.86555555256056,7.57274264106256,7.75747010428563,7.88629738009903,7.47249619712073,6.88304737528514,6.76197774199521,8.5726114594677,7.73405401174054,7.59869568851354,7.72707607921591,7.19963972866888,8.41593981469357,7.67243963864788,7.5849620457371,7.70189527428518,7.42156628073776,7.33466445858743,7.44517267485121,7.52254864292663,6.80776085496214,7.36281250926775,6.82816873574601,7.43059176088196,7.98028841413384,8.37651747717581,7.4158026769716,7.5990731173187,8.09037834284601,8.14071882647709,8.02544094696993,7.91459056996285,7.75859675853574,7.43922964584275,8.29554860081224,7.64372253442241,7.09342415076623,7.82479284461431
