"Gene","cluster","membership","response_type"
"Pocillopora_acuta_HIv2___RNAseq.g2551.t1",2,0.881350968338611,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25518.t1",1,0.930393384557539,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25519.t1",1,0.482785000843057,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25523.t1",5,0.453160691409208,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25524.t1",6,0.602664298973697,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25525.t2",6,0.825571853865863,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25526.t1b",6,0.807733255728643,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25552.t1",4,0.968966754908421,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25553.t1",3,0.56544152321593,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25560.t1",4,0.967236860536284,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25563.t1",1,0.953781931043254,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25565.t1",2,0.338296219763887,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25581.t1",1,0.47913142698057,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25588.t1",4,0.952186425098243,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g256.t2",2,0.715749245549319,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25600.t1",4,0.445210268779063,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25601.t1",3,0.846787744485552,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25607.t1",2,0.460641927048735,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25609.t1",1,0.658765885863628,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25616.t1",2,0.3836559195268,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25624.t1",3,0.879253241166632,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25627.t1",5,0.226952399248161,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25636.t1",5,0.517477552749498,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25645.t1",4,0.880255850188203,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2565.t1",5,0.468410355261876,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25653.t1",4,0.665973693243095,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2566.t1a",6,0.920711190140571,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2566.t1c",1,0.756437265687413,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2566.t1d",3,0.684662960089826,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25666.t1",3,0.814903009242388,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25668.t1",3,0.95490941121989,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25672.t1b",3,0.505981335468581,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25676.t1",1,0.917577357378564,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25677.t1a",4,0.664579052567716,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25684.t1",6,0.835787738679322,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2569.t1",2,0.217580343024065,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25699.t1",1,0.264760717634683,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g257.t1",4,0.58514862409418,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25701.t1",1,0.765524757026617,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25702.t1",4,0.817046376258297,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25706.t1",6,0.511189100306328,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25707.t2",3,0.54029859166137,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25708.t1",1,0.685711936700453,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25714.t1",5,0.375762850180379,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25723.t1",1,0.895514348177755,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25724.t1",6,0.363584205703574,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25727.t1",4,0.646923019036567,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25729.t1",1,0.327679129858879,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25730.t1",1,0.303912859937989,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25732.t1",3,0.631552389772341,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2574.t1",2,0.854783600058617,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25741.t1",3,0.867089990367218,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2575.t1a",5,0.798920082328028,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2575.t1b",3,0.956607326989432,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25753.t1",6,0.550700535800464,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25755.t1",2,0.81416440541624,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25757.t1",2,0.489448402312486,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25758.t1b",2,0.847801675999645,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25763.t1",1,0.929048215767855,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25769.t1",6,0.706166166894261,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2577.t1",5,0.893000750304129,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25771.t1",3,0.807669751700295,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25773.t1",3,0.693115868634706,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25775.t1",4,0.327803929123676,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25777.t1",6,0.938641155548942,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25778.t1",6,0.61337457479766,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25780.t1",3,0.728078754301433,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25781.t1",1,0.554309803738348,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25782.t1",6,0.448708000650639,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25783.t1",4,0.445540908826972,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25795.t1",5,0.937247035592938,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25801.t1",6,0.520048207803255,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25805.t1",2,0.481337537210258,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25806.t1",2,0.589031644313477,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25808.t1",2,0.561295936474528,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25809.t1",6,0.898802604765663,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25812.t1",6,0.519634985027198,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25813.t1",4,0.922926659077162,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25814.t1",3,0.878739323577342,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25815.t3",5,0.90028216777371,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25817.t1",4,0.520168582836113,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25818.t1",4,0.948209882067793,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25821.t1",1,0.807275419189236,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25822.t1",6,0.424514528459548,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25825.t1",3,0.920349977908179,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25834.t1",2,0.564008773459364,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25836.t1",4,0.836849730874815,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25839.t1",5,0.687914378888062,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25843.t1",2,0.686790966455477,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25847.t1",6,0.611053953730082,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2585.t1",3,0.747362070348574,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25859.t1",2,0.373155326444764,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25860.t1",4,0.881728940182014,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25867.t1",1,0.51702657414752,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25868.t1",3,0.55381600853772,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25872.t1",5,0.504238814642894,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25877.t1",6,0.639960972877146,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25885.t1",3,0.682459529582672,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25887.t1",3,0.783299911748293,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2589.t1",5,0.873154864480525,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25890.t1",2,0.754644805126247,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25891.t1",5,0.827729599094035,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25893.t1",5,0.42899557960928,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25895.t1",5,0.685861225000015,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25899.t1",6,0.532914662520388,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g259.t1",2,0.921217138359915,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25900.t1",3,0.754595391580914,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25905.t1",4,0.258655355930078,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25909.t1",3,0.692896460929308,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25911.t1",5,0.557624024899747,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25912.t1",5,0.522613483820647,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25913.t1",5,0.760432034208508,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25921.t1",4,0.269777323361578,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25924.t1",1,0.579065508426627,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25925.t1",3,0.809332040702193,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25931.t1",1,0.739432665672988,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25932.t1",5,0.334057583974849,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25934.t1",1,0.836506813914585,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25939.t1",1,0.979855868182203,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25940.t1",2,0.641037883299839,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25942.t1",6,0.708616825086313,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25943.t1",2,0.810088702493524,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25945.t1",1,0.528484496001791,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25947.t1",4,0.791102168625507,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25948.t1",4,0.878845525294407,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25949.t1",2,0.626840207748415,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25950.t1",2,0.613982955675877,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25951.t2",5,0.443621977074461,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25957.t1",3,0.321360671443189,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25966.t1",6,0.672310164658916,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25967.t1",2,0.948873807086531,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25983.t1",1,0.569660143974848,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g25990.t1",1,0.97123521566085,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25991.t1",6,0.394411001832239,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g25993.t1",2,0.481416216644396,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25994.t1",3,0.525153036396153,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25995.t1",4,0.973165847849821,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25996.t1",3,0.603900465648306,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25997.t1",2,0.626293269042467,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g25999.t1",2,0.487851819381786,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g260.t1",3,0.510458708666939,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26000.t1",5,0.873709864802507,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26004.t1",5,0.640058456466707,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26009.t1",1,0.590114270739155,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26017.t1",5,0.354099823094377,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26018.t1",2,0.882554097315881,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26019.t1",2,0.972139614122053,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26025.t1",3,0.41477154881783,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26027.t1",3,0.63886983124505,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26031.t1a",5,0.480707552969516,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26039.t2",5,0.972987437483796,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2604.t1",5,0.564440896670234,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26045.t1",3,0.571234433516995,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26052.t1",5,0.78819371532346,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26053.t1",3,0.904155802543436,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26056.t1",3,0.781539585805476,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26059.t1",6,0.953023895942865,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26060.t1",4,0.834055643942069,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2607.t1",5,0.852813765941761,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g2608.t1",6,0.946430543158242,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26092.t1",5,0.67211497199176,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26097.t1",4,0.58119266428131,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26098.t1",2,0.670446162726001,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26099.t1",1,0.946045364563428,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g2610.t1",6,0.518955959695986,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26104.t1",6,0.44812674591382,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26111.t1",1,0.608030189795472,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26112.t1a",5,0.903751105812398,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26113.t1",4,0.751659472239082,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26117.t1b",2,0.336473515920843,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26120.t1",3,0.86019533080893,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26122.t1",5,0.742789122585177,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26123.t1",2,0.81778389419163,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26124.t1",2,0.652585037581009,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26126.t1",5,0.720404692101238,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26130.t1",2,0.700931515281601,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26134.t1",3,0.899566794448417,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26136.t1",1,0.547588128328889,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26151.t1",2,0.602757278746494,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26153.t1",3,0.718987923281413,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26156.t1",6,0.380960287601182,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26158.t1",5,0.838701761261904,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26160.t1",6,0.426478956348064,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26161.t1",6,0.878774369603559,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26165.t1",4,0.743029641224287,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26166.t1",4,0.740725310159517,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26167.t1",1,0.570062380021901,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26169.t1",6,0.873581727799926,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26170.t1",3,0.532799458198695,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26174.t1",4,0.917284161037777,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26180.t1",3,0.442943174055817,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26188.t1",4,0.503653712210898,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26193.t1",5,0.475295691100482,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g262.t1",5,0.484413444654041,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26200.t1",3,0.598973204367633,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26202.t1",4,0.967162466532043,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26203.t1",5,0.853021444255042,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26207.t1",4,0.752215312145595,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26214.t1",3,0.809028743328116,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26221.t1",1,0.902454822201475,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26226.t1",2,0.695766579399864,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26231.t1",1,0.807992648039742,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26232.t1",5,0.73439384982853,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26233.t1",1,0.797121289709571,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26234.t1",1,0.50354475236212,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26237.t1",4,0.873363811575409,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26241.t1",3,0.733415417077075,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26244.t1",6,0.815028275361204,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26259.t1",2,0.443346788398819,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26266.t1",6,0.681619942798009,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26267.t1",2,0.857780546078423,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26269.t1",2,0.841445997564406,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26270.t1a",5,0.610567022297742,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26271.t1",3,0.684363370065734,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26272.t1",1,0.600671797544241,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26275.t1",5,0.754948155224498,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26279.t1",2,0.577295430623998,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26281.t1",4,0.344625950654532,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26282.t1",6,0.873136836799538,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26283.t1",1,0.932632920269075,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26284.t1",4,0.884023178378065,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26295.t1",4,0.369665152290628,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26296.t1",2,0.772587569816829,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26298.t1",4,0.40856546428708,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26302.t1",2,0.546420509693003,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26303.t1",4,0.771217851161378,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26304.t1",3,0.977499020125105,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26305.t1",6,0.753911430849366,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26306.t1",3,0.88977036116098,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26307.t1",3,0.889200592905687,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26308.t1",5,0.924111451148878,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26311.t1",2,0.551250042411485,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26319.t1",6,0.549092054387124,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26320.t1",6,0.830898193213264,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26321.t1",6,0.957274610290232,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26324.t1",6,0.565996984431441,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26325.t1",6,0.53699571822214,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26326.t1",2,0.482293822683261,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26329.t1",3,0.918480032618776,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26330.t1",3,0.953664695372021,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26333.t1",2,0.761290497195874,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26340.t1",2,0.928142416088886,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26344.t1",1,0.817499908766736,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26345.t1",1,0.701660972532417,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26352.t1",1,0.863765390657977,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26356.t1",4,0.879160791167085,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26357.t1",4,0.827889617166971,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26359.t1",4,0.925919699135077,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26361.t1",1,0.746733422111358,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26366.t1",1,0.884560993274721,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26372.t2",4,0.83099219670417,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26374.t1",1,0.952601643800639,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26375.t1",1,0.840505354847342,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26378.t1",3,0.763574195641944,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26379.t1",4,0.749899450924987,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26380.t1",4,0.550801944515731,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26381.t1",1,0.392591965884305,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26383.t1",6,0.611035719857725,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26387.t1",6,0.708039073894179,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26389.t1",6,0.915726918758986,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26390.t1",5,0.69211709352249,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26392.t1",1,0.623276279486557,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26393.t1",5,0.851523378476203,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26394.t1",2,0.685807186459727,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26395.t1",4,0.539965086013914,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26396.t1",5,0.532290116817012,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26398.t1",1,0.377071843827976,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26404.t1",6,0.358143022102416,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26418.t1",2,0.980213074425898,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26420.t1",4,0.391016942745708,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26422.t1",4,0.646975457633425,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26434.t1",1,0.952698675328466,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26437.t1",1,0.721543179054471,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26443.t1",1,0.695881987914486,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26444.t1",1,0.656007506213697,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26445.t1",1,0.840010017828853,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26446.t1",4,0.588027404800355,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26448.t1",6,0.556794716520216,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26449.t1",4,0.836578398177622,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26457.t1",2,0.265210234961164,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26459.t1",6,0.397865528645084,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26460.t1a",5,0.435829153767007,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26462.t1",1,0.979072255583489,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26463.t1",6,0.332134097723232,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26464.t1",1,0.700630694649362,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26467.t1",2,0.935066845297036,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26468.t1",2,0.352612651959551,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26471.t1",6,0.417770798711387,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26473.t1",5,0.713784776401276,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26476.t1",2,0.627775013503033,"Other"
"Pocillopora_acuta_HIv2___RNAseq.g26478.t1",1,0.869799277073419,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26482.t1",5,0.603374744692107,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26484.t1",1,0.970553247852686,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26490.t1",2,0.849196422844451,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26493.t1",5,0.567513843611991,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26502.t1",2,0.96593248837011,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26505.t1",6,0.97157933278551,"Monotonous"
"Pocillopora_acuta_HIv2___RNAseq.g26506.t1",5,0.514116259913924,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26507.t1",4,0.521131546767232,"Transient"
"Pocillopora_acuta_HIv2___RNAseq.g26510.t1",3,0.690642663943691,"Other"
