"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"5133",2025-07-11 21:42:04,25.125,0,"Tank4","Control"
"5134",2025-07-11 21:47:04,25.125,0,"Tank4","Control"
"5135",2025-07-11 21:52:04,25.125,0,"Tank4","Control"
"5136",2025-07-11 21:57:04,25.125,0,"Tank4","Control"
"5137",2025-07-11 22:02:04,25.028,0,"Tank4","Control"
"5138",2025-07-11 22:07:04,25.028,0,"Tank4","Control"
"5139",2025-07-11 22:12:04,25.125,0,"Tank4","Control"
"5140",2025-07-11 22:17:04,25.222,0,"Tank4","Control"
"5141",2025-07-11 22:22:04,25.222,0,"Tank4","Control"
"5142",2025-07-11 22:27:04,25.125,0,"Tank4","Control"
"5143",2025-07-11 22:32:04,25.125,0,"Tank4","Control"
"5144",2025-07-11 22:37:04,25.125,0,"Tank4","Control"
"5145",2025-07-11 22:42:04,25.125,0,"Tank4","Control"
"5146",2025-07-11 22:47:04,25.028,0,"Tank4","Control"
"5147",2025-07-11 22:52:04,25.028,0,"Tank4","Control"
"5148",2025-07-11 22:57:04,25.222,0,"Tank4","Control"
"5149",2025-07-11 23:02:04,25.222,0,"Tank4","Control"
"5150",2025-07-11 23:07:04,25.222,0,"Tank4","Control"
"5151",2025-07-11 23:12:04,25.125,0,"Tank4","Control"
"5152",2025-07-11 23:17:04,25.125,0,"Tank4","Control"
"5153",2025-07-11 23:22:04,25.125,0,"Tank4","Control"
"5154",2025-07-11 23:27:04,25.028,0,"Tank4","Control"
"5155",2025-07-11 23:32:04,25.028,0,"Tank4","Control"
"5156",2025-07-11 23:37:04,25.028,0,"Tank4","Control"
"5157",2025-07-11 23:42:04,25.125,0,"Tank4","Control"
"5158",2025-07-11 23:47:04,25.222,0,"Tank4","Control"
"5159",2025-07-11 23:52:04,25.125,0,"Tank4","Control"
"5160",2025-07-11 23:57:04,25.125,0,"Tank4","Control"
"5161",2025-07-12 00:02:04,25.125,0,"Tank4","Control"
"5162",2025-07-12 00:07:04,25.125,0,"Tank4","Control"
"5163",2025-07-12 00:12:04,25.028,0,"Tank4","Control"
"5164",2025-07-12 00:17:04,25.028,0,"Tank4","Control"
"5165",2025-07-12 00:22:04,25.125,0,"Tank4","Control"
"5166",2025-07-12 00:27:04,25.222,0,"Tank4","Control"
"5167",2025-07-12 00:32:04,25.222,0,"Tank4","Control"
"5168",2025-07-12 00:37:04,25.222,0,"Tank4","Control"
"5169",2025-07-12 00:42:04,25.125,0,"Tank4","Control"
"5170",2025-07-12 00:47:04,25.125,0,"Tank4","Control"
"5171",2025-07-12 00:52:04,25.125,0,"Tank4","Control"
"5172",2025-07-12 00:57:04,25.125,0,"Tank4","Control"
"5173",2025-07-12 01:02:04,25.028,0,"Tank4","Control"
"5174",2025-07-12 01:07:04,25.028,0,"Tank4","Control"
"5175",2025-07-12 01:12:04,25.125,0,"Tank4","Control"
"5176",2025-07-12 01:17:04,25.222,0,"Tank4","Control"
"5177",2025-07-12 01:22:04,25.222,0,"Tank4","Control"
"5178",2025-07-12 01:27:04,25.125,0,"Tank4","Control"
"5179",2025-07-12 01:32:04,25.125,0,"Tank4","Control"
"5180",2025-07-12 01:37:04,25.125,0,"Tank4","Control"
