"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H1","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H1","POR_R72_H2","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g12842.t1",7.53059684190925,8.223489283912,7.77959102620935,7.73251282030102,6.68944221858013,6.95466247230491,7.27476493866633,7.20753157151467,8.26429967213756,6.54312895701735,6.52273688689601,6.99867773958852,7.47843638225118,8.15432799815549,6.97927762493885,7.14049725839798,7.66290979779135,7.49164043661888,7.454551688359,7.30129042098805,7.13754579635843,7.3831589909771,7.38348705918993,7.40699631473603,7.35302897487416,7.59653906680833,7.71204639704654,5.10631280729138,6.97586882982734,7.49502289200727,6.89911513076854,7.21333289420554,7.37889599779697,6.01714037318738,6.18190065493441,7.14942758430621,7.68362095485934,7.04382280997044,7.25996897003678,6.98014734609608,7.36053519003369,7.153745966254
"Porites_compressa_HIv1___RNAseq.g12843.t1",8.40780851301176,8.52751931163354,8.12989002883553,8.64139374798703,8.81446869911698,8.35786682220653,7.86815793535624,9.25475695685794,8.38902719370373,8.8350276116148,8.80833712305224,9.14339996551529,8.31245932304784,8.77275502549464,8.59108082628259,8.46893599178092,9.11916486752904,8.73118700172298,7.97858737640384,8.8309418627735,8.31644206403633,8.88679301269263,8.82543633557777,8.40444821877401,8.84015183318908,8.50410984561756,8.92142788886886,8.56088066366332,9.16136092125668,8.92847987522729,8.88194871885598,9.19018049609486,9.13803033146887,9.15043078893352,9.29556948188461,9.36793100043704,8.95622742987649,8.90484324193642,8.57738507574493,9.93890453006691,9.4261875370636,9.47819526230426
"Porites_compressa_HIv1___RNAseq.g12844.t1",11.2416068175433,11.3601058649057,10.908153031207,11.5030028322772,11.4915683493236,11.3434757081872,11.4761623100201,11.3169228403207,10.8442963020723,10.9132189933244,10.9002176343891,11.3084013512042,11.2443321168184,10.6325665878857,11.3658907313959,9.6194857894262,9.94920205835795,9.99783689744265,11.0703631415544,11.165223093812,11.6339225721428,10.090250385628,10.2079982143781,10.6367589414613,10.8815695555187,11.5941260866574,10.5845490010992,8.23904549238074,10.5077314260058,10.0754385504257,11.4194067626365,11.3914499402656,11.7188776038251,11.0281620260895,10.5264495328106,10.9263331547894,11.5353289778672,11.5474181563169,11.5857408975019,10.2279650844542,9.85195965978708,11.1112249083852
"Porites_compressa_HIv1___RNAseq.g12845.t2",6.53667306333054,7.53683588760593,7.23554752889016,7.6948381945197,6.80376435982555,8.24465880012085,7.16342730849781,7.71558884050208,6.73075968278732,7.06852241051447,6.71098679605973,7.08317752436114,7.45795587313998,6.96463115828924,7.46342296967725,7.07949556722338,7.67250134617291,7.15324436563329,6.96705400892691,6.6389402334253,7.2680497332895,6.48415680862009,6.21190858585941,6.76893464920862,7.66836421084945,6.88083011019874,7.10853779765155,5.10631280729138,6.5251728375385,6.95830289176914,7.35643373398029,8.16022758208529,7.09709344683298,7.03103075139318,5.10631280729138,6.84483278848324,7.62172845416531,7.84669106813431,7.58637469487063,7.05595515558325,6.94564717619605,6.03818687935404
"Porites_compressa_HIv1___RNAseq.g12846.t1",6.73805649494415,7.23945144977164,7.14101959174851,7.33600261153736,6.86446260233453,7.34528178122588,6.98925106964477,7.11707808462439,7.13939037403979,6.99927651014543,7.52197535397976,7.57424799218077,7.04273409876942,7.11452299732259,7.290755976638,7.00597826177916,8.01974208319402,7.23166954812381,6.99500472600038,6.95446479053817,7.18804190030645,7.18223546721887,6.49999210792522,7.0295301853319,7.1618980637843,6.52128052502851,7.20478860769159,5.10631280729138,6.90848369364653,6.98223578277437,7.2906220061246,7.48683552541253,7.60171885643217,8.09115715441862,5.10631280729138,6.6581142737156,6.5787757177187,7.10637909733372,7.48619320205422,6.69297847327644,6.34371079320741,6.87073523963245
"Porites_compressa_HIv1___RNAseq.g12847.t1",6.57993311714611,5.10631280729138,5.97832400721803,6.47384729103253,6.67215451444519,6.30665084437843,5.10631280729138,6.16071852196108,6.11072757013502,6.26459725468072,6.77840601619275,6.2880160610796,6.46061963713713,5.10631280729138,6.46082602090915,6.33665753769756,7.20467540428417,6.91684770190795,6.13110310340795,5.84292049363343,6.26941617093476,6.1146915019318,6.10548765091369,6.18861531145054,6.4329650323925,6.49991838695709,6.46494558813802,5.10631280729138,5.69295763035218,6.00632283483618,7.26793011093872,6.7074565538291,6.63778718372045,5.10631280729138,5.10631280729138,6.03995808270956,7.05065231555313,6.52844006181042,6.78704770353187,6.0052192488079,5.85934303246614,6.03818687935404
"Porites_compressa_HIv1___RNAseq.g12848.t1",6.00720790978275,5.10631280729138,6.03168473366512,5.79507065965371,5.86762197617288,6.23294658033834,6.11172798232207,5.71168766194486,5.97292788721874,6.21763061634467,6.48091867806844,6.10695193203381,6.13152032980063,5.90815359142333,5.60056885293904,5.8512939290369,5.71036214719013,5.65308343604505,5.10631280729138,5.92770095091377,5.10631280729138,5.76911839916476,5.59834057387833,5.57362290089906,5.72435856110967,5.748746444095,5.94437800677172,5.10631280729138,5.5225519997319,5.10631280729138,6.71760264465204,5.10631280729138,5.8166263596113,5.10631280729138,5.10631280729138,5.73965090734716,6.2390169530786,5.65099581488879,6.29861803367384,6.04071438411047,5.8490387321715,5.7138475755007
"Porites_compressa_HIv1___RNAseq.g12849.t1",8.10406784074923,5.10631280729138,6.97768062648372,7.48899750857636,8.25776831978771,9.14553689074196,8.28128698509551,7.23113802416759,6.98050109370172,6.57755258371163,6.29461345261602,6.21977908879841,7.84945831145503,5.83982166286899,8.43384053852586,8.35858277613597,7.6756835824808,8.33583484925746,6.96705400892691,5.82464972986303,8.44064837777159,5.78602911227969,5.10631280729138,5.10631280729138,7.10577229695569,8.47124666502054,5.10631280729138,5.10631280729138,5.73924803942783,5.56175693549176,6.23229927936829,7.99623169620383,8.82056867976153,5.10631280729138,5.10631280729138,5.66865907378428,8.90645214747524,8.52460910493024,8.93584821734102,6.22737840265558,5.87950361620913,6.11007278548094
"Porites_compressa_HIv1___RNAseq.g12850.t1",7.03154519512781,5.88763256956788,6.18841292354992,6.83977598192998,7.21088910363341,7.79030501194083,7.41625460888794,6.62025887090531,6.18385747312143,6.47084059441904,5.10631280729138,6.30434613890739,6.93140432186858,5.76376855239585,7.04478443202821,7.33745072642605,6.82776947341619,7.00069889729183,6.24640502859729,5.10631280729138,7.04867753475925,5.10631280729138,5.10631280729138,5.10631280729138,6.50679508518786,7.29846166156197,5.10631280729138,5.10631280729138,5.10631280729138,5.41064006777721,5.69461952722205,6.77520341384421,7.80107468616824,5.10631280729138,5.10631280729138,5.10631280729138,7.78092019098923,7.52097651835146,7.4002823620552,5.47822421703111,5.46441804718378,5.10631280729138
"Porites_compressa_HIv1___TS.g22747.t2",9.88791046394197,9.38948847154554,8.11804186040245,9.23607619576194,10.1917639846673,9.72115632233209,10.6986518898676,7.0649011683721,8.85604323052851,10.3696734189488,9.50332275289289,10.374726371557,9.91071431116655,7.31944296541823,9.67953730975066,9.21713096281531,8.37060330539627,9.00064978097748,9.23806779221096,6.20859953920374,10.0819207299723,5.93507055122947,5.45506776767317,6.95306065446117,9.51374901547976,10.7910659541827,6.27595356607791,5.10631280729138,5.5225519997319,5.53590605504211,8.27140338286222,9.08945246215993,9.82761819886333,5.10631280729138,5.10631280729138,5.52281932540011,10.3748797197752,9.98834077170311,10.1994659741428,5.74698993927689,5.4166392051035,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12854.t1",8.25634227610635,8.14002792977201,6.99843913306357,8.38686538163554,8.95179740359584,8.10901836530562,9.23489509211107,6.49804637383386,6.9577094277873,9.17552524136208,7.50356701926622,8.81838108248352,8.53308079458065,6.84527175542744,8.33897389614491,7.80238765486297,7.07120389318724,7.32937816361234,7.63560052341259,5.7024073903248,9.02315100129618,5.44852023207763,5.53293334020036,6.41229852068355,7.95747323094528,9.28736640466969,6.72057272595769,5.10631280729138,5.10631280729138,5.10631280729138,7.18524053773668,7.75848954888426,8.7929561909061,5.10631280729138,5.10631280729138,5.10631280729138,8.89798495770852,8.56906966256412,8.79659287331631,5.10631280729138,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12855.t1",8.68672027441441,7.20779107702859,8.50103742171073,7.71380528936992,7.79250246621896,11.1021916429157,9.02698898708866,6.46892146397971,7.56117508969659,8.00856735245268,8.99237717226366,9.00640104003618,8.84912209275471,6.42686544042985,7.85270591608057,9.63237099189882,8.16987796314719,9.29036850042602,7.60128118395487,5.51282003154887,8.88989863026443,5.61247912047919,5.53293334020036,5.7408108051324,7.87396878164786,8.87384860509582,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,7.99954620388313,8.18955055984908,9.02750021400459,5.10631280729138,7.42863786258963,5.10631280729138,9.97487212516699,10.2086844729,9.73010359087521,5.10631280729138,5.38969143700143,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12856.t1",6.44461474003413,6.34335956934242,6.4173188154526,6.39452038586099,7.00416465282983,6.61173302510295,6.32610167852452,6.60732579787875,6.50071845138026,7.155324267272,6.52273688689601,6.50901952339364,6.73817425929268,6.13305435068283,6.73841572526587,5.78761698378359,6.47239732977838,6.26329937274251,7.15079231971821,6.31652824604273,7.20444334128367,6.19691880689116,6.02654691296087,6.4737463362154,6.78594644312898,6.95593381580341,6.62520065462214,5.10631280729138,6.00975115302394,6.35180502151711,6.58544146143453,6.12812786236238,6.69635360244889,7.57283700806175,5.10631280729138,6.6735880619265,7.05065231555313,6.76360164928959,7.10269703199145,6.52813712799449,6.21422480717173,6.2677661897804
"Porites_compressa_HIv1___RNAseq.g12857.t1",5.48981329404833,5.53789719222505,5.10631280729138,5.94599709578575,5.10631280729138,5.63817931801057,5.10631280729138,5.47871863386542,5.62916985155947,5.10631280729138,6.06361367817683,5.10631280729138,5.53216647654869,5.67689974815567,5.90706423476426,5.10631280729138,5.68868819018717,5.10631280729138,5.10631280729138,5.98913341633277,5.71872696449916,5.37163333822828,5.10631280729138,5.8706113701128,5.53022771266481,6.23035368831413,5.10631280729138,5.10631280729138,5.44656156667984,5.41064006777721,5.84745840251011,5.38471620013109,5.70834165619215,5.10631280729138,5.10631280729138,5.34733853742074,5.10631280729138,5.40588451854437,5.7721835397168,5.63083881990373,5.35985560822335,5.37961378374027
"Porites_compressa_HIv1___RNAseq.g12858.t1",8.78134237050574,7.97475859515153,8.15618738228394,7.52194549655541,8.60663840521338,8.04910722861019,7.39694585636565,7.82003176778243,8.18378817381132,6.76461214093003,7.21485513063767,7.43825988588787,8.26731834218698,7.71870644054876,8.39311802230431,7.94032961606155,8.74174820767101,8.51938143602588,7.91094256122652,7.33178331342117,7.96593752045212,7.43824574650011,6.83446609656777,7.89079190220792,7.97007820471426,7.83313069836362,6.80871585280441,5.10631280729138,7.20923352399538,6.99168129119004,7.93120251227734,7.77596907260384,8.68113651628108,6.78347492364955,5.10631280729138,6.6735880619265,8.68792354766031,8.52460910493024,8.61480932634114,6.48550239230324,6.58035480118395,6.70976112006192
"Porites_compressa_HIv1___RNAseq.g12859.t1",7.53717780094997,6.6521627230633,7.1162599392688,7.45521913003503,8.353385983631,8.21001068692376,7.75358056561774,8.29641435985702,7.42431548296587,8.299071836879,8.20013415348102,7.71310723269074,8.90690498285933,7.33656824160067,8.50103405069729,7.70023554245404,7.94076512669126,7.47064377094906,6.71684994586591,7.34463839070869,8.3379170251582,6.43129429568042,6.39436034405601,6.26495680011714,8.00477579789267,8.31045073684044,7.73301858406473,5.10631280729138,6.5251728375385,7.40592470662577,7.85931382809931,8.7382761742658,7.95364319263383,6.55666291268208,7.85074531877123,6.57740932230207,8.00577421214089,8.22862078993617,8.08304918174987,6.4410995455431,6.07916630234492,6.6097037423037
"Porites_compressa_HIv1___RNAseq.g12862.t1",6.14849769519657,5.10631280729138,6.15922593250663,6.21432810528292,6.27798997825546,5.88418341562941,5.10631280729138,5.87458143577493,5.10631280729138,6.06018432784656,5.73948031066156,5.10631280729138,5.57247698280918,5.10631280729138,5.90706423476426,5.10631280729138,5.64257237509959,5.84305097181098,5.99830786033073,5.7245770694366,6.43821163391812,5.10631280729138,5.76989003577617,5.46022429989359,6.16133776219127,6.88083011019874,5.10631280729138,5.10631280729138,5.82239014049273,6.22873152114838,5.93273511614846,6.01596249584507,6.10119433063761,7.03103075139318,6.40958605830363,6.45349102335348,5.10631280729138,6.48236584372412,6.11201218779554,6.34618348758305,6.44794294007297,6.11007278548094
"Porites_compressa_HIv1___RNAseq.g12863.t1",8.29860334591304,8.77770054646842,8.93681403366436,8.25927077362276,8.22617213202192,8.45285426854976,8.60018057585543,8.60064448761639,8.79159782203342,8.89573345413357,9.06713392893401,9.01849956064339,8.61611778284637,9.17074774636292,8.51192942178986,8.74570343650424,9.02980139728482,8.83828548915033,8.09262912124976,8.74196356281186,7.82974403567066,8.92679836087205,8.88561671414603,9.16655358749495,8.78912262926758,8.18820086751566,9.15204531478382,9.19645566283574,8.82394654079529,9.09876546862028,8.92763553708106,8.85177219333224,8.80485565824036,8.54386628820308,9.22458661518612,8.90497631983558,8.85487886222137,8.60291850137309,8.0964482431215,8.57198579657853,8.68888702354903,8.85128574372575
"Porites_compressa_HIv1___RNAseq.g12865.t1",7.53059684190925,7.11935659397725,7.20674391651049,7.56465720196858,7.87713131600414,7.59822468305973,7.1864743270484,7.12556990335384,7.32458709547097,7.33158371104107,7.42729491566944,7.46901799929894,7.09148634560237,7.19284441211264,7.30386707772372,7.71135434109261,7.15388584572193,7.49164043661888,7.12611956223609,7.53130405161684,7.46915279082873,8.13345964397352,8.20022974233125,7.56367754355938,7.40722925139132,7.36366052737661,7.81383910888328,5.10631280729138,8.18241842262712,7.69356639653682,7.42928630691132,7.29033913194391,7.16378473660037,7.57283700806175,8.1390191799519,8.27993380188195,7.14486256052559,7.31115174922858,8.0695203479725,7.84209900273392,8.27422599918378,8.85128574372575
"Porites_compressa_HIv1___RNAseq.g12866.t1",6.14849769519657,5.10631280729138,5.79061757458357,5.79507065965371,6.01676246560378,6.55726398543406,5.10631280729138,5.74783254307436,5.84180694260322,5.10631280729138,6.06361367817683,6.33621570507258,5.10631280729138,5.83982166286899,6.15595291518406,5.53959239382636,5.68868819018717,5.10631280729138,5.10631280729138,5.54515096805141,5.71872696449916,5.71537510211102,5.35321926933456,5.69067834432025,5.55926631084904,5.10631280729138,5.10631280729138,5.10631280729138,5.7165677586634,5.10631280729138,6.23229927936829,5.88547490673375,5.86460418251626,5.10631280729138,5.10631280729138,5.48674808966435,5.10631280729138,5.97655946834527,5.10631280729138,5.10631280729138,5.56208435239983,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12867.t1",9.89287949709053,10.263849742055,9.73386791972379,10.3694845751721,9.58427028059192,10.0866842368315,10.5003060025649,10.1803493294623,9.57655786214951,10.154117526916,10.603542147184,10.1067024552556,10.152395423071,10.3582218985095,9.86598649753357,9.65779994813866,9.90174351552539,9.82120360130777,9.53609718974663,9.73801796601188,9.69675893641711,10.0366399186133,9.89629223828321,9.61291102726586,9.94238919172212,10.1557554656169,10.3633229429048,11.3935452682498,9.46311665201854,9.99606939058446,10.1548156334352,10.1181576610449,9.88639594134555,10.0579598095256,10.1597290480229,9.37424688808255,9.96683068666114,10.1593472633139,9.9091232268467,9.80869353974652,9.87429668836016,9.34389417680634
"Porites_compressa_HIv1___RNAseq.g12868.t1",6.05698484920308,5.80681645882157,5.71408212880469,6.2781568870218,6.25239702282873,5.71932128063045,6.22504582309739,6.34358781257424,5.10631280729138,5.10631280729138,6.43739739818017,6.12677372787086,6.17941716626154,5.10631280729138,6.75876268470883,5.82022272628412,5.10631280729138,5.73643397612986,6.52801807764174,6.42303912807185,6.37403393656893,5.80250003480347,5.90350935539505,5.10631280729138,6.3443031825694,5.63228457705533,5.10631280729138,5.10631280729138,6.2569614273511,5.85994432522689,6.23229927936829,6.05504012712362,6.65764429491532,5.10631280729138,5.10631280729138,6.40550209710326,6.52922741335476,6.56394477143096,6.1785063329485,6.41817642272047,6.21422480717173,6.23830288562041
"Porites_compressa_HIv1___RNAseq.g12871.t1",7.18612121335462,6.29745315253562,5.47452742158612,5.38971905562156,5.54923105468716,5.75590740319266,5.98128366520418,5.47871863386542,7.47921129507878,6.26459725468072,5.99484106316014,6.23730274602063,6.00822764872527,6.38987681126667,6.08102205805482,5.59028417199582,5.50339616247002,6.01698820308409,6.24640502859729,5.51282003154887,5.85362500639885,5.48100769814316,5.55583005240252,6.17525860944189,5.6822597066249,6.00764593811377,6.20395633277221,5.72807312139178,5.61522688996433,5.53590605504211,6.50227106656035,5.6605690954276,6.19822230558114,6.01714037318738,6.5372493881976,5.48674808966435,6.16909074701246,6.05390644577684,6.11201218779554,5.69195665859514,5.57913961758691,5.65050054606446
"Porites_compressa_HIv1___RNAseq.g12873.t1",7.32412283283921,8.38140944299257,7.97403041114101,7.45521913003503,7.7023189598625,7.76369494534456,8.0840739085283,8.01220732655942,8.06369373330187,7.92835863834939,8.02154334586453,8.2493009738281,7.83389636609988,8.35444272801811,7.4282681019919,8.03546286863537,8.08741926423124,7.84963110311279,7.85434254511714,8.11159523696947,7.8700440507122,8.44713217833196,8.13502086889701,8.27794029874613,7.83301984804952,8.37799645846957,8.47353244495194,7.43025127587367,8.47270064164153,8.40785019520968,8.33055368669133,8.02554237676858,8.1674921797814,7.74654084186629,8.8683916902016,8.5015957733962,7.11422779321812,7.9420708372371,7.13028204920261,8.10437197858209,8.50150737408139,8.35814962585643
"Porites_compressa_HIv1___RNAseq.g12874.t1",7.82587966723389,8.56777334768755,8.75177598613782,8.63653122486794,7.85645598075572,7.89188205534815,8.29147185915466,8.60926403741523,8.31552240513613,8.5995368813608,8.00878432620563,8.89044805135807,8.3722580379802,9.11005277109596,8.30168767402381,8.86011434284133,9.18270703574171,8.49937832458616,8.06808026229301,8.76664748039447,7.55935795748785,10.0008557239394,9.40522287168864,8.83749141116078,8.8017042572142,7.88461056953536,8.70985515428024,5.10631280729138,9.2736646740291,9.05544101362925,8.49444417045703,8.33927574293131,8.18595991703924,7.23760693297376,5.10631280729138,9.51233297536367,8.31914933786826,8.67713457731606,7.91132483896183,9.5212694077813,9.66573703475088,8.84738566671131
"Porites_compressa_HIv1___RNAseq.g12875.t1a",7.45599427048441,7.41483935374215,7.25252795540181,7.50007027118304,7.57197920200004,7.22241468541674,7.39694585636565,7.22331686443805,7.92675718123736,7.19661355609792,7.01561677743563,7.83450795987981,7.76160509878507,6.76755666292356,7.41634069788478,7.19056517302605,7.12048716253313,6.80323889894082,6.78446858381031,7.46286487952647,7.52143740799527,7.44161410854758,7.66751737788701,6.99188212637451,7.4223168262518,7.54199790268848,7.29436805279092,5.10631280729138,7.40253905633075,7.57856777430101,7.52690528384961,7.63427280972358,7.31104762195692,7.81027798587668,8.51731358098119,7.20542265437313,7.36687906139263,7.5410515802322,7.73268730043319,7.67711000669441,8.01970195148101,7.79611834535568
"Porites_compressa_HIv1___RNAseq.g12875.t1b",7.68032207113117,7.39646407598327,6.89097500498943,8.22058584426361,8.60256381117337,7.80602716853612,8.57549173317415,8.47412691791929,6.81126928839125,8.84121574522257,8.82281403849766,7.975767891571,8.15080416881302,6.2265807213317,8.5962038646202,7.48929470347088,7.76785888961137,8.35083195865473,7.78016217852243,6.46804316514782,9.00549353823994,5.93507055122947,5.95056791949098,6.02920747899303,7.84954551926935,8.85946230457215,6.72057272595769,7.43025127587367,6.64151935773797,6.88358269327284,8.46602408085232,8.45872536495027,9.1720372923093,8.68424673074879,9.54885787844787,7.2103946440673,8.63784799460059,8.51870576535743,8.92102952543331,7.16484055127891,6.69446427079921,7.65738947277771
"Porites_compressa_HIv1___RNAseq.g12876.t1",8.45939996719977,8.831460952601,8.41699826447389,8.96172312114949,8.29375534912734,8.46591763552643,9.31622868215322,8.63199703950619,8.32388132887341,9.41363474664249,8.6869006998796,8.90356464657145,8.55663818936087,9.1661691441225,8.42809436183332,8.03107719473525,8.64500037765217,8.15509319355452,8.26418939928167,8.56134208395849,8.62613252270029,8.55206694663383,8.7156318232822,8.31423483656717,8.39711129919989,8.59401267969291,9.21164334964821,8.58569375897311,8.65220738805606,8.8676857232263,9.1863671206235,8.66878717619313,8.75664980131816,8.82720311693263,8.5694431882838,8.54917544842363,8.65809031801467,8.9680646644974,8.763710015137,9.11120258236549,8.95681729437114,8.15066236399595
"Porites_compressa_HIv1___RNAseq.g12877.t1",13.9989657875415,14.2121913948227,13.4858034303918,14.1058061245004,14.2518358931475,14.0026521745278,14.432650288124,13.76250387015,13.7063906692803,14.702367328588,14.587509317867,13.9856269219787,13.5884634954413,13.687164962574,14.1921996599784,13.5007278560444,13.7202379993661,13.7798371511689,14.2424628052179,13.5433362957375,14.116371080547,12.635656841963,13.0874976660264,13.3995518640055,13.4077327369372,14.083576485686,13.8974899931443,14.4146519297735,13.2738772747762,13.2289530436189,14.0564078099211,13.7780386512007,13.8632985728961,14.7116073594399,14.7753168531748,13.502066997271,14.2643657802543,13.5335218194905,14.4796058372237,12.8100914567516,13.0370209424612,13.7966130486693
"Porites_compressa_HIv1___RNAseq.g12878.t1",7.53717780094997,8.00468755913992,7.72142616290289,7.73251282030102,6.39683328591668,7.49748041654658,5.10631280729138,6.59424197180619,7.07821048412437,8.65690159965956,8.88620124079374,9.11177157774109,6.17941716626154,7.03107071610103,5.10631280729138,7.75494720703308,6.65681544907956,7.00069889729183,7.51146764658944,5.95903350790606,6.55594537214213,8.81710240599232,7.36510550087795,8.92246542729769,8.10624449240138,5.63228457705533,6.5743307486337,8.69228228956077,7.29558919817185,6.10866835940954,7.9520611158946,5.10631280729138,5.10631280729138,7.53525822657743,6.5372493881976,7.13897930706678,6.2390169530786,6.78540305832719,5.7721835397168,7.22482082362996,6.76731384723387,6.63043085018411
"Porites_compressa_HIv1___RNAseq.g12879.t1",6.27034558403667,5.71443173145412,6.15922593250663,6.18070621735468,6.61866446319039,5.88418341562941,7.09169037698911,5.98178452594699,6.20697530086,6.1681737309492,5.83552610747364,5.92862980538662,6.74725982126688,5.76376855239585,6.87402682594698,5.88101614510492,5.38753481282205,5.84305097181098,6.52801807764174,6.19709776337196,6.82756980569516,5.89359169363595,5.99487717534061,5.85067248205834,6.26727141631779,6.76719162649559,5.70301941205242,5.10631280729138,6.19823082481399,5.78188234499674,6.07904277664333,5.86129117623548,6.77010020841016,6.55666291268208,5.10631280729138,6.17431810020341,7.01762235173743,6.48236584372412,6.63323687735886,6.10744834391126,6.02356061711668,6.42814008325575
"Porites_compressa_HIv1___RNAseq.g12880.t1",5.89705025783219,5.88763256956788,5.83691058543622,5.99008051858241,6.25239702282873,5.96695545503392,6.22504582309739,5.87458143577493,6.11072757013502,6.4327777386471,5.99484106316014,6.06588519325402,6.25406846788309,6.18101677075867,6.11929075036247,5.71680301528327,5.68868819018717,5.905697409666,5.99830786033073,5.91152727416789,6.34036959280143,5.80250003480347,5.79885384986943,5.80894704079941,6.0912784874611,6.11013101017147,6.04014062492403,5.10631280729138,5.86028687172535,5.88881781666308,6.41213879419257,5.88547490673375,6.44102130848073,6.55666291268208,5.10631280729138,6.05438557328397,6.2390169530786,6.25119910276095,6.11201218779554,5.94880800508799,5.86949599490802,6.07489419320602
"Porites_compressa_HIv1___RNAseq.g12881.t1",6.08079373900994,6.11674534732419,5.74068860683616,5.10631280729138,6.04997498595775,5.88418341562941,5.10631280729138,5.10631280729138,6.16013938213045,5.10631280729138,5.10631280729138,6.20192062951027,5.6438233056969,6.49714653305189,6.11929075036247,6.14879141849773,6.1141954869795,5.87507181946082,5.10631280729138,5.80586208809377,5.10631280729138,5.83424161075167,5.63734010889486,5.10631280729138,6.01495591414661,6.04323060475864,6.12587208715512,5.10631280729138,5.48650363709623,6.2922096927632,5.10631280729138,5.93152388928545,5.90948029355742,5.10631280729138,5.10631280729138,6.21095645698347,5.10631280729138,5.10631280729138,5.87298377268997,5.90873798998491,5.98137908527257,5.77087118045275
"Porites_compressa_HIv1___RNAseq.g12884.t1",9.75911755770896,10.1461016001867,10.2813601633078,9.74538034377709,9.29385460018089,9.62620933451126,9.20850200121395,9.92888110559007,10.8514600065496,9.80287166544808,9.60278423281239,9.65747244523637,9.62451500145143,10.678160717338,9.40265062078411,9.89480472095336,9.90174351552539,9.7751572845193,9.78649847454931,9.89873500106113,9.58558443837144,10.3453736655013,10.3464116342272,10.1683018696041,9.80401009796464,9.60362168067981,10.3301897471626,9.48585489452704,9.93392892788767,10.3200966671946,9.71812848075072,9.66617622519805,9.31165589763649,9.12611636557832,8.60732089120496,9.76375360862277,9.32125055694784,9.58016285727864,9.22213794429952,10.0768923964058,10.0371189902382,9.68395593441872
"Porites_compressa_HIv1___RNAseq.g12886.t1",5.83505217448405,5.10631280729138,5.10631280729138,5.84910978953076,5.10631280729138,6.82908893657894,5.82429078046264,6.52640410120174,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.5925419220744,5.76376855239585,7.02872619040603,5.10631280729138,6.82163225661032,6.56623527208604,5.9226855531017,5.10631280729138,6.8494057381039,5.10631280729138,5.10631280729138,6.30094993654327,5.10631280729138,7.30955507322248,5.10631280729138,5.10631280729138,5.10631280729138,6.74201333014232,5.10631280729138,6.64606397548336,6.69635360244889,7.08589523718444,5.10631280729138,5.10631280729138,6.47731892294873,6.56394477143096,5.10631280729138,5.36965692373997,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g12888.t1",8.30991231156333,7.16433430915561,8.34799609846696,8.56664822291511,8.7788682998658,8.62851797540096,8.82601790665465,9.25657853730647,7.98634497595061,8.63566026978125,8.35853979929045,8.32652234625403,9.05924158830213,7.11452299732259,8.69972958344264,8.31262686699646,8.21367489122194,8.6670188303278,8.1867306619694,8.9406511562813,8.37299768241465,7.64420278304213,7.46032510100685,7.99060379581488,8.92942577783154,8.82284881793598,8.03127901494476,7.98089124260587,8.1505478252812,8.45652568613098,8.10854466135631,8.8314247083952,8.74845451224155,8.54386628820308,5.10631280729138,8.3376099260668,8.80137125787845,9.27031131193459,9.2460748901403,8.70220770102708,8.60676509238692,8.65536209064956
"Porites_compressa_HIv1___TS.g22817.t1",5.10631280729138,5.53789719222505,5.10631280729138,5.10631280729138,5.10631280729138,5.88418341562941,5.10631280729138,5.10631280729138,5.67845700203028,5.10631280729138,5.10631280729138,5.95324470189304,5.43665437620654,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.43858875398382,5.10631280729138,5.10631280729138,5.10631280729138,5.60558006346615,5.61221670726818,5.10631280729138,5.10631280729138,5.10631280729138,5.44656156667984,5.44640421252341,6.2036521824902,5.78309495493314,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138
