Gene	p	padj	loglik_full	loglik_red	df_full	df_red	mean	converge_combined	converge_case	converge_control	converge_sigmoid	impulseTOsigmoid_p	impulseTOsigmoid_padj	sigmoidTOconst_p	sigmoidTOconst_padj	isTransient	isMonotonous	allZero
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12220.t1	0.849151244375296	1	-34.7246350090524	-35.7246125751327	17	12	0.489677259916566	0	0	0	0	0.596702573641428	0.969570603383552	0.991267423709423	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g12230.t1	0.667836278155511	1	-87.5634076591446	-89.1677892718311	17	12	1.75812610910027	0	0	0	0	0.571962253159343	0.953051724073396	0.999999933968133	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g12233.t1	1	1	-4.94006406699505	-4.94004691639885	17	12	1.97551554202115e-06	0	0	0	0	0.823168296783296	1	0.881363109679295	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12237.t1	0.999999999904479	1	-4.53674981523126	-4.53690855610818	17	12	2.94000790764556e-06	0	0	0	0	0.770793726929567	1	0.832090521942579	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___TS.g22864.t1	0.999999999999985	1	-6.54604274429356	-6.54604752446401	17	12	2.75735977958842	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12239.t1	0.995798161760801	1	-24.5805686163076	-24.7718141265521	17	12	0.538374934318738	0	0	0	0	0.759062530250016	1	0.939674292752105	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___RNAseq.g12240.t1	0.991256944876249	1	-37.8290728868631	-38.090572281602	17	12	3.3402413677104	0	0	0	0	0.814640097074402	1	0.999658388303198	1	FALSE	FALSE	FALSE
Porites_compressa_HIv1___TS.g22868.t1	1	1	-16.3034436121709	-16.303202338848	17	12	0.777559403721904	0	0	0	0	1	1	1	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
Porites_compressa_HIv1___RNAseq.g12248.t1	0.992139737162698	1	-15.8045871539552	-16.0543624817086	17	12	5.22782253934996e-05	0	0	0	0	0.81466560134366	1	0.864559010931759	1	FALSE	FALSE	FALSE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE
