gene_id	module	color
Montipora_capitata_HIv3___TS.g21066.t1	ME16	lightcyan
Montipora_capitata_HIv3___TS.g21067.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g12995.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g12996.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g12997.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g12998.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g12999.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13001.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13002.t1	ME11	greenyellow
Montipora_capitata_HIv3___TS.g21075.t2	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13004.t1	ME30	steelblue
Montipora_capitata_HIv3___RNAseq.g13005.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13006.t1	ME30	steelblue
Montipora_capitata_HIv3___RNAseq.g13007.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g13008.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13009.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21081.t2	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13012.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13014.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13015.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13016.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13017.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13018.t1b	ME6	red
Montipora_capitata_HIv3___RNAseq.g13018.t1a	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13022.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13023.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13024.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13025.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g13026.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13027.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g13028.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13029.t1b	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13029.t1a	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13030.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13031.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13035.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13036.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13037.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13038.t1	ME5	green
Montipora_capitata_HIv3___TS.g21114.t2	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13041.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g13042.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g21117.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.18538_t	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13046.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21121.t2	ME0	grey
Montipora_capitata_HIv3___TS.g21123.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21124.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13052.t1	ME7	black
Montipora_capitata_HIv3___TS.g21125.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g13054.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13055.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g13056.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g13057.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13058.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13059.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13060.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13061.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13062.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13065.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13066.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13070.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13071.t2	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13072.t1	ME25	orange
Montipora_capitata_HIv3___RNAseq.g13073.t1	ME18	lightgreen
Montipora_capitata_HIv3___TS.g21146.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13077.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13078.t1	ME10	purple
Montipora_capitata_HIv3___TS.g21150.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g13082.t1	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g13083.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13084.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13085.t1	ME8	pink
Montipora_capitata_HIv3___TS.g21157.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13087.t2	ME15	midnightblue
Montipora_capitata_HIv3___TS.g21159.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13089.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13090.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13092.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13096.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21167.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13098.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21169.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13102.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13103.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g13104.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13105.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13106.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13108.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g13109.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13110.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13111.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13112.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13113.t1	ME26	darkorange
Montipora_capitata_HIv3___TS.g21185.t1	ME8	pink
Montipora_capitata_HIv3___TS.g21186.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g13116.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13117.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13118.t1b	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13118.t1a	ME6	red
Montipora_capitata_HIv3___RNAseq.g13119.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13120.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.18629_t	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13122.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13123.t1	ME14	cyan
Montipora_capitata_HIv3___TS.g21196.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13125.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13126.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13127.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13129.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g13130.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13131.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13132.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21206.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13134.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13135.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13136.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13137.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13138.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13139.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13140.t1	ME16	lightcyan
Montipora_capitata_HIv3___TS.g21214.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13144.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21221.t2	ME0	grey
Montipora_capitata_HIv3___TS.g21222.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13149.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13150.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13151.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21226.t3	ME1	turquoise
Montipora_capitata_HIv3___TS.g21227.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13154.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g13155.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13156.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13157.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13158.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g13159.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21234.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21235.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g13164.t1a	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13164.t1b	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g13166.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13168.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.18683_t	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13170.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13171.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13172.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21249.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13174.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13175.t1	ME31	paleturquoise
Montipora_capitata_HIv3___RNAseq.g13176.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13177.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13178.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13179.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13180.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13181.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13182.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13183.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13184.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g13185.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13187.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13188.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13192.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13194.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g13195.t1	ME8	pink
Montipora_capitata_HIv3___TS.g21280.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13202.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13204.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13205.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g13206.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13207.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13208.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13209.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13210.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13211.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13213.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g21293.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13215.t1	ME15	midnightblue
Montipora_capitata_HIv3___TS.g21295.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13216.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13217.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13218.t1	ME6	red
Montipora_capitata_HIv3___TS.g21299.t1	ME17	grey60
Montipora_capitata_HIv3___RNAseq.g13220.t1	ME11	greenyellow
Montipora_capitata_HIv3___TS.g21300.t1a	ME6	red
Montipora_capitata_HIv3___TS.g21300.t1b	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13223.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13226.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13228.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g13230.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13231.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13232.t1	ME30	steelblue
Montipora_capitata_HIv3___RNAseq.g13233.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13234.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13235.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g21312.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13236.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13243.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13245.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13246.t1	ME8	pink
Montipora_capitata_HIv3___TS.g21324.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13248.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13249.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13250.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g13251.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13252.t1	ME25	orange
Montipora_capitata_HIv3___RNAseq.g13253.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13254.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13255.t1	ME23	darkturquoise
Montipora_capitata_HIv3___TS.g21334.t1a	ME0	grey
Montipora_capitata_HIv3___TS.g21334.t1b	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13259.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13263.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13265.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13266.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13267.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13268.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13269.t1	ME20	royalblue
Montipora_capitata_HIv3___TS.g21812.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13741.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13759.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13760.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13761.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13753.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21831.t1b	ME0	grey
Montipora_capitata_HIv3___TS.g21844.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13513.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21603.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21640.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13585.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13636.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13649.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13657.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21740.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13680.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13699.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13713.t1	ME14	cyan
Montipora_capitata_HIv3___TS.g21521.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13448.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13452.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21529.t1b	ME0	grey
Montipora_capitata_HIv3___TS.g21529.t1a	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13454.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13455.t2	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13456.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13458.t1	ME9	magenta
Montipora_capitata_HIv3___TS.g21536.t2	ME5	green
Montipora_capitata_HIv3___RNAseq.g13460.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13461.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13462.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13465.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13466.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13467.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13468.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13469.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13470.t2	ME30	steelblue
Montipora_capitata_HIv3___TS.g21547.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13474.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g13475.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13487.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13501.t1	ME22	darkgreen
Montipora_capitata_HIv3___RNAseq.g13502.t1	ME23	darkturquoise
Montipora_capitata_HIv3___TS.g21577.t1	ME2	blue
Montipora_capitata_HIv3___TS.g21579.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13512.t1	ME23	darkturquoise
Montipora_capitata_HIv3___TS.g21580.t1	ME23	darkturquoise
Montipora_capitata_HIv3___RNAseq.g13531.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13532.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13536.t2	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13537.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g13538.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13539.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13542.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g21612.t2	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13544.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g13545.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13546.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13548.t1	ME2	blue
Montipora_capitata_HIv3___TS.g21620.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21622.t1b	ME15	midnightblue
Montipora_capitata_HIv3___TS.g21622.t1a	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13552.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g13555.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13557.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13558.t1	ME5	green
Montipora_capitata_HIv3___RNAseq.g13559.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13560.t1	ME4	yellow
Montipora_capitata_HIv3___TS.g21636.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13563.t1	ME27	white
Montipora_capitata_HIv3___RNAseq.g13565.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13566.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13567.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13571.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13572.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13573.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13575.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g13576.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13577.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13578.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13579.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13580.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13581.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21656.t1	ME18	lightgreen
Montipora_capitata_HIv3___RNAseq.g13583.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.19098_t	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13586.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13587.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13588.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21663.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g13590.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13591.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13592.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13593.t1	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13594.t1	ME8	pink
Montipora_capitata_HIv3___RNAseq.g13595.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13596.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g13600.t1	ME4	yellow
Montipora_capitata_HIv3___RNAseq.g13601.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13602.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13603.t1	ME7	black
Montipora_capitata_HIv3___RNAseq.g13604.t2	ME1	turquoise
Montipora_capitata_HIv3___TS.g21676.t1	ME10	purple
Montipora_capitata_HIv3___TS.g21677.t2	ME7	black
Montipora_capitata_HIv3___RNAseq.g13607.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13608.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13609.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13610.t1	ME33	darkolivegreen
Montipora_capitata_HIv3___RNAseq.g13611.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13612.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13613.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13614.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21699.t2	ME11	greenyellow
Montipora_capitata_HIv3___TS.g21701.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13633.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13638.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21710.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13639.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21713.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13643.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13644.t1	ME16	lightcyan
Montipora_capitata_HIv3___TS.g21716.t2	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13646.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13647.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13648.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13650.t1	ME19	lightyellow
Montipora_capitata_HIv3___RNAseq.g13651.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13653.t1	ME7	black
Montipora_capitata_HIv3___TS.g21728.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21730.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13658.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13659.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13661.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13664.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13665.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13667.t1	ME26	darkorange
Montipora_capitata_HIv3___RNAseq.g13675.t1	ME24	darkgrey
Montipora_capitata_HIv3___RNAseq.g13676.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g13681.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13685.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13686.t1	ME1	turquoise
Montipora_capitata_HIv3___RNAseq.g13702.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13709.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13788.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13827.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13828.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21966.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13907.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21998.t1	ME0	grey
Montipora_capitata_HIv3___TS.g22006.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13941.t1	ME0	grey
Montipora_capitata_HIv3___TS.g22065.t1	ME3	brown
Montipora_capitata_HIv3___TS.g22148.t1	ME6	red
Montipora_capitata_HIv3___TS.g21864.t1	ME20	royalblue
Montipora_capitata_HIv3___TS.g21881.t1	ME28	skyblue
Montipora_capitata_HIv3___RNAseq.g13809.t1	ME19	lightyellow
Montipora_capitata_HIv3___TS.g21883.t1b	ME1	turquoise
Montipora_capitata_HIv3___TS.g21883.t1a	ME11	greenyellow
Montipora_capitata_HIv3___TS.g21889.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13818.t1	ME16	lightcyan
Montipora_capitata_HIv3___RNAseq.g13819.t1	ME20	royalblue
Montipora_capitata_HIv3___RNAseq.g13820.t1	ME21	darkred
Montipora_capitata_HIv3___TS.g21895.t1	ME14	cyan
Montipora_capitata_HIv3___RNAseq.g13825.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13826.t1	ME14	cyan
Montipora_capitata_HIv3___TS.g21900.t1	ME7	black
Montipora_capitata_HIv3___TS.g21901.t2	ME13	salmon
Montipora_capitata_HIv3___RNAseq.g13830.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21903.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13832.t1	ME9	magenta
Montipora_capitata_HIv3___RNAseq.g13833.t1	ME0	grey
Montipora_capitata_HIv3___RNAseq.g13834.t1	ME11	greenyellow
Montipora_capitata_HIv3___RNAseq.g13835.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.g13838.t1	ME21	darkred
Montipora_capitata_HIv3___RNAseq.g13839.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13842.t1	ME15	midnightblue
Montipora_capitata_HIv3___RNAseq.g13843.t1	ME1	turquoise
Montipora_capitata_HIv3___TS.g21917.t1	ME10	purple
Montipora_capitata_HIv3___RNAseq.g13845.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21919.t1	ME2	blue
Montipora_capitata_HIv3___RNAseq.g13847.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21921.t1	ME0	grey
Montipora_capitata_HIv3___TS.g21922.t1	ME3	brown
Montipora_capitata_HIv3___TS.g21923.t1	ME12	tan
Montipora_capitata_HIv3___RNAseq.19373_t	ME3	brown
Montipora_capitata_HIv3___TS.g21925.t1b	ME12	tan
Montipora_capitata_HIv3___TS.g21926.t1	ME21	darkred
Montipora_capitata_HIv3___TS.g21927.t1	ME3	brown
Montipora_capitata_HIv3___RNAseq.g13855.t1	ME6	red
Montipora_capitata_HIv3___RNAseq.g13856.t2	ME11	greenyellow
