"module","treatment_time","correlation","pvalue","label"
"ME8","120hr-Heat",-0.522235238146359,0.000547231954070161,"-0.52"
"ME3","0hr-Control",0.196308376715925,0.224729119108649,""
"ME3","1hr-Control",0.190184641972907,0.239811778228081,""
"ME3","3hr-Control",0.235329880286962,0.143801423229822,""
"ME3","12hr-Control",0.197103608494699,0.222819332929234,""
"ME3","24hr-Control",0.131506559124797,0.418590823838821,""
"ME3","72hr-Control",0.216727269894421,0.1791852929735,""
"ME3","120hr-Control",0.260995570883226,0.103806855652342,""
"ME3","0hr-Heat",0.197392836901465,0.222127510660129,""
"ME3","1hr-Heat",0.0518962678450071,0.750464204545161,""
"ME3","3hr-Heat",-0.342817341575955,0.0303484626953852,"-0.34"
"ME3","12hr-Heat",-0.49790435428209,0.0010783348400158,"-0.5"
"ME3","24hr-Heat",-0.365744791304472,0.0202933046708904,"-0.37"
"ME3","72hr-Heat",-0.152636816380631,0.347077102787805,""
"ME3","120hr-Heat",-0.380503207986565,0.0154314616395506,"-0.38"
"ME29","0hr-Control",0.0112768412737027,0.944940637721487,""
"ME29","1hr-Control",0.131743421678219,0.417745839586159,""
"ME29","3hr-Control",0.138800577075357,0.393015923813625,""
"ME29","12hr-Control",0.0251741303239455,0.877459318407185,""
"ME29","24hr-Control",0.11222443093303,0.49054286275807,""
"ME29","72hr-Control",0.193437792813748,0.231716225729977,""
"ME29","120hr-Control",0.117005124471901,0.472131547375908,""
"ME29","0hr-Heat",0.175850842981455,0.277745971783774,""
"ME29","1hr-Heat",0.16634745295975,0.30494714234813,""
"ME29","3hr-Heat",-0.0108297719706395,0.947120326902384,""
"ME29","12hr-Heat",-0.577612084310195,9.51714506715141e-05,"-0.58"
"ME29","24hr-Heat",-0.476140504591265,0.00189879125065172,"-0.48"
"ME29","72hr-Heat",-0.183826736414673,0.256180731881818,""
"ME29","120hr-Heat",0.101684856566744,0.532404271131751,""
"ME6","0hr-Control",0.152014564931058,0.349069691360653,""
"ME6","1hr-Control",0.119448060374349,0.462866499737816,""
"ME6","3hr-Control",0.108982596639284,0.503235209657964,""
"ME6","12hr-Control",0.227007890127311,0.15893426476269,""
"ME6","24hr-Control",0.138886518411502,0.39272011756245,""
"ME6","72hr-Control",0.234765305793413,0.144793219392789,""
"ME6","120hr-Control",-0.0355755963900107,0.827480567751296,""
"ME6","0hr-Heat",0.155179358263336,0.339007725001612,""
"ME6","1hr-Heat",0.0758759050968993,0.641690757184798,""
"ME6","3hr-Heat",-0.497865961472651,0.00107944732272952,"-0.5"
"ME6","12hr-Heat",-0.416108923577388,0.00757229668663021,"-0.42"
"ME6","24hr-Heat",-0.372393220371628,0.0179643072184525,"-0.37"
"ME6","72hr-Heat",-0.0114172383716936,0.944256211683638,""
"ME6","120hr-Heat",0.116551058555084,0.473864372593548,""
"ME17","0hr-Control",0.0675004802762665,0.678987055777675,""
"ME17","1hr-Control",0.178973092714331,0.269166939543152,""
"ME17","3hr-Control",0.219984539478841,0.1725793956395,""
"ME17","12hr-Control",0.0903768421820881,0.579164739939429,""
"ME17","24hr-Control",0.0708888131429338,0.663801299149407,""
"ME17","72hr-Control",0.181955877209953,0.261135925060713,""
"ME17","120hr-Control",0.0846010982807337,0.603740132461326,""
"ME17","0hr-Heat",0.175166838598454,0.279649012810415,""
"ME17","1hr-Heat",0.0860178099415493,0.597670597116284,""
"ME17","3hr-Heat",-0.501859780299404,0.000969029781123601,"-0.5"
"ME17","12hr-Heat",-0.600545611753787,4.18855977509271e-05,"-0.6"
"ME17","24hr-Heat",-0.253870965699176,0.113940219872804,""
"ME17","72hr-Heat",-0.0272497823138265,0.867441943371349,""
"ME17","120hr-Heat",0.216963246554374,0.178700744856195,""
"ME31","0hr-Control",-0.221334722324107,0.169893061158605,""
"ME31","1hr-Control",-0.274102573609267,0.0869780457947711,""
"ME31","3hr-Control",-0.142930117060492,0.378949153686089,""
"ME31","12hr-Control",-0.00457301801299209,0.977657929899214,""
"ME31","24hr-Control",0.136172680566377,0.402123443646616,""
"ME31","72hr-Control",0.0478972498753167,0.769146571162579,""
"ME31","120hr-Control",-0.197911176209327,0.220891361966957,""
"ME31","0hr-Heat",-0.160429504074619,0.322714359559524,""
"ME31","1hr-Heat",0.00988351817653663,0.951735027317163,""
"ME31","3hr-Heat",0.319185462703356,0.0446914057425492,"0.32"
"ME31","12hr-Heat",0.170168465875141,0.293813259668492,""
"ME31","24hr-Heat",0.0496293549005409,0.761038140062328,""
"ME31","72hr-Heat",-0.0738274536324815,0.650737176614288,""
"ME31","120hr-Heat",0.312105526909391,0.0499233693758367,"0.31"
"ME4","0hr-Control",-0.054343332873603,0.739100299304152,""
"ME4","1hr-Control",-0.253496416730101,0.114492907925322,""
"ME4","3hr-Control",-0.108590776726273,0.504780447946684,""
"ME4","12hr-Control",0.144415816128471,0.373962001671893,""
"ME4","24hr-Control",0.122169692255632,0.452660175554985,""
"ME4","72hr-Control",0.238950964335108,0.1375587919103,""
"ME4","120hr-Control",-0.0744459544363819,0.648000454522508,""
"ME4","0hr-Heat",0.114273740604024,0.482605561064738,""
"ME4","1hr-Heat",0.112216731906558,0.490572808756649,""
"ME4","3hr-Heat",-0.118853016852536,0.465114245677952,""
"ME4","12hr-Heat",-0.0648170190219632,0.691103495874759,""
"ME4","24hr-Heat",-0.0951457323778936,0.559220131085495,""
"ME4","72hr-Heat",-0.130151915989777,0.423441897494255,""
"ME4","120hr-Heat",0.114812719023992,0.480529197883883,""
