"gene_id","module","color","kME_own","kME_25","kME_5","kME_10","kME_9","kME_26","kME_23","kME_12","kME_22","kME_27","kME_7","kME_21","kME_8","kME_3","kME_29","kME_6","kME_17","kME_31","kME_4","kME_11","kME_15","kME_1","kME_16","kME_18","kME_19","kME_20","kME_2","kME_30","kME_28","kME_13","kME_14","kME_24","kME_0"
"Montipora_capitata_HIv3___RNAseq.g10472.t1a","ME0","grey",0.0227082641133924,-0.150041612084581,-0.173888094535352,-0.23859083854737,-0.102500370609539,-0.0639806464997403,-0.437770306465226,0.229314905268246,-0.0837795357293095,0.149006629112143,0.0804666822916046,0.16033662782888,-0.0969267977589567,-0.2443985861946,-0.302052369186372,-0.129025155773063,-0.364298087116278,0.124207657364635,-0.0869659668687227,0.125784513703241,-0.0598846052064817,0.228584366284922,0.0210338890711613,0.0925181081425969,0.326472549320752,0.175411407048073,0.0732923570217422,0.240394836538862,-0.0564484192288798,0.182909592372136,-0.119899969354477,0.0951289837546582,0.0227082641133924
"Montipora_capitata_HIv3___RNAseq.g10474.t1","ME1","turquoise",0.700364992378083,-0.671268394154051,-0.25943191344357,-0.680098482527683,-0.355649115064313,-0.116515451723635,-0.426488649077395,-0.41072710540717,-0.473765128723741,-0.473515866245643,-0.242888887118122,-0.527787720917849,-0.537807103422739,-0.645930129121793,-0.787733945822563,-0.529311875667327,-0.522013408850199,0.189674326644329,0.0263758730449749,0.147924954077529,0.459805195527777,0.700364992378083,0.495898958691548,0.539556273266463,0.382579097573586,0.762422132081617,-0.15925071354122,0.222840030270777,0.527771291056134,0.616477523055102,0.0876665312170571,0.239458952538677,-0.533998390576607
"Montipora_capitata_HIv3___RNAseq.g10479.t1","ME4","yellow",0.669544842520636,-0.300261382716215,-0.417461867318339,-0.246918214130736,-0.123927787067186,-0.340767906617726,0.0457743352105219,-0.0911906878893655,0.431356713197838,0.327039865754301,0.279277057917635,0.1280019067487,0.333826941248343,-0.0401332388439041,0.0671867570523529,0.392686698411669,0.00627553668877429,0.415119487879045,0.669544842520636,0.470290935190424,-0.236928408401326,-0.0190914215409043,-0.278083556452764,-0.0467879838874765,0.206810355714947,0.252841562889381,-0.529871645537261,-0.429345962016681,0.134369263437608,-0.358003192068777,-0.162175542769958,-0.311881517461956,0.132992970161755
"Montipora_capitata_HIv3___RNAseq.g10481.t1","ME3","brown",0.671016205111823,0.460061086024164,0.142090030375162,0.410581364812959,0.256419219562544,-0.100979261421804,0.283611487337639,0.107079987879941,0.465886839831033,0.313729458157978,0.483593604250287,0.590593901485914,0.581280355764789,0.671016205111823,0.720870230487019,0.653537115029921,0.56587675933,-0.319992811570261,0.106335040469774,-0.180285573500549,-0.690585293760204,-0.732479368811787,-0.640282024433547,-0.591371067002845,-0.228567890495436,-0.515152912809871,0.118303309082026,-0.370396621520474,-0.250076198136523,-0.533991228943873,0.207656909164685,-0.108393435189451,0.264457448559314
"Montipora_capitata_HIv3___RNAseq.g10482.t1","ME1","turquoise",0.607633598341922,-0.559817678924085,-0.0943169917649985,-0.479309215131576,-0.277635081658028,0.138132456781997,-0.368127419710834,-0.419370468476334,-0.442881182894802,-0.414503933191795,-0.494377625880475,-0.613207598431106,-0.399536775441226,-0.482847323030642,-0.72596887079472,-0.538845098347368,-0.478470366585164,0.246334438871646,0.100740037130265,0.224977280458862,0.57523491998775,0.607633598341922,0.614337306145867,0.47789443571877,0.147906370530041,0.619011883444174,-0.234870771649934,0.0102284178439963,0.670735842497435,0.531046205914803,0.0206728440990597,0.210990461624714,-0.498388843807207
"Montipora_capitata_HIv3___RNAseq.g10483.t1","ME6","red",0.383833941007173,-0.10605614641347,-0.208311320456269,0.0230381570965232,0.0767915001448515,-0.28841786549926,0.319216669554636,-0.251410830903422,0.553291223719889,0.092524518939142,0.23092260946696,0.080525215547897,0.424881122033302,0.15460127711238,0.304484334535328,0.383833941007173,0.207446945196972,0.219396898362407,0.644393096676586,0.092090672698651,-0.239113974412798,-0.212764883223645,-0.278545196935508,-0.116906110532367,0.000258929228380232,0.0600054701641433,-0.44657559870235,-0.555907775233054,0.00678722062364212,-0.461006136948675,0.0340442158983768,-0.489816608330521,0.117074245276091
"Montipora_capitata_HIv3___TS.g43309.t3","ME8","pink",0.713954236682659,0.653330336158259,0.240750794182338,0.565833720371495,0.270936014684096,0.116076201906405,0.324324111899952,0.323576704487049,0.446138766367873,0.547305329341275,0.298718900212409,0.539809011705608,0.713954236682659,0.764972153540467,0.746742696239802,0.655591450796057,0.536084837683002,-0.314157728403979,-0.00491866948197204,-0.0881240609998301,-0.717106898251898,-0.793457940110293,-0.577123030580497,-0.610653593539801,-0.479179572841272,-0.713991046772775,0.186340101509613,-0.228278220250472,-0.3141828702396,-0.566760346717549,0.0454558465655452,-0.0758980039383779,0.421028210516629
"Montipora_capitata_HIv3___RNAseq.g10489.t1","ME1","turquoise",0.30455111096084,-0.218880284017564,-0.0665630426288504,-0.255093927112127,-0.237311716990986,-0.136658145644157,-0.26081711813668,0.281243725532325,-0.182808666680453,0.120088179752947,0.0677184921905245,0.0686696958979387,-0.365432670136381,-0.313486813315673,-0.256499765144875,-0.212924515069521,-0.32447211673301,0.0230296800655463,-0.314410924059993,-0.0548048471550623,0.157070491100954,0.30455111096084,-0.0179082634357312,-0.0292421351205375,0.327590205985461,0.0590106518363496,0.31526148008757,0.495839396756191,-0.102667043590502,0.329881301226271,0.0243606123415867,0.259557775341995,-0.053654794059624
"Montipora_capitata_HIv3___RNAseq.g10491.t1","ME22","darkgreen",0.770139789706625,-0.268877470552641,-0.477385205230325,-0.312017332046967,-0.177401167639084,-0.491012981882022,0.323160770803882,0.291224246519622,0.770139789706625,0.464963988268119,0.470820358122917,0.0847185077996491,0.170304209215523,-0.0270409592018238,0.238576846966476,0.490213936998731,0.234508184569326,0.341197684097451,0.472549123208178,0.130049761998249,-0.303377508556419,-0.101659342487401,-0.446452317932199,-0.158205502899718,0.207164124312173,0.286295249234362,-0.3101213294887,-0.222062035709073,-0.205074017089264,-0.578774278086795,-0.33731928096158,-0.620143708448092,0.488135827497822
"Montipora_capitata_HIv3___RNAseq.g10493.t1","ME0","grey",0.0456717510000576,-0.163858310871547,0.0767621044017598,0.12068648207197,-0.330373432758399,-0.108146878696149,0.198450372738851,-0.140313854268689,0.0802502969667769,0.0859919157673715,0.0732298263916237,-0.163921141263795,0.0617441850496647,0.256408747290657,0.325472046751642,0.35130849612775,0.454579041761016,-0.0136599733700537,0.305391685009433,0.243759938824278,0.0675196198702668,-0.250764747543563,-0.262037130485825,-0.281768118204007,-0.279064547755935,-0.0405298311481961,-0.270150170724738,-0.341334735856169,0.19435574249875,-0.299063315995264,-0.013385236317354,-0.0440360512773752,0.0456717510000576
