"","DateTimeGMT10","TempC","IntensityLux","Tank","Treatment"
"4144",2025-05-23 01:36:16,31.268,0,"Tank2","Heated"
"4145",2025-05-23 01:41:16,31.472,0,"Tank2","Heated"
"4146",2025-05-23 01:46:16,31.574,0,"Tank2","Heated"
"4147",2025-05-23 01:51:16,31.472,0,"Tank2","Heated"
"4148",2025-05-23 01:56:16,31.37,0,"Tank2","Heated"
"4149",2025-05-23 02:01:16,31.268,0,"Tank2","Heated"
"4150",2025-05-23 02:06:16,31.37,0,"Tank2","Heated"
"4151",2025-05-23 02:11:16,31.472,0,"Tank2","Heated"
"4152",2025-05-23 02:16:16,31.472,0,"Tank2","Heated"
"4153",2025-05-23 02:21:16,31.37,0,"Tank2","Heated"
"4154",2025-05-23 02:26:16,31.268,0,"Tank2","Heated"
"4155",2025-05-23 02:31:16,31.472,0,"Tank2","Heated"
"4156",2025-05-23 02:36:16,31.472,0,"Tank2","Heated"
"4157",2025-05-23 02:41:16,31.472,0,"Tank2","Heated"
"4158",2025-05-23 02:46:16,31.37,0,"Tank2","Heated"
"4159",2025-05-23 02:51:16,31.268,0,"Tank2","Heated"
"4160",2025-05-23 02:56:16,31.472,0,"Tank2","Heated"
"4161",2025-05-23 03:01:16,31.472,96.9,"Tank2","Heated"
"4162",2025-05-23 03:06:16,31.37,161.5,"Tank2","Heated"
"4163",2025-05-23 03:11:16,31.268,172.2,"Tank2","Heated"
"4164",2025-05-23 03:16:16,31.37,139.9,"Tank2","Heated"
"4165",2025-05-23 03:21:16,31.472,118.4,"Tank2","Heated"
"4166",2025-05-23 03:26:16,31.472,183,"Tank2","Heated"
"4167",2025-05-23 03:31:16,31.268,139.9,"Tank2","Heated"
"4168",2025-05-23 03:36:16,31.472,139.9,"Tank2","Heated"
"4169",2025-05-23 03:41:16,31.472,204.5,"Tank2","Heated"
"4170",2025-05-23 03:46:16,31.472,258.3,"Tank2","Heated"
"4171",2025-05-23 03:51:16,31.37,172.2,"Tank2","Heated"
"4172",2025-05-23 03:56:16,31.37,193.8,"Tank2","Heated"
"4173",2025-05-23 04:01:16,31.472,236.8,"Tank2","Heated"
"4174",2025-05-23 04:06:16,31.472,236.8,"Tank2","Heated"
"4175",2025-05-23 04:11:16,31.37,344.4,"Tank2","Heated"
"4176",2025-05-23 04:16:16,31.37,344.4,"Tank2","Heated"
"4177",2025-05-23 04:21:16,31.574,387.5,"Tank2","Heated"
"4178",2025-05-23 04:26:16,31.472,366,"Tank2","Heated"
"4179",2025-05-23 04:31:16,31.37,333.7,"Tank2","Heated"
"4180",2025-05-23 04:36:16,31.37,366,"Tank2","Heated"
"4181",2025-05-23 04:41:16,31.574,419.8,"Tank2","Heated"
"4182",2025-05-23 04:46:16,31.472,430.6,"Tank2","Heated"
"4183",2025-05-23 04:51:16,31.472,409,"Tank2","Heated"
"4184",2025-05-23 04:56:16,31.37,473.6,"Tank2","Heated"
"4185",2025-05-23 05:01:16,31.472,441.3,"Tank2","Heated"
"4186",2025-05-23 05:06:16,31.574,452.1,"Tank2","Heated"
"4187",2025-05-23 05:11:16,31.472,516.7,"Tank2","Heated"
"4188",2025-05-23 05:16:16,31.37,495.1,"Tank2","Heated"
"4189",2025-05-23 05:21:16,31.37,495.1,"Tank2","Heated"
"4190",2025-05-23 05:26:16,31.574,538.2,"Tank2","Heated"
"4191",2025-05-23 05:31:16,31.472,538.2,"Tank2","Heated"
"4192",2025-05-23 05:36:16,31.472,559.7,"Tank2","Heated"
"4193",2025-05-23 05:41:16,31.37,645.8,"Tank2","Heated"
"4194",2025-05-23 05:46:16,31.472,592,"Tank2","Heated"
"4195",2025-05-23 05:51:16,31.676,667.4,"Tank2","Heated"
"4196",2025-05-23 05:56:16,31.574,688.9,"Tank2","Heated"
"4197",2025-05-23 06:01:16,31.472,710.4,"Tank2","Heated"
"4198",2025-05-23 06:06:16,31.37,645.8,"Tank2","Heated"
"4199",2025-05-23 06:11:16,31.37,602.8,"Tank2","Heated"
"4200",2025-05-23 06:16:16,31.574,570.5,"Tank2","Heated"
"4201",2025-05-23 06:21:16,31.472,602.8,"Tank2","Heated"
"4202",2025-05-23 06:26:16,31.37,645.8,"Tank2","Heated"
"4203",2025-05-23 06:31:16,31.472,645.8,"Tank2","Heated"
"4204",2025-05-23 06:36:16,31.574,688.9,"Tank2","Heated"
"4205",2025-05-23 06:41:16,31.472,645.8,"Tank2","Heated"
"4206",2025-05-23 06:46:16,31.472,635.1,"Tank2","Heated"
"4207",2025-05-23 06:51:16,31.37,645.8,"Tank2","Heated"
"4208",2025-05-23 06:56:16,31.574,656.6,"Tank2","Heated"
"4209",2025-05-23 07:01:16,31.574,645.8,"Tank2","Heated"
"4210",2025-05-23 07:06:16,31.472,667.4,"Tank2","Heated"
"4211",2025-05-23 07:11:16,31.37,710.4,"Tank2","Heated"
"4212",2025-05-23 07:16:16,31.472,710.4,"Tank2","Heated"
"4213",2025-05-23 07:21:16,31.574,678.1,"Tank2","Heated"
"4214",2025-05-23 07:26:16,31.472,656.6,"Tank2","Heated"
"4215",2025-05-23 07:31:16,31.37,688.9,"Tank2","Heated"
"4216",2025-05-23 07:36:16,31.37,699.7,"Tank2","Heated"
"4217",2025-05-23 07:41:16,31.574,635.1,"Tank2","Heated"
"4218",2025-05-23 07:46:16,31.574,688.9,"Tank2","Heated"
"4219",2025-05-23 07:51:16,31.472,710.4,"Tank2","Heated"
"4220",2025-05-23 07:56:16,31.37,699.7,"Tank2","Heated"
"4221",2025-05-23 08:01:16,31.472,645.8,"Tank2","Heated"
"4222",2025-05-23 08:06:16,31.574,656.6,"Tank2","Heated"
"4223",2025-05-23 08:11:16,31.472,721.2,"Tank2","Heated"
"4224",2025-05-23 08:16:16,31.37,667.4,"Tank2","Heated"
"4225",2025-05-23 08:21:16,31.37,699.7,"Tank2","Heated"
"4226",2025-05-23 08:26:16,31.574,678.1,"Tank2","Heated"
"4227",2025-05-23 08:31:16,31.472,710.4,"Tank2","Heated"
"4228",2025-05-23 08:36:16,31.37,678.1,"Tank2","Heated"
"4229",2025-05-23 08:41:16,31.37,656.6,"Tank2","Heated"
"4230",2025-05-23 08:46:16,31.574,656.6,"Tank2","Heated"
"4231",2025-05-23 08:51:16,31.574,699.7,"Tank2","Heated"
"4232",2025-05-23 08:56:16,31.472,710.4,"Tank2","Heated"
"4233",2025-05-23 09:01:16,31.37,678.1,"Tank2","Heated"
"4234",2025-05-23 09:06:16,31.574,688.9,"Tank2","Heated"
"4235",2025-05-23 09:11:16,31.472,731.9,"Tank2","Heated"
"4236",2025-05-23 09:16:16,31.472,699.7,"Tank2","Heated"
"4237",2025-05-23 09:21:16,31.37,721.2,"Tank2","Heated"
"4238",2025-05-23 09:26:16,31.574,731.9,"Tank2","Heated"
"4239",2025-05-23 09:31:16,31.574,667.4,"Tank2","Heated"
"4240",2025-05-23 09:36:16,31.472,710.4,"Tank2","Heated"
"4241",2025-05-23 09:41:16,31.37,710.4,"Tank2","Heated"
"4242",2025-05-23 09:46:16,31.268,721.2,"Tank2","Heated"
"4243",2025-05-23 09:51:16,31.37,731.9,"Tank2","Heated"
"4244",2025-05-23 09:56:16,31.676,721.2,"Tank2","Heated"
"4245",2025-05-23 10:01:16,31.676,688.9,"Tank2","Heated"
"4246",2025-05-23 10:06:16,31.574,688.9,"Tank2","Heated"
"4247",2025-05-23 10:11:16,31.472,635.1,"Tank2","Heated"
"4248",2025-05-23 10:16:16,31.37,635.1,"Tank2","Heated"
"4249",2025-05-23 10:21:16,31.472,635.1,"Tank2","Heated"
"4250",2025-05-23 10:26:16,31.472,613.5,"Tank2","Heated"
"4251",2025-05-23 10:31:16,31.472,549,"Tank2","Heated"
"4252",2025-05-23 10:36:16,31.37,549,"Tank2","Heated"
"4253",2025-05-23 10:41:16,31.472,527.4,"Tank2","Heated"
"4254",2025-05-23 10:46:16,31.574,495.1,"Tank2","Heated"
"4255",2025-05-23 10:51:16,31.472,495.1,"Tank2","Heated"
"4256",2025-05-23 10:56:16,31.37,505.9,"Tank2","Heated"
"4257",2025-05-23 11:01:16,31.37,366,"Tank2","Heated"
"4258",2025-05-23 11:06:16,31.268,344.4,"Tank2","Heated"
"4259",2025-05-23 11:11:16,31.472,344.4,"Tank2","Heated"
"4260",2025-05-23 11:16:16,31.574,462.9,"Tank2","Heated"
"4261",2025-05-23 11:21:16,31.472,398.3,"Tank2","Heated"
"4262",2025-05-23 11:26:16,31.37,333.7,"Tank2","Heated"
"4263",2025-05-23 11:31:16,31.37,355.2,"Tank2","Heated"
"4264",2025-05-23 11:36:16,31.472,344.4,"Tank2","Heated"
"4265",2025-05-23 11:41:16,31.472,344.4,"Tank2","Heated"
"4266",2025-05-23 11:46:16,31.472,269.1,"Tank2","Heated"
"4267",2025-05-23 11:51:16,31.37,301.4,"Tank2","Heated"
"4268",2025-05-23 11:56:16,31.166,258.3,"Tank2","Heated"
"4269",2025-05-23 12:01:16,31.574,279.9,"Tank2","Heated"
"4270",2025-05-23 12:06:16,31.676,204.5,"Tank2","Heated"
"4271",2025-05-23 12:11:16,31.574,193.8,"Tank2","Heated"
"4272",2025-05-23 12:16:16,31.472,226,"Tank2","Heated"
"4273",2025-05-23 12:21:16,31.37,150.7,"Tank2","Heated"
"4274",2025-05-23 12:26:16,31.37,118.4,"Tank2","Heated"
"4275",2025-05-23 12:31:16,31.472,172.2,"Tank2","Heated"
"4276",2025-05-23 12:36:16,31.472,118.4,"Tank2","Heated"
"4277",2025-05-23 12:41:16,31.37,150.7,"Tank2","Heated"
"4278",2025-05-23 12:46:16,31.268,183,"Tank2","Heated"
"4279",2025-05-23 12:51:16,31.472,86.1,"Tank2","Heated"
"4280",2025-05-23 12:56:16,31.472,64.6,"Tank2","Heated"
"4281",2025-05-23 13:01:16,31.37,150.7,"Tank2","Heated"
"4282",2025-05-23 13:06:16,31.37,86.1,"Tank2","Heated"
"4283",2025-05-23 13:11:16,31.472,32.3,"Tank2","Heated"
"4284",2025-05-23 13:16:16,31.472,75.3,"Tank2","Heated"
"4285",2025-05-23 13:21:16,31.37,43.1,"Tank2","Heated"
"4286",2025-05-23 13:26:16,31.37,10.8,"Tank2","Heated"
"4287",2025-05-23 13:31:16,31.472,21.5,"Tank2","Heated"
"4288",2025-05-23 13:36:16,31.472,53.8,"Tank2","Heated"
"4289",2025-05-23 13:41:16,31.37,21.5,"Tank2","Heated"
"4290",2025-05-23 13:46:16,31.37,0,"Tank2","Heated"
"4291",2025-05-23 13:51:16,31.472,0,"Tank2","Heated"
"4292",2025-05-23 13:56:16,31.472,0,"Tank2","Heated"
"4293",2025-05-23 14:01:16,31.37,0,"Tank2","Heated"
"4294",2025-05-23 14:06:16,31.268,0,"Tank2","Heated"
"4295",2025-05-23 14:11:16,31.472,0,"Tank2","Heated"
"4296",2025-05-23 14:16:16,31.472,0,"Tank2","Heated"
"4297",2025-05-23 14:21:16,31.37,0,"Tank2","Heated"
"4298",2025-05-23 14:26:16,31.268,0,"Tank2","Heated"
"4299",2025-05-23 14:31:16,31.472,0,"Tank2","Heated"
"4300",2025-05-23 14:36:16,31.472,0,"Tank2","Heated"
"4301",2025-05-23 14:41:16,31.37,0,"Tank2","Heated"
"4302",2025-05-23 14:46:16,31.268,0,"Tank2","Heated"
"4303",2025-05-23 14:51:16,31.37,0,"Tank2","Heated"
"4304",2025-05-23 14:56:16,31.472,0,"Tank2","Heated"
"4305",2025-05-23 15:01:16,31.37,0,"Tank2","Heated"
"4306",2025-05-23 15:06:16,31.268,0,"Tank2","Heated"
"4307",2025-05-23 15:11:16,31.268,0,"Tank2","Heated"
"4308",2025-05-23 15:16:16,31.472,0,"Tank2","Heated"
"4309",2025-05-23 15:21:16,31.37,0,"Tank2","Heated"
"4310",2025-05-23 15:26:16,31.268,0,"Tank2","Heated"
"4311",2025-05-23 15:31:16,31.268,0,"Tank2","Heated"
"4312",2025-05-23 15:36:16,31.472,0,"Tank2","Heated"
"4313",2025-05-23 15:41:16,31.37,0,"Tank2","Heated"
"4314",2025-05-23 15:46:16,31.268,0,"Tank2","Heated"
"4315",2025-05-23 15:51:16,31.268,0,"Tank2","Heated"
"4316",2025-05-23 15:56:16,31.472,0,"Tank2","Heated"
"4317",2025-05-23 16:01:16,31.37,0,"Tank2","Heated"
"4318",2025-05-23 16:06:16,31.268,0,"Tank2","Heated"
"4319",2025-05-23 16:11:16,31.268,0,"Tank2","Heated"
"4320",2025-05-23 16:16:16,31.472,0,"Tank2","Heated"
"4321",2025-05-23 16:21:16,31.37,0,"Tank2","Heated"
"4322",2025-05-23 16:26:16,31.268,0,"Tank2","Heated"
"4323",2025-05-23 16:31:16,31.268,0,"Tank2","Heated"
"4324",2025-05-23 16:36:16,31.472,0,"Tank2","Heated"
"4325",2025-05-23 16:41:16,31.472,0,"Tank2","Heated"
"4326",2025-05-23 16:46:16,31.268,0,"Tank2","Heated"
"4327",2025-05-23 16:51:16,31.268,0,"Tank2","Heated"
"4328",2025-05-23 16:56:16,31.472,0,"Tank2","Heated"
"4329",2025-05-23 17:01:16,31.472,0,"Tank2","Heated"
"4330",2025-05-23 17:06:16,31.268,0,"Tank2","Heated"
"4331",2025-05-23 17:11:16,31.268,0,"Tank2","Heated"
"4332",2025-05-23 17:16:16,31.37,0,"Tank2","Heated"
"4333",2025-05-23 17:21:16,31.472,0,"Tank2","Heated"
"4334",2025-05-23 17:26:16,31.37,0,"Tank2","Heated"
"4335",2025-05-23 17:31:16,31.268,0,"Tank2","Heated"
"4336",2025-05-23 17:36:16,31.37,0,"Tank2","Heated"
"4337",2025-05-23 17:41:16,31.472,0,"Tank2","Heated"
"4338",2025-05-23 17:46:16,31.37,0,"Tank2","Heated"
"4339",2025-05-23 17:51:16,31.268,0,"Tank2","Heated"
"4340",2025-05-23 17:56:16,31.268,0,"Tank2","Heated"
"4341",2025-05-23 18:01:16,31.472,0,"Tank2","Heated"
"4342",2025-05-23 18:06:16,31.472,0,"Tank2","Heated"
"4343",2025-05-23 18:11:16,31.268,0,"Tank2","Heated"
"4344",2025-05-23 18:16:16,31.268,0,"Tank2","Heated"
"4345",2025-05-23 18:21:16,31.37,0,"Tank2","Heated"
"4346",2025-05-23 18:26:16,31.472,0,"Tank2","Heated"
"4347",2025-05-23 18:31:16,31.37,0,"Tank2","Heated"
"4348",2025-05-23 18:36:16,31.268,0,"Tank2","Heated"
"4349",2025-05-23 18:41:16,31.268,0,"Tank2","Heated"
"4350",2025-05-23 18:46:16,31.472,0,"Tank2","Heated"
"4351",2025-05-23 18:51:16,31.37,0,"Tank2","Heated"
"4352",2025-05-23 18:56:16,31.268,0,"Tank2","Heated"
"4353",2025-05-23 19:01:16,31.268,0,"Tank2","Heated"
"4354",2025-05-23 19:06:16,31.472,0,"Tank2","Heated"
"4355",2025-05-23 19:11:16,31.472,0,"Tank2","Heated"
"4356",2025-05-23 19:16:16,31.268,0,"Tank2","Heated"
"4357",2025-05-23 19:21:16,31.268,0,"Tank2","Heated"
"4358",2025-05-23 19:26:16,31.37,0,"Tank2","Heated"
"4359",2025-05-23 19:31:16,31.472,0,"Tank2","Heated"
"4360",2025-05-23 19:36:16,31.37,0,"Tank2","Heated"
"4361",2025-05-23 19:41:16,31.268,0,"Tank2","Heated"
"4362",2025-05-23 19:46:16,31.268,0,"Tank2","Heated"
"4363",2025-05-23 19:51:16,31.472,0,"Tank2","Heated"
"4364",2025-05-23 19:56:16,31.37,0,"Tank2","Heated"
"4365",2025-05-23 20:01:16,31.37,0,"Tank2","Heated"
"4366",2025-05-23 20:06:16,31.268,0,"Tank2","Heated"
"4367",2025-05-23 20:11:16,31.37,0,"Tank2","Heated"
"4368",2025-05-23 20:16:16,31.472,0,"Tank2","Heated"
"4369",2025-05-23 20:21:16,31.37,0,"Tank2","Heated"
"4370",2025-05-23 20:26:16,31.268,0,"Tank2","Heated"
"4371",2025-05-23 20:31:16,31.37,0,"Tank2","Heated"
"4372",2025-05-23 20:36:16,31.472,0,"Tank2","Heated"
"4373",2025-05-23 20:41:16,31.37,0,"Tank2","Heated"
"4374",2025-05-23 20:46:16,31.268,0,"Tank2","Heated"
"4375",2025-05-23 20:51:16,31.268,0,"Tank2","Heated"
"4376",2025-05-23 20:56:16,31.472,0,"Tank2","Heated"
"4377",2025-05-23 21:01:16,31.37,0,"Tank2","Heated"
"4378",2025-05-23 21:06:16,31.268,0,"Tank2","Heated"
"4379",2025-05-23 21:11:16,31.268,0,"Tank2","Heated"
"4380",2025-05-23 21:16:16,31.37,0,"Tank2","Heated"
"4381",2025-05-23 21:21:16,31.472,0,"Tank2","Heated"
"4382",2025-05-23 21:26:16,31.37,0,"Tank2","Heated"
"4383",2025-05-23 21:31:16,31.268,0,"Tank2","Heated"
"4384",2025-05-23 21:36:16,31.268,0,"Tank2","Heated"
"4385",2025-05-23 21:41:16,31.472,0,"Tank2","Heated"
"4386",2025-05-23 21:46:16,31.37,0,"Tank2","Heated"
"4387",2025-05-23 21:51:16,31.37,0,"Tank2","Heated"
"4388",2025-05-23 21:56:16,31.268,0,"Tank2","Heated"
"4389",2025-05-23 22:01:16,31.472,0,"Tank2","Heated"
"4390",2025-05-23 22:06:16,31.472,0,"Tank2","Heated"
"4391",2025-05-23 22:11:16,31.37,0,"Tank2","Heated"
"4392",2025-05-23 22:16:16,31.268,0,"Tank2","Heated"
"4393",2025-05-23 22:21:16,31.268,0,"Tank2","Heated"
"4394",2025-05-23 22:26:16,31.472,0,"Tank2","Heated"
"4395",2025-05-23 22:31:16,31.37,0,"Tank2","Heated"
"4396",2025-05-23 22:36:16,31.268,0,"Tank2","Heated"
"4397",2025-05-23 22:41:16,31.268,0,"Tank2","Heated"
"4398",2025-05-23 22:46:16,31.37,0,"Tank2","Heated"
"4399",2025-05-23 22:51:16,31.472,0,"Tank2","Heated"
"4400",2025-05-23 22:56:16,31.37,0,"Tank2","Heated"
"4401",2025-05-23 23:01:16,31.268,0,"Tank2","Heated"
"4402",2025-05-23 23:06:16,31.268,0,"Tank2","Heated"
"4403",2025-05-23 23:11:16,31.472,0,"Tank2","Heated"
"4404",2025-05-23 23:16:16,31.37,0,"Tank2","Heated"
"4405",2025-05-23 23:21:16,31.268,0,"Tank2","Heated"
"4406",2025-05-23 23:26:16,31.268,0,"Tank2","Heated"
"4407",2025-05-23 23:31:16,31.37,0,"Tank2","Heated"
"4408",2025-05-23 23:36:16,31.472,0,"Tank2","Heated"
"4409",2025-05-23 23:41:16,31.37,0,"Tank2","Heated"
"4410",2025-05-23 23:46:16,31.268,0,"Tank2","Heated"
"4411",2025-05-23 23:51:16,31.268,0,"Tank2","Heated"
"4412",2025-05-23 23:56:16,31.472,0,"Tank2","Heated"
"4413",2025-05-24 00:01:16,31.37,0,"Tank2","Heated"
"4414",2025-05-24 00:06:16,31.268,0,"Tank2","Heated"
"4415",2025-05-24 00:11:16,31.268,0,"Tank2","Heated"
"4416",2025-05-24 00:16:16,31.472,0,"Tank2","Heated"
"4417",2025-05-24 00:21:16,31.472,0,"Tank2","Heated"
"4418",2025-05-24 00:26:16,31.37,0,"Tank2","Heated"
"4419",2025-05-24 00:31:16,31.268,0,"Tank2","Heated"
"4420",2025-05-24 00:36:16,31.268,0,"Tank2","Heated"
"4421",2025-05-24 00:41:16,31.472,0,"Tank2","Heated"
"4422",2025-05-24 00:46:16,31.37,0,"Tank2","Heated"
"4423",2025-05-24 00:51:16,31.268,0,"Tank2","Heated"
"4424",2025-05-24 00:56:16,31.268,0,"Tank2","Heated"
"4425",2025-05-24 01:01:16,31.472,0,"Tank2","Heated"
"4426",2025-05-24 01:06:16,31.472,0,"Tank2","Heated"
"4427",2025-05-24 01:11:16,31.37,0,"Tank2","Heated"
"4428",2025-05-24 01:16:16,31.268,0,"Tank2","Heated"
"4429",2025-05-24 01:21:16,31.37,0,"Tank2","Heated"
"4430",2025-05-24 01:26:16,31.472,0,"Tank2","Heated"
"4431",2025-05-24 01:31:16,31.37,0,"Tank2","Heated"
"4432",2025-05-24 01:36:16,31.268,0,"Tank2","Heated"
"4433",2025-05-24 01:41:16,31.37,0,"Tank2","Heated"
"4434",2025-05-24 01:46:16,31.472,0,"Tank2","Heated"
"4435",2025-05-24 01:51:16,31.37,0,"Tank2","Heated"
"4436",2025-05-24 01:56:16,31.268,0,"Tank2","Heated"
"4437",2025-05-24 02:01:16,31.268,0,"Tank2","Heated"
"4438",2025-05-24 02:06:16,31.472,0,"Tank2","Heated"
"4439",2025-05-24 02:11:16,31.37,0,"Tank2","Heated"
"4440",2025-05-24 02:16:16,31.268,0,"Tank2","Heated"
"4441",2025-05-24 02:21:16,31.268,21.5,"Tank2","Heated"
"4442",2025-05-24 02:26:16,31.472,0,"Tank2","Heated"
"4443",2025-05-24 02:31:16,31.37,0,"Tank2","Heated"
"4444",2025-05-24 02:36:16,31.268,0,"Tank2","Heated"
"4445",2025-05-24 02:41:16,31.268,0,"Tank2","Heated"
"4446",2025-05-24 02:46:16,31.472,0,"Tank2","Heated"
"4447",2025-05-24 02:51:16,31.37,0,"Tank2","Heated"
"4448",2025-05-24 02:56:16,31.268,0,"Tank2","Heated"
"4449",2025-05-24 03:01:16,31.268,0,"Tank2","Heated"
"4450",2025-05-24 03:06:16,31.472,0,"Tank2","Heated"
"4451",2025-05-24 03:11:16,31.37,0,"Tank2","Heated"
"4452",2025-05-24 03:16:16,31.268,118.4,"Tank2","Heated"
"4453",2025-05-24 03:21:16,31.268,172.2,"Tank2","Heated"
"4454",2025-05-24 03:26:16,31.472,150.7,"Tank2","Heated"
"4455",2025-05-24 03:31:16,31.37,161.5,"Tank2","Heated"
"4456",2025-05-24 03:36:16,31.268,183,"Tank2","Heated"
"4457",2025-05-24 03:41:16,31.268,193.8,"Tank2","Heated"
"4458",2025-05-24 03:46:16,31.472,193.8,"Tank2","Heated"
"4459",2025-05-24 03:51:16,31.37,215.3,"Tank2","Heated"
"4460",2025-05-24 03:56:16,31.268,236.8,"Tank2","Heated"
"4461",2025-05-24 04:01:16,31.37,258.3,"Tank2","Heated"
"4462",2025-05-24 04:06:16,31.472,215.3,"Tank2","Heated"
"4463",2025-05-24 04:11:16,31.37,269.1,"Tank2","Heated"
"4464",2025-05-24 04:16:16,31.268,355.2,"Tank2","Heated"
"4465",2025-05-24 04:21:16,31.37,333.7,"Tank2","Heated"
"4466",2025-05-24 04:26:16,31.472,333.7,"Tank2","Heated"
"4467",2025-05-24 04:31:16,31.37,355.2,"Tank2","Heated"
"4468",2025-05-24 04:36:16,31.268,355.2,"Tank2","Heated"
"4469",2025-05-24 04:41:16,31.37,366,"Tank2","Heated"
"4470",2025-05-24 04:46:16,31.472,376.7,"Tank2","Heated"
"4471",2025-05-24 04:51:16,31.37,387.5,"Tank2","Heated"
"4472",2025-05-24 04:56:16,31.268,452.1,"Tank2","Heated"
"4473",2025-05-24 05:01:16,31.37,441.3,"Tank2","Heated"
"4474",2025-05-24 05:06:16,31.472,452.1,"Tank2","Heated"
"4475",2025-05-24 05:11:16,31.472,484.4,"Tank2","Heated"
"4476",2025-05-24 05:16:16,31.37,473.6,"Tank2","Heated"
"4477",2025-05-24 05:21:16,31.268,473.6,"Tank2","Heated"
"4478",2025-05-24 05:26:16,31.472,527.4,"Tank2","Heated"
"4479",2025-05-24 05:31:16,31.472,559.7,"Tank2","Heated"
"4480",2025-05-24 05:36:16,31.37,581.3,"Tank2","Heated"
"4481",2025-05-24 05:41:16,31.268,592,"Tank2","Heated"
"4482",2025-05-24 05:46:16,31.472,635.1,"Tank2","Heated"
"4483",2025-05-24 05:51:16,31.472,602.8,"Tank2","Heated"
"4484",2025-05-24 05:56:16,31.37,645.8,"Tank2","Heated"
"4485",2025-05-24 06:01:16,31.268,645.8,"Tank2","Heated"
"4486",2025-05-24 06:06:16,31.472,624.3,"Tank2","Heated"
"4487",2025-05-24 06:11:16,31.472,656.6,"Tank2","Heated"
"4488",2025-05-24 06:16:16,31.37,656.6,"Tank2","Heated"
"4489",2025-05-24 06:21:16,31.268,635.1,"Tank2","Heated"
"4490",2025-05-24 06:26:16,31.268,721.2,"Tank2","Heated"
"4491",2025-05-24 06:31:16,31.472,688.9,"Tank2","Heated"
"4492",2025-05-24 06:36:16,31.472,667.4,"Tank2","Heated"
"4493",2025-05-24 06:41:16,31.37,699.7,"Tank2","Heated"
"4494",2025-05-24 06:46:16,31.268,667.4,"Tank2","Heated"
"4495",2025-05-24 06:51:16,31.472,699.7,"Tank2","Heated"
"4496",2025-05-24 06:56:16,31.472,699.7,"Tank2","Heated"
"4497",2025-05-24 07:01:16,31.37,645.8,"Tank2","Heated"
"4498",2025-05-24 07:06:16,31.268,710.4,"Tank2","Heated"
"4499",2025-05-24 07:11:16,31.472,699.7,"Tank2","Heated"
"4500",2025-05-24 07:16:16,31.472,721.2,"Tank2","Heated"
"4501",2025-05-24 07:21:16,31.37,710.4,"Tank2","Heated"
"4502",2025-05-24 07:26:16,31.268,678.1,"Tank2","Heated"
"4503",2025-05-24 07:31:16,31.37,688.9,"Tank2","Heated"
"4504",2025-05-24 07:36:16,31.472,731.9,"Tank2","Heated"
"4505",2025-05-24 07:41:16,31.472,710.4,"Tank2","Heated"
"4506",2025-05-24 07:46:16,31.37,645.8,"Tank2","Heated"
"4507",2025-05-24 07:51:16,31.268,688.9,"Tank2","Heated"
"4508",2025-05-24 07:56:16,31.472,656.6,"Tank2","Heated"
"4509",2025-05-24 08:01:16,31.472,688.9,"Tank2","Heated"
"4510",2025-05-24 08:06:16,31.37,710.4,"Tank2","Heated"
"4511",2025-05-24 08:11:16,31.268,688.9,"Tank2","Heated"
"4512",2025-05-24 08:16:16,31.472,710.4,"Tank2","Heated"
"4513",2025-05-24 08:21:16,31.472,699.7,"Tank2","Heated"
"4514",2025-05-24 08:26:16,31.37,688.9,"Tank2","Heated"
"4515",2025-05-24 08:31:16,31.268,721.2,"Tank2","Heated"
"4516",2025-05-24 08:36:16,31.472,678.1,"Tank2","Heated"
"4517",2025-05-24 08:41:16,31.472,710.4,"Tank2","Heated"
"4518",2025-05-24 08:46:16,31.37,667.4,"Tank2","Heated"
"4519",2025-05-24 08:51:16,31.268,688.9,"Tank2","Heated"
"4520",2025-05-24 08:56:16,31.37,688.9,"Tank2","Heated"
"4521",2025-05-24 09:01:16,31.472,731.9,"Tank2","Heated"
"4522",2025-05-24 09:06:16,31.37,710.4,"Tank2","Heated"
"4523",2025-05-24 09:11:16,31.37,656.6,"Tank2","Heated"
"4524",2025-05-24 09:16:16,31.37,656.6,"Tank2","Heated"
"4525",2025-05-24 09:21:16,31.472,645.8,"Tank2","Heated"
"4526",2025-05-24 09:26:16,31.472,731.9,"Tank2","Heated"
"4527",2025-05-24 09:31:16,31.37,710.4,"Tank2","Heated"
"4528",2025-05-24 09:36:16,31.268,710.4,"Tank2","Heated"
"4529",2025-05-24 09:41:16,31.472,710.4,"Tank2","Heated"
"4530",2025-05-24 09:46:16,31.472,731.9,"Tank2","Heated"
"4531",2025-05-24 09:51:16,31.37,688.9,"Tank2","Heated"
"4532",2025-05-24 09:56:16,31.37,721.2,"Tank2","Heated"
"4533",2025-05-24 10:01:16,31.472,678.1,"Tank2","Heated"
"4534",2025-05-24 10:06:16,31.472,645.8,"Tank2","Heated"
"4535",2025-05-24 10:11:16,31.37,678.1,"Tank2","Heated"
"4536",2025-05-24 10:16:16,31.268,656.6,"Tank2","Heated"
"4537",2025-05-24 10:21:16,31.472,635.1,"Tank2","Heated"
"4538",2025-05-24 10:26:16,31.472,635.1,"Tank2","Heated"
"4539",2025-05-24 10:31:16,31.37,549,"Tank2","Heated"
"4540",2025-05-24 10:36:16,31.268,592,"Tank2","Heated"
"4541",2025-05-24 10:41:16,31.472,581.3,"Tank2","Heated"
