"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type"
"Montipora_capitata_HIv3___TS.g40898.t1b",0.691007387746506,0.875072444861306,-265.89409215059,-267.423211578294,17,12,848.636426538517,0,0,0,0,0.0732856093003634,0.186856257794986,0.370303414143919,0.772276955488175,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40898.t1a",0.908309298393209,0.992739420733847,-165.954479002256,-166.724899076032,17,12,48.5742677145657,0,0,0,0,0.46126026272274,0.611349662807881,0.177111786004549,0.465802404457864,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3344.t1",0.0572097653638994,0.172052436785044,-146.419381674848,-151.779684263919,17,12,28.2185189785601,0,0,0,0,0.469347592249798,0.617931202555534,0.398256220023765,0.806239077191352,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3345.t1",0.804883658902095,0.94319187814658,-134.939439758575,-136.094145275286,17,12,13.5424855331464,0,0,0,0,0.19632135840114,0.360519499020232,0.0750048194406134,0.243480419910305,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40903.t1",0.0105845847731696,0.0484895814920676,-122.036359375557,-129.510619250979,17,12,13.0531890497997,0,0,0,0,0.833083703455842,0.888195576262591,0.0282566256979426,0.112581251406964,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3347.t1",0.0148418394114625,0.0632096399223629,-258.936051750861,-265.997952963016,17,12,943.214824530735,0,0,0,0,0.00250793282724688,0.0148457979222962,0.0369486313174289,0.139474014265477,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3348.t3c",0.0279987209825861,0.102638098884629,-158.584152328021,-164.858366424077,17,12,15.9651892763928,0,0,0,0,0.015810223929195,0.0613033283254572,0.0300516560101886,0.118338473719482,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3348.t3a",0.142376957566428,0.327546469624302,-195.608740595031,-199.739723069397,17,12,179.255322612373,0,0,0,0,0.00615601342791247,0.0301331199011645,0.97090185993977,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3349.t1",3.35702805515024e-05,0.0004680705150668,-237.593868645543,-251.683699489531,17,12,415.190369314612,0,0,0,0,0.00218605076209892,0.01331499623093,1.50423104716744e-05,0.00016458475628444,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3350.t1",2.96281969915386e-07,8.43804079305356e-06,-243.57189548781,-262.833130181789,17,12,1297.45166862177,0,0,0,0,5.4584653515601e-08,2.01274220543005e-06,0.0873499767161626,0.274608029402635,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3351.t1",3.26576222936411e-09,1.70596388401626e-07,-293.997181756053,-318.086524406236,17,12,1864.15848881874,0,0,0,0,1.09581521510984e-21,5.99490618317091e-19,0.545069304732559,0.962984575779341,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3353.t1",0.102783893042792,0.260544613122542,-214.87160276319,-219.452476961248,17,12,406.226775628333,0,0,0,0,0.0208339968851331,0.0754451958450802,0.173672747268205,0.459235371522369,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40911.t1",0.659791040897651,0.853208381879381,-261.093063230918,-262.723649984949,17,12,642.955593282975,0,0,0,0,0.00321856984201029,0.0181062087033868,0.307710945767249,0.685627565698368,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3355.t1",0.00954385478497852,0.0448555211848202,-305.470596316446,-313.070246314733,17,12,2210.02941264811,0,0,0,0,0.199298246724939,0.364241229611422,0.000944678437392612,0.00641490171579921,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3356.t1",0.133076935866211,0.31316689529786,-221.787651576495,-226.013073557781,17,12,172.039456618334,0,0,0,0,0.294314178515311,0.464447367794218,0.0190537556613037,0.0815169137058106,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40915.t1",6.47149210623991e-09,3.09080517435957e-07,-200.959721656998,-224.321014790938,17,12,209.213491016306,0,0,0,0,0.0078780151403527,0.0361674698745915,1.79036893371704e-11,6.81903934767241e-10,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___TS.g40917.t1",1,1,-205.128392096791,-204.679421356078,17,12,79.8556411166436,0,0,0,0,0.188192765590545,0.350743468218596,0.0458033504125317,0.165261511903503,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3360.t1",0.1396885152332,0.323155592269359,-285.21647957435,-289.374180680628,17,12,1273.03450615906,0,0,0,0,0.0230116083006701,0.0810791789549038,0.0240715024489448,0.0990140037165141,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3361.t1",0.097105392905693,0.250841703909632,-295.706249237275,-300.364238498049,17,12,1792.6274536284,0,0,0,0,0.00505636833472997,0.025856741472415,0.472770306755403,0.89364770546026,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3362.t1",0.103854586563525,0.26273917615374,-122.920460729832,-127.487233366967,17,12,13.1433828943385,0,0,0,0,0.817764302294776,0.876583900667884,0.0420342618957615,0.154541655203026,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3363.t1",0.909972823995313,0.993402957013097,-291.071168563917,-291.834498905966,17,12,1220.16601346191,0,0,0,0,0.970235957671092,0.991321597689752,0.0106669374547772,0.0507603164758487,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40923.t1",0.0329052437111118,0.115596716640238,-294.99393146254,-301.06446086824,17,12,1659.48575989068,0,0,0,0,0.265123646403603,0.435989801423075,3.58453333309915e-05,0.000355487882200463,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3365.t1",0.277904995923227,0.510501177510514,-287.163900961071,-290.315051311677,17,12,1279.11286279015,0,0,0,0,0.000372266117103433,0.00329331838673636,0.168939241048075,0.450439771723131,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40925.t1",0.905411202514286,0.991336475108342,-186.95621918629,-187.738878508527,17,12,54.5311174773185,0,0,0,0,0.00258663276015654,0.015233743026101,0.0069696947458857,0.0355201804215709,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3367.t1",0.00944153480957945,0.0444509999820742,-193.818796995117,-201.431483545383,17,12,106.062104697431,0,0,0,0,0.0447341411109241,0.132000154151868,0.00010506443508222,0.00093061047606386,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3368.t1",2.51107156128166e-06,5.21073325568302e-05,-208.125842619519,-225.067819723929,17,12,295.304540298592,0,0,0,0,1,1,4.28736609098803e-11,1.51233948782812e-09,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3369.t1",0.00171589413922933,0.0116791552938705,-280.001351177133,-289.633540138707,17,12,1032.01598418865,0,0,0,0,3.15780715835294e-08,1.23396441022963e-06,0.136364198054021,0.383223827923952,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3370.t1",0.00256709369661968,0.0160718439945047,-273.887192857285,-283.048962120243,17,12,868.000289442221,0,0,0,0,0.143490268725063,0.293785975480976,1.5199147014607e-07,2.68069832662667e-06,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3371.t1",0.000460556660238641,0.00403896512676201,-267.141593369615,-278.288014063334,17,12,2295.17006737179,0,0,0,0,2.41861663664497e-10,1.77496965804904e-08,0.042545693808109,0.155774809076684,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3372.t1",0.000676088715854105,0.00556119009604543,-277.444437169802,-288.151950635059,17,12,924.749575681527,0,0,0,0,0.535473636166477,0.672729279274034,9.07323959559335e-11,3.00335210332022e-09,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3373.t1",0.0310974100987507,0.111034765926345,-292.106530955456,-298.248509317411,17,12,2193.30817430123,0,0,0,0,0.0304161661213712,0.0992508429048842,0.0640477495252477,0.21524994252934,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3374.t1",0.12386070911324,0.297837838768344,-270.471656929758,-274.796711238462,17,12,1108.02847361587,0,0,0,0,0.903903384472633,0.941808606392307,0.010529921834207,0.0502274600617397,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3375.t1",0.820620007758251,0.95125150878137,-392.66546682565,-393.766214286373,17,12,26865.8844672009,0,0,0,0,0.345536489534678,0.512008701933361,0.0318095754876215,0.123786642116793,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3376.t1",0.422840238200068,0.661545337312908,-252.847811445827,-255.319456832182,17,12,638.278046531784,0,0,0,0,0.0314260274938103,0.101894153153153,0.844601251947913,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3377.t1",0.252466163946806,0.479604419912586,-213.360809583225,-216.658778488606,17,12,236.994598182081,0,0,0,0,0.00113452020213752,0.00796903952994122,0.414474220605339,0.825573601469221,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40937.t3b",0.0964632347870078,0.249706903078377,-251.381912111218,-256.048880644356,17,12,663.680924777549,0,0,0,0,0.000757193013572933,0.00575042417602119,0.513596486847739,0.933604493539303,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40937.t3a",0.0529841132277068,0.163227089475629,-239.087515866701,-244.547645944062,17,12,247.260746327205,0,0,0,0,0.412592097972296,0.571017139776846,0.00361592460003335,0.0204356790552974,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3380.t1",7.15687945409645e-08,2.46388267613625e-06,-238.79330635928,-259.584250054618,17,12,455.278126504455,0,0,0,0,0.633240990312674,0.7435836777052,9.2807135808921e-13,4.52588964238999e-11,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3382.t1",0.0422329298281004,0.138894592370501,-196.239373308981,-201.992008314535,17,12,89.4914256994086,0,0,0,0,0.0284178820012908,0.0944219830377489,0.00507350231968537,0.0271052221763163,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40942.t1",0.598431436663408,0.809073203844597,-299.302334083941,-301.13533499376,17,12,2237.53652840492,0,0,0,0,0.532507584625979,0.670290357840156,0.0129669801479812,0.0595851352584921,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3384.t1",0.174266202625449,0.376201447180166,-265.59813919401,-269.442331640456,17,12,541.043598575114,0,0,0,0,0.712114681448504,0.800374235183744,0.0599943311676066,0.204807060415488,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3385.t1",2.4501288620597e-05,0.000358221221236707,-332.295673513094,-346.734660717499,17,12,3814.4291281614,0,0,0,0,5.93679770649232e-10,3.88331100414451e-08,8.34957278491043e-05,0.00075603459381634,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3386.t1",0.90685039393792,0.992009797978553,-326.836935108456,-327.613533875486,17,12,6779.42895930151,0,0,0,0,0.380903018618481,0.543304853697929,0.809021498178887,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40946.t1",0.125837212132939,0.301338310853004,-170.419356524395,-174.722493687703,17,12,60.8533155319388,0,0,0,0,0.0841407257015671,0.205479287041186,0.66952870614952,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40948.t2",0.039751345268964,0.132956672720971,-229.705606200433,-235.535741510212,17,12,639.816109778809,0,0,0,0,0.00757986061325328,0.0351580739929363,0.814754051016391,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3389.t1",3.50155296277461e-05,0.000482554575598269,-238.013575373158,-252.056606308012,17,12,617.467345261185,0,0,0,0,2.52814964181171e-05,0.000358987704447723,0.0145736697480715,0.0655074916417274,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3390.t1",0.875901010541148,0.97803041177766,-369.633896555936,-370.53453743147,17,12,14321.9768827343,0,0,0,0,0.661974982415982,0.764612869324932,0.231647587234416,0.564238990714511,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g40952.t1",0.366876971809661,0.606827062365257,-279.836179982227,-282.545826036908,17,12,781.683076138416,0,0,0,0,0.480539893394064,0.627640962466207,0.903391074171012,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3394.t1",0.0236464314292316,0.0906481685914319,-214.080140310456,-220.565936821812,17,12,89.6595531553781,0,0,0,0,1.80567964184057e-05,0.000268434262565913,0.0010837358049201,0.00723508467589102,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3395.t1",3.29844966717961e-06,6.59010969693009e-05,-224.652287078216,-241.296453013853,17,12,28.2876947215871,0,0,0,0,0.431914557693078,0.586800791367996,1.0265674178149e-06,1.48003771129049e-05,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___TS.g40957.t1",0.956569840984849,1,-282.549995221719,-283.085891711107,17,12,1423.33246021778,0,0,0,0,0.570130729799044,0.69829243103873,0.837573011989201,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3397.t1",0.908335028662671,0.992739420733847,-232.3699002573,-233.140211035945,17,12,331.445767702306,0,0,0,0,0.318998746094945,0.487275523974557,0.950988119540414,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3398.t1",0.699621396663054,0.881118641361003,-67.5928247961803,-69.0940066566439,17,12,1.33411757977841,0,0,0,0,0.810544780081201,0.870890603798121,0.488720193263602,0.909108196585489,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3399.t1",0.0241451001882152,0.0921839765972857,-295.887529008839,-302.347270331704,17,12,646.215292586868,0,0,0,0,0.000164157072953045,0.00169619579947946,0.000111695960243535,0.000982408578710238,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3400.t1",0.906225836713148,0.991759263870732,-235.134700921173,-235.91393392163,17,12,536.589054978414,0,0,0,0,1,1,0.619139186520148,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3401.t1",0.795650257570486,0.93786390342405,-223.409431833974,-224.59538528253,17,12,394.435915112239,0,0,0,0,0.00302414555080149,0.0172270949409439,0.263390526668029,0.617413350994108,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3402.t1",0.310564790878866,0.547395231255006,-236.072332539546,-239.050124649073,17,12,550.354303422409,0,0,0,0,0.38181997256091,0.544198813622529,0.0367032246126717,0.138721683880251,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3403.t1",0.000167338765205752,0.00177103626671681,-204.177459337901,-216.47128906526,17,12,229.527941350628,0,0,0,0,1,1,1.65380521002478e-05,0.000178740463234323,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3404.t1",0.000141351931811966,0.001542160877503,-285.468370047122,-297.952196342047,17,12,981.867785789114,0,0,0,0,9.63927997441751e-11,7.81768989623311e-09,0.0248445311463645,0.101472390072345,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3405.t1",0.0447827001026305,0.144804529644917,-348.545909438459,-354.2232857569,17,12,6618.51483755425,0,0,0,0,0.000725981203565231,0.00556111212680097,0.00903730395845884,0.0443449834974018,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3406.t1",0.00127367212035253,0.00921459976659949,-320.048986110807,-330.027024005136,17,12,2675.00588464727,0,0,0,0,0.278987019887778,0.449204244948238,4.07325188570525e-06,5.06865492096713e-05,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.10304_t",0.377775811452829,0.61816926206244,-225.935796753617,-228.597161597026,17,12,284.126408604117,0,0,0,0,0.0345508884229762,0.109224803714954,0.177445525215656,0.466546522912782,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3408.t1",0.112373917222728,0.277740988608071,-205.918207447588,-210.377280455402,17,12,300.075327603266,0,0,0,0,0.701811515516409,0.793165321963573,0.0604325635730101,0.2059992529,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3409.t1",5.22285633165735e-06,9.73671153427746e-05,-221.655150811046,-237.796420351356,17,12,294.419784106888,0,0,0,0,0.0253829975914429,0.0869209456000935,4.56740908830705e-11,1.60547630908961e-09,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3410.t1",0.00641698059116321,0.0328748183532325,-258.275216949263,-266.352384270239,17,12,185.957468962256,0,0,0,0,0.811704330665288,0.871858480183767,0.000114484126306636,0.00100224407228407,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3411.t1",0.00186232408329291,0.0124467946117726,-271.193837356995,-280.730681081203,17,12,304.43704565773,0,0,0,0,0.971602076816517,0.992236973863536,0.000399320331268413,0.00302115902628496,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3412.t1a",0.342179514500164,0.581784450008218,-190.58442224966,-193.407527648876,17,12,67.4136267543935,0,0,0,0,0.119813057325727,0.261103431728384,0.971313093710712,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3412.t1b",0.0583018431359927,0.174360814841356,-331.039763677843,-336.375394850419,17,12,3271.37949106496,0,0,0,0,0.691536980953757,0.785668940489261,0.0142335947722098,0.0642669017258435,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3412.t1c",0.0676409533889217,0.194378262043691,-367.126508941341,-372.267256925981,17,12,8256.88027761394,0,0,0,0,0.722957720404807,0.807553730900257,0.0142948918933194,0.0644952769797701,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3413.t1",0.186845347926438,0.393436729832446,-211.751207325728,-215.494871550378,17,12,205.276159114461,0,0,0,0,0.00329996709685318,0.018445608392572,0.930270187470747,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3414.t1",0.153592727314928,0.345451605036542,-293.249822243088,-297.273981498485,17,12,2173.83491304485,0,0,0,0,2.83525303463098e-05,0.000394953372958387,0.406199678273353,0.816281249203099,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3415.t1",0.00576212799561677,0.0303053083831696,-279.911699905092,-288.117494309067,17,12,1923.37752132514,0,0,0,0,5.35737071241454e-08,1.97788867933547e-06,0.680125228462626,1,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3416.t1",0.484312152527299,0.717219625819171,-259.793701379728,-262.027196462869,17,12,1054.84777676111,0,0,0,0,0.0671032021968872,0.175491310812847,0.337858793314374,0.730054463038208,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3419.t3",0.00119679520562259,0.00877445685720715,-234.312273453682,-244.362338844574,17,12,603.954812150149,0,0,0,0,3.21742155058525e-07,9.38981542536949e-06,0.0346514133080873,0.132497950823108,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3420.t1",0.554511593487826,0.77588817598843,-222.609268849007,-224.59161137079,17,12,373.00936467107,0,0,0,0,0.21786943812118,0.38486480457951,0.872845309576116,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3421.t1",0.820592666533639,0.95125150878137,-232.961955816568,-234.062797893103,17,12,491.016762179052,0,0,0,0,0.531914075293006,0.669793650082475,0.846897790023811,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3422.t1",0.52085128458953,0.748168916886158,-298.55831339432,-300.658825925233,17,12,1297.65539829904,0,0,0,0,0.0224396043322678,0.0795536979547224,0.156350670582145,0.424894809171437,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3423.t3",0.688190792116441,0.873633382492034,-238.420676305869,-239.958933254224,17,12,567.544669880102,0,0,0,0,0.0074975397881724,0.0348891856922857,0.610807155784738,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3424.t1",0.119752336405775,0.291146416460355,-280.519863613829,-284.89150542381,17,12,1306.23609285715,0,0,0,0,0.0256869126844838,0.087699252894977,0.920866462144946,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3425.t1",0.10956466595102,0.272950093873177,-300.812457047666,-305.30619599816,17,12,2593.93796444524,0,0,0,0,0.000375558018423141,0.00331869756720526,0.888523248276261,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3426.t1",0.582410271204737,0.797712247372512,-187.943896750103,-189.830832178146,17,12,48.5137656284166,0,0,0,0,0.117682766107859,0.25804961007283,0.265617605334234,0.621213618029484,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3427.t1",0.501194351486158,0.731870352254531,-351.028198434549,-353.199573660984,17,12,8357.37948277526,0,0,0,0,0.769017873282733,0.840714267674459,0.0681132091040498,0.225741511178087,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3428.t1",0.764181010996921,0.920801244202046,-350.997889507308,-352.288616676851,17,12,3332.01791237991,0,0,0,0,0.0397209599585837,0.120931292542125,0.990728796239699,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3429.t1",0.0200055988159655,0.0800676327179552,-356.678888896713,-363.372653179729,17,12,6799.16863666711,0,0,0,0,0.36700564313159,0.531237446297513,1.45650225693103e-05,0.000160119460755563,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3432.t1",0.101907111767688,0.258954740813948,-310.548595389869,-315.141117658948,17,12,1667.41856889224,0,0,0,0,9.18483876848199e-06,0.000152678535385646,0.689286843321868,1,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___TS.g40997.t1",0.067830796804717,0.194727799051049,-108.37644183644,-113.513495602726,17,12,6.10590914872643,0,0,0,0,0.1862088721219,0.348572837859641,0.665655746863174,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3433.t1",4.82928968166115e-05,0.000629237945346408,-189.751066326096,-203.436606344611,17,12,240.214424311424,0,0,0,0,0.040865393427348,0.123528111596893,4.33666764758584e-13,2.25754312886177e-11,FALSE,TRUE,FALSE,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g3434.t1",0.00150462562696453,0.0105407870756079,-253.633844121258,-263.418722255116,17,12,295.358569680639,0,0,0,0,0.000603716283812745,0.00481197861288521,0.120189185014322,0.349037002981945,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3435.t1",0.0220133090076399,0.0859312992645144,-231.117283480587,-237.692262041452,17,12,454.299111032635,0,0,0,0,0.000834343588920435,0.00623764084321216,0.000859162907107296,0.00591158305784391,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g41002.t2",0.000334126001990193,0.00310773331495608,-316.949427628002,-328.461061827785,17,12,2084.65838848391,0,0,0,0,1.93097502690955e-13,2.90505537923408e-11,0.590863657155331,1,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3437.t1",0.0003109517289811,0.00292108228951368,-234.493791149325,-246.087027385194,17,12,444.391165328283,0,0,0,0,0.00309630002078936,0.0175622027050322,0.00193181404060774,0.0118843493493859,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3438.t1",0.237342513679807,0.460794869925907,-205.930028134733,-209.321167926888,17,12,87.5329876208497,0,0,0,0,0.933704803409602,0.963263522629473,0.0415694267363291,0.153188301416951,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3439.t1",0.00883053437857867,0.0421883056394178,-186.970390368926,-194.663902170072,17,12,135.910284201158,0,0,0,0,0.623510443165362,0.736324256226798,0.0355591660038801,0.135401132104625,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3440.t1",0.326869496160291,0.56535026284107,-165.433124620437,-168.329699660346,17,12,62.768399562408,0,0,0,0,0.053826043799924,0.150699900613745,0.952004080424632,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___TS.g41007.t2",0.0429292781791395,0.140478417741395,-203.187904645816,-208.919568089294,17,12,182.620479737479,0,0,0,0,0.590863982520322,0.713137038509986,0.00160755736452914,0.0101467995681387,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3443.t1",0.942536157351888,1,-224.083352761912,-224.695445509666,17,12,270.941798802769,0,0,0,0,0.685805325352002,0.78145862434736,0.688927459792327,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3444.t1",0.565069271205691,0.78402514531532,-226.39688111567,-228.342876348153,17,12,420.366171357455,0,0,0,0,0.197600120161927,0.362134783060445,0.660547730827196,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3445.t1",0.462129585455174,0.696923471168842,-289.963565853228,-292.28067171739,17,12,966.603242447012,0,0,0,0,0.718413403946415,0.804598416434681,0.699826590796476,1,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3446.t1",0.0661463024437882,0.190950407198613,-219.392043644558,-224.562219324345,17,12,423.542848927702,0,0,0,0,0.167272871905229,0.324919914146202,0.0631344343391942,0.212941597896202,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3447.t1",0.18963880649241,0.39727369272089,-254.25503798894,-257.977180071515,17,12,574.102533141226,0,0,0,0,0.00385675015729942,0.0208865650617319,0.210670915876304,0.526834872656425,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3448.t1",1.24115473563105e-14,2.5063828751948e-12,-300.849857186364,-338.049830458805,17,12,1323.10829190133,0,0,0,0,3.39098201414052e-25,3.14402016931789e-22,0.447459860468642,0.865329342103019,TRUE,FALSE,FALSE,"Transient"
"Montipora_capitata_HIv3___RNAseq.g3449.t1",0.0221611167433368,0.086344207930674,-259.441680202196,-266.008330158402,17,12,478.312931468509,0,0,0,0,0.112377133533426,0.250467820065722,0.0539003327376196,0.187644002284188,FALSE,FALSE,FALSE,"Other"
"Montipora_capitata_HIv3___RNAseq.g3450.t1",0.641652387523923,0.840612829035131,-242.855138862637,-244.545025234789,17,12,738.000746351124,0,0,0,0,0.0672947020332888,0.17588820482695,0.028172379057866,0.112354903609478,FALSE,FALSE,FALSE,"Other"
