/datalog,,,,,,,,,,,,
/@hardware,/@hardware/#agg,/@software,/hostname,/record/#id,/record/date,/record/probe/name,/record/probe/type,/record/probe/value,/record/probe/value/#agg,/serial,/timezone,/timezone/#agg
1,,5.12_2B25,CBLSTimeSeries,2227,06/25/2025 13:06:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2227,06/25/2025 13:06:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2227,06/25/2025 13:06:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2227,06/25/2025 13:06:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2227,06/25/2025 13:06:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Btemp,Temp,31.8,31.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Salt,Cond,38.6,38.6,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_4,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_2,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_3,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2228,06/25/2025 13:07:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Btemp,Temp,31.8,31.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Salt,Cond,38.6,38.6,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_4,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_2,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_5A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_5W,pwr,216,216,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2229,06/25/2025 13:08:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Btemp,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Salt,Cond,38.6,38.6,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_4,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_2,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_5A,Amps,1.8,1.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_5W,pwr,215,215,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2230,06/25/2025 13:09:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Salt,Cond,38.5,38.5,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_2,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_5A,Amps,1.8,1.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_5W,pwr,210,210,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2231,06/25/2025 13:10:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Salt,Cond,38.5,38.5,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_2,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_5A,Amps,1.8,1.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_5W,pwr,212,212,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2232,06/25/2025 13:11:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Salt,Cond,38.5,38.5,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_2,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_1A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_1W,pwr,226,226,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2233,06/25/2025 13:12:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Salt,Cond,38.5,38.5,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_2,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_5,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_1A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_1W,pwr,225,225,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2234,06/25/2025 13:13:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Salt,Cond,38.4,38.4,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_5,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2235,06/25/2025 13:14:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Btemp,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Salt,Cond,38.4,38.4,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_4,Temp,25.2,25.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_3,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_5,Temp,32.2,32.2,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,2236,06/25/2025 13:15:00,Heater_3A,Amps,0,0,AC5:86437,-10,
