"","DateTimeEST","TempC","IntensityLux","Tank","Treatment"
"280",2025-06-26 07:19:41,25.416,0,"Tank1","Control"
"281",2025-06-26 07:24:41,25.319,0,"Tank1","Control"
"282",2025-06-26 07:29:41,25.319,0,"Tank1","Control"
"283",2025-06-26 07:34:41,25.319,0,"Tank1","Control"
"284",2025-06-26 07:39:41,25.319,0,"Tank1","Control"
"285",2025-06-26 07:44:41,25.319,0,"Tank1","Control"
"286",2025-06-26 07:49:41,25.222,0,"Tank1","Control"
"287",2025-06-26 07:54:41,25.416,0,"Tank1","Control"
"288",2025-06-26 07:59:41,25.416,0,"Tank1","Control"
"289",2025-06-26 08:04:41,25.416,0,"Tank1","Control"
"290",2025-06-26 08:09:41,25.416,0,"Tank1","Control"
"291",2025-06-26 08:14:41,25.416,0,"Tank1","Control"
"292",2025-06-26 08:19:41,25.319,0,"Tank1","Control"
"293",2025-06-26 08:24:41,25.319,0,"Tank1","Control"
"294",2025-06-26 08:29:41,25.319,0,"Tank1","Control"
"295",2025-06-26 08:34:41,25.222,10.8,"Tank1","Control"
"296",2025-06-26 08:39:41,25.416,10.8,"Tank1","Control"
"297",2025-06-26 08:44:41,25.513,10.8,"Tank1","Control"
"298",2025-06-26 08:49:41,25.513,10.8,"Tank1","Control"
"299",2025-06-26 08:54:41,25.416,10.8,"Tank1","Control"
"300",2025-06-26 08:59:41,25.416,226,"Tank1","Control"
"301",2025-06-26 09:04:41,25.416,139.9,"Tank1","Control"
"302",2025-06-26 09:09:41,25.319,312.2,"Tank1","Control"
"303",2025-06-26 09:14:41,25.319,322.9,"Tank1","Control"
"304",2025-06-26 09:19:41,25.319,226,"Tank1","Control"
"305",2025-06-26 09:24:41,25.319,269.1,"Tank1","Control"
"306",2025-06-26 09:29:41,25.319,269.1,"Tank1","Control"
"307",2025-06-26 09:34:41,25.319,301.4,"Tank1","Control"
"308",2025-06-26 09:39:41,25.319,333.7,"Tank1","Control"
"309",2025-06-26 09:44:41,25.513,409,"Tank1","Control"
