"Gene","cluster","membership","response_type"
"Montipora_capitata_HIv3___RNAseq.g11743.t1",5,0.933385443348993,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11744.t1",5,0.720710371888697,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11750.t1",6,0.637119799731563,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11752.t1",1,0.668123840941164,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11756.t1",4,0.846523257693513,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11757.t1",6,0.657602090522885,"Other"
"Montipora_capitata_HIv3___RNAseq.g11759.t1",4,0.915591721182944,"Other"
"Montipora_capitata_HIv3___RNAseq.g11765.t1",2,0.691481363270922,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11778.t1",5,0.408162038125685,"Other"
"Montipora_capitata_HIv3___RNAseq.g11780.t1",3,0.965905783512067,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11787.t1",4,0.602529396303961,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11792.t1",2,0.6169913274081,"Other"
"Montipora_capitata_HIv3___RNAseq.g11796.t1",4,0.436447415815682,"Other"
"Montipora_capitata_HIv3___RNAseq.g11828.t1",6,0.989231893127285,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11830.t1",6,0.977796216279002,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11833.t1",4,0.43410042962903,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11834.t1",2,0.729027303724028,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11837.t1",6,0.301201698137198,"Other"
"Montipora_capitata_HIv3___RNAseq.g11839.t1",3,0.619444641630964,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11855.t1",6,0.788575014294832,"Other"
"Montipora_capitata_HIv3___RNAseq.g11858.t1",2,0.945038059652936,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11864.t1",1,0.961656210643599,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11867.t1",6,0.428429145515918,"Other"
"Montipora_capitata_HIv3___RNAseq.g11876.t1",1,0.546554576650878,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11877.t1",1,0.731013196157887,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11879.t1",1,0.946046163958799,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11880.t1",5,0.933835131811095,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11881.t1",6,0.944606055669175,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11883.t1",6,0.951759534336669,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11889.t1",6,0.870042398600033,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1190.t1",5,0.944306246842495,"Other"
"Montipora_capitata_HIv3___RNAseq.g11905.t1",6,0.809987237740311,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11907.t1",6,0.934407216581167,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11924.t1",2,0.742900720302328,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11926.t1",6,0.981709986387342,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11932.t2",6,0.992536161759244,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11934.t1",5,0.714407020359621,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11935.t1",1,0.856389642863321,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11936.t1",1,0.896798584071731,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g1194.t1",1,0.551736087360416,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11945.t1",5,0.604838890549249,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11950.t1",6,0.951142117697621,"Monotonous"
"Montipora_capitata_HIv3___RNAseq.g11956.t1",6,0.438795462918854,"Other"
"Montipora_capitata_HIv3___RNAseq.g11957.t1",3,0.989976711378236,"Transient"
"Montipora_capitata_HIv3___RNAseq.g11961.t1",2,0.498432475929988,"Other"
"Montipora_capitata_HIv3___RNAseq.g11963.t1",6,0.978489585961954,"Monotonous"
