/datalog,,,,,,,,,,,,
/@hardware,/@hardware/#agg,/@software,/hostname,/record/#id,/record/date,/record/probe/name,/record/probe/type,/record/probe/value,/record/probe/value/#agg,/serial,/timezone,/timezone/#agg
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_1W,pwr,230,230,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5006,07/11/2025 11:25:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_2,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_5,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_1A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_1W,pwr,225,225,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5007,07/11/2025 11:26:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_2,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_5,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_1A,Amps,1.8,1.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_1W,pwr,220,220,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5008,07/11/2025 11:27:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_2,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_5,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5009,07/11/2025 11:28:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_1,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5010,07/11/2025 11:29:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_1,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_3,Temp,32.1,32.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5011,07/11/2025 11:30:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_1,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_3,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5012,07/11/2025 11:31:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_1,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_2,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_3,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_5,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_2A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_2W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5013,07/11/2025 11:32:00,Volt_16,volts,116,116,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_1,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_2,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_3,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_2A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_5A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_2W,pwr,219,219,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_5W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Heater_6W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Off_7W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Off_8W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5014,07/11/2025 11:33:00,Volt_16,volts,115,115,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_1,Temp,25.1,25.1,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_4,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_2,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_3,Temp,32,32,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_5,Temp,31.9,31.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Temp_6,Temp,25,25,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_1A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_2A,Amps,1.9,1.9,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_3A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_4A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_5A,Amps,1.8,1.8,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_6A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Off_7A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Off_8A,Amps,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_1W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_2W,pwr,212,212,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_3W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_4W,pwr,0,0,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_5W,pwr,205,205,AC5:86437,-10,
1,,5.12_2B25,CBLSTimeSeries,5015,07/11/2025 11:34:00,Heater_6W,pwr,0,0,AC5:86437,-10,
