"gene_id","module","color"
"Porites_compressa_HIv1___RNAseq.g13608.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g13611.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13646.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13655.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.1954_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13675.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13686.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13706.t1","ME15","midnightblue"
"Porites_compressa_HIv1___RNAseq.g13498.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13500.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6708.t1b","ME0","grey"
"Porites_compressa_HIv1___TS.g6708.t1a","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13503.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13505.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13515.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13516.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13517.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g13518.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13519.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13520.t1","ME19","lightyellow"
"Porites_compressa_HIv1___RNAseq.g13521.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13522.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13523.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13525.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13526.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13527.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13532.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13533.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13534.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13536.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g6747.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13544.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13546.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13547.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6752.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13549.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13553.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13555.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.1834_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13557.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6764.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13560.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13563.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g13565.t1","ME10","purple"
"Porites_compressa_HIv1___RNAseq.g13566.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6774.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6776.t1","ME4","yellow"
"Porites_compressa_HIv1___TS.g6777.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13575.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13576.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13578.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13579.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13580.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13581.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6787.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6788.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13584.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13585.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13586.t3","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13587.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13590.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.1874_t","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13592.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13593.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13594.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13595.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6802.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13597.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13599.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13600.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6807.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13612.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13613.t4","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13614.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13615.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13617.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13618.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13619.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13620.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13621.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.1906_t","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13623.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13624.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13625.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13627.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g13628.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13630.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g6838.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13634.t1","ME5","green"
"Porites_compressa_HIv1___TS.g6842.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13637.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6845.t2","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13639.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13640.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13641.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13642.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13643.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13644.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13645.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13651.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13652.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13653.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13654.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13656.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13657.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g13660.t1","ME4","yellow"
"Porites_compressa_HIv1___TS.g6868.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13663.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13664.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13667.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g6876.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6877.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13673.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13674.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13676.t1","ME8","pink"
"Porites_compressa_HIv1___TS.g6883.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13678.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g13679.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13680.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13681.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13682.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13683.t1a","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13683.t1b","ME0","grey"
"Porites_compressa_HIv1___TS.g6890.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13685.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g6893.t2","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13688.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13689.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g13690.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g13691.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13692.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13693.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g13701.t1","ME11","greenyellow"
"Porites_compressa_HIv1___RNAseq.g13705.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g13707.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31984.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31985.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31986.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31990.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31987.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31988.t1","ME4","yellow"
"Porites_compressa_HIv1___TS.g25815.t2b","ME0","grey"
"Porites_compressa_HIv1___TS.g25815.t2a","ME7","black"
"Porites_compressa_HIv1___RNAseq.g31991.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31993.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g32027.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32030.t1","ME9","magenta"
"Porites_compressa_HIv1___RNAseq.g32031.t1","ME11","greenyellow"
"Porites_compressa_HIv1___TS.g25857.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32010.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31994.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31995.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31996.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31998.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25824.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32001.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g32002.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.2240_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32005.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32006.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25832.t2","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g32013.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32015.t1","ME9","magenta"
"Porites_compressa_HIv1___RNAseq.g32016.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32017.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32018.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32020.t1","ME15","midnightblue"
"Porites_compressa_HIv1___TS.g25842.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.2256_t","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32022.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32034.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32035.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g32032.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32028.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32029.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g25668.t2a","ME0","grey"
"Porites_compressa_HIv1___TS.g25668.t2b","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31849.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31867.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31868.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31882.t1a","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31883.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31887.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25712.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g31895.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31909.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31915.t1","ME14","cyan"
"Porites_compressa_HIv1___RNAseq.g31931.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31934.t1a","ME0","grey"
"Porites_compressa_HIv1___TS.g25765.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25783.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31956.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31968.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25803.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31977.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25808.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31844.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g31847.t2","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31848.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g31850.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31851.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g31852.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31853.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31854.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g25678.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31856.t1","ME26","darkorange"
"Porites_compressa_HIv1___RNAseq.g31857.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31858.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31859.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g31860.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31861.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g31862.t1","ME12","tan"
"Porites_compressa_HIv1___RNAseq.g31863.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31864.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31865.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31866.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31872.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g31873.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g31874.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31875.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31878.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g31879.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g31880.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25704.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g31882.t1b","ME2","blue"
"Porites_compressa_HIv1___TS.g25706.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31884.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31886.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31890.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g31891.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31892.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31893.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g31894.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31896.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31901.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g31903.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g31905.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31906.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31907.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31910.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31911.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31913.t1","ME16","lightcyan"
"Porites_compressa_HIv1___RNAseq.g31914.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31916.t1","ME26","darkorange"
"Porites_compressa_HIv1___RNAseq.g31918.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25750.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31925.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31927.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31934.t1b","ME26","darkorange"
"Porites_compressa_HIv1___RNAseq.g31936.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31937.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31939.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31940.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31943.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g31944.t3","ME0","grey"
"Porites_compressa_HIv1___TS.g25773.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31947.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31948.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31949.t1","ME3","brown"
"Porites_compressa_HIv1___TS.g25778.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31951.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31952.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g31957.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31958.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25787.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31960.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31961.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25791.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31965.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25796.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31970.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g31972.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31973.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31974.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g31975.t1b","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g31978.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25809.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32147.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25972.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32145.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32143.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25974.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32168.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g32183.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25863.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g32044.t1","ME21","darkred"
"Porites_compressa_HIv1___TS.g25882.t1c","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32061.t1","ME14","cyan"
"Porites_compressa_HIv1___RNAseq.g32085.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32107.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32109.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32111.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32124.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25951.t1","ME11","greenyellow"
"Porites_compressa_HIv1___TS.g25952.t1","ME20","royalblue"
"Porites_compressa_HIv1___RNAseq.g32128.t1","ME20","royalblue"
"Porites_compressa_HIv1___TS.g25957.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g32132.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g32138.t1","ME20","royalblue"
"Porites_compressa_HIv1___RNAseq.g32036.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32045.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32046.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32049.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32050.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g32051.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g25875.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32053.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25877.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32055.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32056.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32057.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25881.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32062.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32063.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32065.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32066.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32067.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32068.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32069.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32070.t1","ME8","pink"
"Porites_compressa_HIv1___RNAseq.g32072.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32073.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32074.t1","ME4","yellow"
"Porites_compressa_HIv1___TS.g25899.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32078.t1","ME2","blue"
"Porites_compressa_HIv1___TS.g25904.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32082.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32086.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32088.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32089.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32090.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32091.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32092.t1","ME14","cyan"
"Porites_compressa_HIv1___RNAseq.g32093.t1","ME26","darkorange"
"Porites_compressa_HIv1___RNAseq.g32094.t1","ME26","darkorange"
"Porites_compressa_HIv1___RNAseq.g32095.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32097.t1","ME14","cyan"
"Porites_compressa_HIv1___RNAseq.g32098.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25923.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32100.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25925.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32102.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32104.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32105.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25936.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32113.t1","ME5","green"
"Porites_compressa_HIv1___RNAseq.g32114.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32115.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32118.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g25943.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32121.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32122.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32123.t1b","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32123.t1c","ME3","brown"
"Porites_compressa_HIv1___TS.g25955.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32133.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32134.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g25967.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32540.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32543.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32544.t1","ME7","black"
"Porites_compressa_HIv1___RNAseq.g32545.t1","ME13","salmon"
"Porites_compressa_HIv1___RNAseq.g32503.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32527.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32528.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32529.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32535.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g26367.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g26327.t1","ME17","grey60"
"Porites_compressa_HIv1___RNAseq.g32504.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32506.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g26333.t2","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32509.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g26336.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32511.t1","ME4","yellow"
"Porites_compressa_HIv1___RNAseq.g32512.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32513.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32515.t1","ME21","darkred"
"Porites_compressa_HIv1___TS.g26342.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32517.t1","ME6","red"
"Porites_compressa_HIv1___RNAseq.g32520.t1","ME14","cyan"
"Porites_compressa_HIv1___RNAseq.g32522.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32523.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32524.t1","ME8","pink"
"Porites_compressa_HIv1___RNAseq.g32525.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32526.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32530.t1","ME2","blue"
"Porites_compressa_HIv1___RNAseq.g32531.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32532.t1","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32533.t1","ME3","brown"
"Porites_compressa_HIv1___RNAseq.g32534.t1a","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32534.t1b","ME1","turquoise"
"Porites_compressa_HIv1___RNAseq.g32536.t1","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32538.t1a","ME0","grey"
"Porites_compressa_HIv1___RNAseq.g32538.t1b","ME9","magenta"
"Porites_compressa_HIv1___RNAseq.g14150.t1","ME1","turquoise"
"Porites_compressa_HIv1___TS.g26016.t1","ME0","grey"
"Porites_compressa_HIv1___TS.g26062.t1","ME9","magenta"
