"gene_id","module","color","kME_own","kME_20","kME_16","kME_23","kME_2","kME_4","kME_18","kME_7","kME_13","kME_12","kME_17","kME_19","kME_8","kME_22","kME_9","kME_24","kME_1","kME_5","kME_15","kME_11","kME_14","kME_21","kME_10","kME_3","kME_6","kME_0"
"Pocillopora_acuta_HIv2___RNAseq.g7583.t1","ME2","blue",0.797953736646103,0.505979823617712,0.561760893630923,0.378448464739742,0.797953736646103,0.844146148489527,-0.229367566618325,-0.131282654796262,-0.421548475922789,0.00219865955861278,-0.186334489439956,-0.423529113723276,-0.747129224913817,-0.231440252477619,-0.578888864246986,-0.543336167147789,-0.886340786443008,-0.659641757434199,0.095504666154344,0.158138902161721,0.062935590232833,0.363171191829713,0.215471671404506,0.744081910253488,0.524075469949583,-0.443166881822039
"Pocillopora_acuta_HIv2___RNAseq.g7584.t2","ME2","blue",0.819111481934011,0.647410193550076,0.605271657086951,0.499341891283291,0.819111481934011,0.73251627262906,-0.00865359336366365,0.106300229519886,-0.370052172417633,0.243769634792465,-0.0788428477484284,-0.219545120120459,-0.618889464252993,-0.122040825132059,-0.411714897261508,-0.68468920107831,-0.76354331902873,-0.813896634291411,-0.0527552046014199,-0.0983349907096771,-0.273167695051425,0.130004850937988,0.255808147193616,0.543398332187312,0.203424451532175,-0.420589944623684
"Pocillopora_acuta_HIv2___RNAseq.g7585.t1","ME2","blue",0.723535564698868,0.285119868494001,0.423368970901012,0.1931711296019,0.723535564698868,0.249806299558683,0.273800214479018,0.0208725227832886,-0.209734861097699,-0.287863116489056,-0.21272693875542,-0.505363033185398,-0.183370853673747,0.252000826166282,-0.0816470469345041,-0.481495159425868,-0.682225083270387,-0.487052766444285,-0.0847558941514881,0.0711764792409205,0.0021489849927945,0.484517533246567,0.465639092027232,0.491571612805789,0.0812554413611961,-0.350660053753922
"Pocillopora_acuta_HIv2___TS.g6139.t1","ME1","turquoise",0.925881038135334,-0.409778643828733,-0.657362558391363,-0.454884870131446,-0.91533666359195,-0.689713261567285,-0.0423046891830763,-0.0460532563434581,0.324219303668424,0.0680475648318968,0.2727928150342,0.628906407276012,0.608847486553807,0.0745199715763655,0.335587439569456,0.636863790313392,0.925881038135334,0.762396192282531,-0.00174495427009987,-0.0518612863616704,0.0857287935299472,-0.361336326435456,-0.364695617097999,-0.678028840333607,-0.367170526539947,0.585843159319413
"Pocillopora_acuta_HIv2___RNAseq.g7587.t1","ME5","green",0.892473002500653,-0.48282908517278,-0.680635900780812,-0.394618443888144,-0.92777059827289,-0.705992871935635,-0.200396723736133,-0.389848003677752,0.098363625027341,-0.208308281282713,0.240556789022753,0.488617783115183,0.547161981817317,0.179747372720171,0.477346159606087,0.640143302802312,0.816134000575679,0.892473002500653,0.0509649024602505,0.160411299219865,0.451237211251781,-0.112541748164087,-0.171847464307517,-0.408988312956553,-0.123682136744539,0.724705935907627
"Pocillopora_acuta_HIv2___RNAseq.g7588.t2","ME3","brown",0.640009212416518,-6.30154494073373e-05,0.00525491789609444,-0.198570590182531,0.387429467725234,0.028599904352291,-0.078637532354256,-0.50366526802105,-0.459674594503434,-0.728153618242252,-0.429697280067096,-0.541971078818264,-0.12571469017155,0.31029351415125,0.241439893032935,-0.249455142705209,-0.506638515794539,-0.0834308593203322,0.164766078587787,0.314858963605104,0.460384383564437,0.644456131742951,0.539804762209708,0.640009212416518,0.436786216229301,0.0755613741415417
"Pocillopora_acuta_HIv2___RNAseq.g7589.t2","ME3","brown",0.624401757177967,-0.0346540016968797,-0.050888105974696,-0.0902674032126736,0.183269202205494,0.307332799203187,-0.487281853628965,-0.520166464478294,-0.400838800900359,-0.467539789485701,-0.339509154354158,-0.378820604238259,-0.378803906763037,-0.192867407920871,-0.154738894275597,-0.101414631609899,-0.401288956904437,0.024575425643023,0.289632083642635,0.340484204079635,0.441035276434091,0.458898749939375,0.181759075101342,0.624401757177967,0.622082794965862,0.0360722032874069
"Pocillopora_acuta_HIv2___RNAseq.g7590.t1","ME3","brown",0.450920403518754,-0.205874009335098,-0.149640985272032,-0.145111375012763,-0.00854223336775975,0.173061175208003,-0.470253753509705,-0.450584419642803,-0.194518023211751,-0.467519287383556,-0.329598590397841,-0.351778198731626,-0.242188349320036,-0.21119741598447,-0.162939698177529,0.0142050530223134,-0.213073572133192,0.217370597288683,0.471904073230583,0.30425533894728,0.42013483881214,0.360091059514505,0.0564417387900379,0.450920403518754,0.564029852563647,0.085868709028647
"Pocillopora_acuta_HIv2___TS.g6144.t1","ME0","grey",-0.0573121903967305,-0.361159730017647,-0.204407213779263,-0.41180606859526,-0.186302873855359,-0.354415328651726,0.214451501882897,-0.0223777912233949,0.228640163610949,-0.421523254575598,-0.321819355781376,-0.276191062050671,0.366580487776264,0.208013544808139,0.16644485148043,0.330190697455475,0.137567340127545,0.326530459337186,-0.00915563407786694,0.164572101936763,0.265428553254999,0.213944045837328,-0.0272578987454826,-0.145842843858617,0.0252773635213782,-0.0573121903967305
"Pocillopora_acuta_HIv2___RNAseq.g7595.t1","ME5","green",0.797302284439189,-0.467725780134194,-0.72031867746982,-0.629013168168744,-0.6028997649083,-0.624821424651889,-0.234648134789206,-0.637819214552868,-0.119988000336385,-0.653866559337357,-0.163460475673115,0.159974037945974,0.448838383580875,0.52746394170973,0.420335373881354,0.272174674315521,0.442586582894468,0.797302284439189,0.295840364343414,0.17679296590534,0.667340287964095,0.353039006244347,0.340029189835919,0.0382533497005197,0.0435637546042426,0.742971015332075
