"gene_id","module","color","kME_own","kME_20","kME_16","kME_23","kME_2","kME_4","kME_18","kME_7","kME_13","kME_12","kME_17","kME_19","kME_8","kME_22","kME_9","kME_24","kME_1","kME_5","kME_15","kME_11","kME_14","kME_21","kME_10","kME_3","kME_6","kME_0"
"Pocillopora_acuta_HIv2___RNAseq.g19634.t1","ME0","grey",0.470484324579404,0.339675821167791,-0.341940519056848,-0.177685539763349,-0.263806774210851,-0.190342183248974,-0.0865307954058331,-0.16069867901242,-0.136824385383428,0.154113022563099,0.4003454320663,0.61184120986676,0.150970800573928,0.0449093372141414,-0.0555855843488249,0.166396047595808,0.293567561273285,0.183604273942304,0.239849835060164,0.0282001579115138,0.069484436930187,-0.103828632603788,-0.103922158969309,-0.13561849880057,-0.338484027857494,0.470484324579404
"Pocillopora_acuta_HIv2___TS.g28746.t1","ME0","grey",0.469981032615472,0.108757324438227,-0.198118338716628,-0.117178873480956,-0.122881338479025,0.0560020286266926,-0.403503693416462,-0.340488778913656,-0.5191141903455,0.126806337676692,0.211303004316044,0.379895912552886,-0.238109403585152,-0.0629782599955625,0.169645880353934,-0.0645787110388501,0.128802271404268,0.00322158413097716,-0.0309637888696621,-0.09379678043984,0.0703208422758969,-0.205792845421039,0.163889903787991,0.124854352656024,0.0539982444647936,0.469981032615472
"Pocillopora_acuta_HIv2___RNAseq.g21648.t1","ME0","grey",0.469027157209658,0.134142336685359,-0.0231734143141981,0.10778765613553,-0.224552495001488,-0.0385043563381034,-0.258511928290861,-0.207389314299537,-0.242005802177761,0.174826453736632,0.553261821298624,0.520394543397171,-0.0141275275505352,-0.119433348556413,0.0123839805604648,0.258729233817048,0.226099810237198,0.145670457002971,-0.0552686876051281,0.263185897347804,0.0426055028319544,-0.145376246835415,-0.302883788752106,-0.0543500902160286,0.00681972567106986,0.469027157209658
"Pocillopora_acuta_HIv2___RNAseq.g12192.t1","ME0","grey",0.46863707697699,0.0613871291112123,-0.32680671775646,-0.372084449244327,-0.14248350906822,-0.132028309973883,-0.255704022806962,-0.419325143931204,-0.480618577025996,-0.158178755837349,0.0977168486402811,0.278469018773312,-0.0273473050383777,0.0804808335659821,0.351782342291057,-0.112730396165836,0.116316284190307,0.104291566350568,-0.136058918297352,-0.0924005229441616,0.205521220524225,0.0146400138451832,0.276047613355202,0.170474995621064,0.190644712571657,0.46863707697699
"Pocillopora_acuta_HIv2___RNAseq.g3262.t1","ME0","grey",0.467470075771831,-0.22621223757669,-0.181741006144782,-0.264079478650437,-0.220450199470701,-0.104924719771917,-0.458766142993184,-0.552485982567025,-0.353399032580938,-0.400489673502039,0.099427502146154,-0.0258607377466605,-0.0737681253027175,-0.0165318033389096,0.328843846733579,0.134059376652861,0.075863026502531,0.326639685038018,0.0783576333623281,0.267755542749199,0.381511775896831,0.180821873172145,0.0675516138384455,0.262517121360194,0.304280806297663,0.467470075771831
"Pocillopora_acuta_HIv2___RNAseq.g27064.t1","ME0","grey",0.467437779989239,-0.36796964659229,-0.240995669168944,-0.101488639164394,-0.641035088786946,-0.443619789725507,-0.0808551859390305,-0.0773887345694695,0.181925732685566,0.0199470916347464,0.302000719238616,0.428617822088882,0.427325593546421,0.00704132523605071,0.229278382367132,0.628527697246989,0.633274362155251,0.53198154496363,-0.125405977910625,0.219482985686527,0.0629590832555129,-0.204345271033772,-0.406397182032858,-0.46251360487982,-0.243621428662242,0.467437779989239
"Pocillopora_acuta_HIv2___RNAseq.g20504.t1","ME0","grey",0.466820301689623,0.076470681483413,-0.215715620260674,-0.164973850984147,-0.363606459123521,0.081421789273703,-0.452871899879812,-0.287218683335921,-0.250349668240567,0.275714016963537,0.295267195745271,0.625305126759576,-0.154771314739594,-0.211441717657236,-0.0205339062038461,-0.00965241005034035,0.312409594998835,0.196663360477964,-0.181415046989534,-0.16307002808078,0.0828972954125469,-0.292070610798731,-0.124443555666836,-0.0268396176171119,0.18689780645408,0.466820301689623
"Pocillopora_acuta_HIv2___RNAseq.g22680.t1","ME0","grey",0.466571316750928,-0.352806120502006,-0.53816214548765,-0.514647735681001,-0.40395095017578,-0.296100962067527,-0.363988958092878,-0.322767918379619,-0.0938399608281764,-0.249379510151306,-0.259569271004208,0.207186760232221,0.107925338866561,0.0379033200092041,0.19739570950328,-0.0335080283581151,0.34874702546136,0.425443695464742,0.406815922805262,-0.197835027530582,0.177251654590381,-0.0458227703262315,0.291578465883703,0.0186025726278289,0.0850029066190748,0.466571316750928
"Pocillopora_acuta_HIv2___RNAseq.g20721.t1","ME0","grey",0.46554958941059,-0.18044931118006,-0.509531599723435,-0.497815706508938,-0.445655069696966,-0.454566440455013,-0.0580850201813139,-0.310111308153227,-0.0872352277558803,-0.180403196341445,0.0641561346574641,0.377694004052156,0.29881151019128,0.342724109631049,0.367813892440941,0.0936329731397037,0.421003576617533,0.470699175103855,-0.12886133328507,-0.170446290742117,0.370340767306804,0.0112397323013913,0.289374359906093,-0.13718762240551,-0.0923479745123189,0.46554958941059
"Pocillopora_acuta_HIv2___TS.g15392.t1a","ME0","grey",0.465147755721372,0.141107898812159,-0.219879008963487,-0.159345053646175,-0.216196577061308,-0.235734571738767,0.0488020607697636,0.014500532854497,-0.0445997890869811,0.242144156476589,0.21423085731449,0.604253562672392,0.211278682796099,0.278676342874005,0.164003951314202,-0.165978011455781,0.356199443596244,0.0584438707884403,-0.148791145347157,-0.382606971970125,-0.213523518030812,-0.275610528608505,0.155927643979652,-0.229537904963906,-0.399158172363017,0.465147755721372
"Pocillopora_acuta_HIv2___TS.g4990.t1b","ME0","grey",0.465072174336383,0.135785956125908,-0.604914314777279,-0.638463319563296,-0.395084852811609,-0.42255072015209,0.0259535629169749,-0.297826010022456,0.0254950260166408,-0.186788007930554,0.00169734886921598,0.545344687063665,0.38057244852223,0.326088033921525,-0.0169555453454364,-0.00208705457528959,0.348649796841901,0.468391787026482,0.265361105991508,-0.169832822329184,0.410594373109849,0.155017946528684,0.248234110287274,-0.0831202487242057,-0.145912175968823,0.465072174336383
"Pocillopora_acuta_HIv2___TS.g25478.t1a","ME0","grey",0.464458090007653,0.0931731673555896,-0.409386756400502,-0.220195846739159,-0.439996762449603,-0.256813650877756,-0.108234771415857,0.0108498031676076,0.120257086530738,0.258270699856572,0.281246200243838,0.645271815473763,0.233297608315911,-0.0247546331121629,-0.0237488796731591,0.199642761747215,0.510880658474145,0.309205853922086,0.138476594242951,-0.131610928319953,-0.119467410434178,-0.312611851473029,-0.257363828159981,-0.355649773485728,-0.337803373485925,0.464458090007653
"Pocillopora_acuta_HIv2___RNAseq.g5105.t1","ME0","grey",0.464443236193247,-0.317350625365402,-0.443952226145907,-0.477903340515143,-0.260918866645528,-0.338449204109737,-0.272357409829609,-0.497527406043143,-0.252081417043679,-0.547910242490649,-0.238440784830906,-0.0726320933853969,0.139691854814214,0.153908239482322,0.404060053532045,0.198547474255626,0.168990659155199,0.415158886072145,0.0841629651625643,0.203801855584639,0.429354162414881,0.234922075863256,0.223143808188222,0.157427491906904,0.206095792696849,0.464443236193247
"Pocillopora_acuta_HIv2___TS.g5396.t1","ME0","grey",0.464205176053995,-0.238664822243037,-0.631481709065425,-0.65089658387666,-0.351705807796091,-0.619739883023519,0.125363143435792,-0.289471720857507,-0.0254836078925344,-0.418430124769902,-0.242873235329063,0.110162385800065,0.450972737968536,0.647161873786752,0.506950450020833,0.0239379343982844,0.352385103233448,0.444390246013087,0.231562850153401,-0.194948712727344,0.347709757332345,0.149710710250449,0.483868806994668,-0.123123414823235,-0.2790533249182,0.464205176053995
"Pocillopora_acuta_HIv2___RNAseq.g10385.t1","ME0","grey",0.463152203902869,0.068184694525093,-0.221691223157812,-0.101630913469068,-0.198752473693398,-0.149844416826134,-0.225140804253072,-0.447286699324355,-0.182974443614233,-0.197441911838571,0.16971527811328,0.353195176013666,0.0743799584718841,0.32175851685832,-0.0671815062320545,-0.153537204732081,0.0868405313664151,0.3357687297161,0.221055604825433,-0.0292430550967972,0.436020076672136,0.291882347042002,0.27473807372236,0.224705069338143,0.00245711103748971,0.463152203902869
"Pocillopora_acuta_HIv2___RNAseq.g23621.t1","ME0","grey",0.463067522657794,-0.322552835027963,-0.356953525064788,-0.261636379428069,-0.319463423533258,-0.196653494859262,-0.441937780146655,-0.520013346237612,-0.35322448680586,-0.307984340604471,-0.188308268167754,0.0709994233506005,-0.0539279763183128,0.0205949245416094,0.385847677882822,0.0782817387369686,0.202840704236897,0.350588830825415,0.102052017058049,0.0684508574062227,0.412572825061963,0.0355365198663095,0.304221032373763,0.171794730851369,0.348356659243326,0.463067522657794
"Pocillopora_acuta_HIv2___RNAseq.g29177.t1","ME0","grey",0.461943523289554,0.0822008881641302,-0.2653082601725,-0.0626449135618797,-0.292613402909622,-0.0914059485578391,-0.34033604846335,-0.346389325385477,-0.266517697731624,-0.0175533131052631,0.270757391498052,0.396689034919556,-0.0105043056623195,-0.117187710045475,0.0768943458080448,0.239870469574754,0.219144012844446,0.265155067928949,0.0483504137356116,0.256487827850861,0.221468703172162,-0.00717609677653672,-0.164834306025893,0.0346969901602446,0.142784922621674,0.461943523289554
"Pocillopora_acuta_HIv2___TS.g13643.t1","ME0","grey",0.461653881715788,-0.245482754756203,-0.328737833645404,-0.145103887701486,-0.429825645162035,-0.337510525993704,-0.210188440068253,-0.236576945772019,-0.164045518373113,-0.106491513640516,0.145683758709875,0.215872484364886,0.186531165506025,-0.0231748815753244,0.476272493406276,0.385792566216737,0.415245322866311,0.358109871003698,-0.252008582231374,0.163914065717241,0.101244269937529,-0.170446743452146,-0.162585505480541,-0.156353273672522,0.0313162436853335,0.461653881715788
"Pocillopora_acuta_HIv2___RNAseq.g11362.t1","ME0","grey",0.46161675600812,0.159902319469288,-0.412255065966677,-0.271780587824834,-0.333051256164591,-0.0268997195226444,-0.423190455784728,-0.29272495270746,-0.200044214412866,0.116683073121351,0.0809501404269484,0.58105289769873,-0.0622706553319111,-0.195959658165166,-0.185369555359454,0.0388489819664864,0.289080745354268,0.265813259928239,0.380180917513594,-0.0596759017677746,0.135358029641102,-0.135792884142324,0.00301560698783155,0.0128387038037364,0.0430072850071287,0.46161675600812
"Pocillopora_acuta_HIv2___TS.g20836.t1","ME0","grey",0.460731037584724,-0.0967063904783501,-0.180924462377128,-0.0535635607568702,-0.502854980477675,-0.163089569850322,-0.249305648398813,-0.106931352329601,0.0114109506732589,0.245582576173442,0.471872057515003,0.521664017108486,0.114918595991261,-0.162341883856322,0.149797023964948,0.40747324530807,0.498717789052074,0.34785408296734,-0.278943801954473,0.0993220586003822,-0.00273097825789029,-0.34128514958718,-0.408045509966341,-0.317015307834943,-0.0827556669618803,0.460731037584724
"Pocillopora_acuta_HIv2___RNAseq.g22339.t2","ME0","grey",0.459491202883701,-0.315035720556577,-0.14368144952558,-0.145197396483924,-0.161109445717454,-0.0917287956861868,-0.44264685399239,-0.590702498792721,-0.446319627967018,-0.425108392472428,-0.0876995495547491,-0.0848890695730692,-0.104251641758295,0.15594632077001,0.453124560595525,-0.0606942606878647,0.0234305548332668,0.26376761170034,-0.205934582768684,0.134012573485571,0.390159759292095,0.220802268779246,0.276112596060045,0.35556239293348,0.456579479750832,0.459491202883701
"Pocillopora_acuta_HIv2___RNAseq.g17969.t1","ME0","grey",0.458591210335092,-0.374762647702643,-0.362842771953204,-0.254887531805411,-0.425224519262008,-0.311356105048548,-0.299947992159818,-0.305234344770492,-0.266749919660448,-0.127556283853911,-0.0311340561374858,0.244528862468091,0.0978340797335591,-0.0125163481327579,0.481344727002749,0.192271312094156,0.403112156166037,0.345861611796829,-0.191241151456959,-0.0255662565915275,0.144242111488367,-0.176274910288757,0.122629484021314,-0.0868713802279404,0.168229331429079,0.458591210335092
"Pocillopora_acuta_HIv2___RNAseq.g15917.t1","ME0","grey",0.458436632073057,-0.128029771751282,-0.360954443468399,-0.34478158376111,-0.492010755428164,-0.0362481712487358,-0.604235536204772,-0.409798786389206,-0.233545021512643,0.0328104364504509,0.253329585648757,0.377301481823406,-0.155130344285001,-0.381759669558486,0.107876143073111,0.233911733651783,0.363010900307367,0.416549719249546,0.0301043761789763,0.0135023348211864,0.284005508063722,-0.235798888935612,-0.219502779963394,-0.0184179264062188,0.299795544470899,0.458436632073057
"Pocillopora_acuta_HIv2___TS.g12279.t1","ME0","grey",0.457333032466018,0.0483655868367451,-0.170397886911977,-0.135554608205371,-0.229645005883814,-0.134799549107165,-0.212697647537686,-0.282535794676966,-0.208972597871523,-0.0151205763065774,0.237290082396781,0.375984701318415,0.0362215054679592,0.147094601146054,0.0756656414018283,0.0705561067317527,0.204106180623205,0.220424424183551,-0.00182216206459732,0.016483597642912,0.21342718339336,-0.0285467719395917,0.0358621318910409,0.0211392335647008,-0.0533041035663802,0.457333032466018
"Pocillopora_acuta_HIv2___RNAseq.g20761.t1","ME0","grey",0.455964746533832,0.110198790543363,-0.0536152812992955,0.0382182836217422,-0.177816824106788,-0.0359858899031489,-0.285984856184965,-0.225586127413008,-0.298567683253867,0.133924175784123,0.518094756780378,0.379574399211544,-0.0862895240347911,-0.0851097973039846,0.173643233581897,0.200500762038035,0.193991411199492,0.113154927756067,-0.154242998891635,0.171363356043729,0.0404464605502256,-0.181874722100681,-0.208398568757699,-0.0206652957601482,-0.076579109853008,0.455964746533832
"Pocillopora_acuta_HIv2___RNAseq.g25642.t1","ME0","grey",0.454393087684373,-0.0490651021538146,-0.106581449278593,-0.0309281469819239,-0.124429076630052,0.146525935216909,-0.622480649823084,-0.503300755750008,-0.535602049466527,-0.0687622901490006,0.227996323051344,0.107790530169492,-0.377626511458177,-0.157737425778758,0.201239218988566,-0.00450293262773691,0.00991087067492956,0.0905818082239524,0.104466941391825,0.126041170492265,0.216838328643175,-0.0605132454734058,0.0355418774450414,0.313180205712511,0.298042690633443,0.454393087684373
"Pocillopora_acuta_HIv2___RNAseq.g1934.t1","ME0","grey",0.454082665058307,0.049739873962014,-0.0562574249319534,-0.0270741528347007,-0.208960879941191,-0.083845404999983,-0.199262799783597,-0.438350336954658,-0.187044602186563,-0.179960233766481,0.295621826998797,0.288774437156038,0.0987466070438388,0.300664230645221,0.0130841429806956,0.0512082457620165,0.0695375908239782,0.288246581076027,0.0423926329292979,0.249182007888204,0.40478439343107,0.260643072075959,0.104013425469739,0.177413334046905,0.0781494195469978,0.454082665058307
"Pocillopora_acuta_HIv2___RNAseq.g14327.t1","ME0","grey",0.454009425091185,-0.381480250469396,-0.392410268215418,-0.288343306128411,-0.445294633761299,-0.476506276481987,-0.159851699497525,-0.220024472401364,-0.183464306315052,-0.166221220927419,0.135384173123668,0.13807578572257,0.226776404814468,0.0630552592692225,0.628781288892094,0.484609172749389,0.47603983817308,0.37610698567507,-0.178366060213115,0.106522194708498,0.120849955227283,-0.202798727802545,-0.143330560807315,-0.268529533569684,-0.140073857014506,0.454009425091185
"Pocillopora_acuta_HIv2___RNAseq.g5606.t1","ME0","grey",0.4533779786011,0.0399841138585408,-0.419976005749001,-0.214455014186056,-0.473167968767652,-0.0591820695545212,-0.452156038304476,-0.269854605257474,-0.142334588319001,0.212682853137906,0.243396750477465,0.612991655253705,-0.0661463671038684,-0.331035823953169,-0.0388235446691165,0.044791360992881,0.411437726023884,0.332048744560368,0.141396654925904,-0.20369326961458,0.12582357221656,-0.302026422172733,-0.143806265816513,-0.0880809753332917,0.149536740367063,0.4533779786011
"Pocillopora_acuta_HIv2___TS.g12467.t1","ME0","grey",0.453206230770514,-0.0470942100694717,-0.341426879439282,-0.282093335341156,-0.394047841318532,-0.364076205309441,0.028830647780043,-0.120515200250057,0.09291422730244,-0.0623181123721596,0.332573378891592,0.361400184562457,0.360331248294202,0.215051405380505,0.125254181063568,0.373566529056096,0.382918836225184,0.373860364163482,0.212431918837008,0.20645618702993,0.109654287806585,-0.0123872445731008,-0.232131010098312,-0.255088109382061,-0.281616252217322,0.453206230770514
"Pocillopora_acuta_HIv2___RNAseq.g14105.t1","ME0","grey",0.453201476595749,0.0420836443457494,-0.182175839992299,-0.0461745251816236,-0.189418185149108,0.0746090832043746,-0.500972769583632,-0.384686356534288,-0.311818818215553,-0.00217506284420122,0.116859740725674,0.348285123731509,-0.185754920772467,-0.105062835345122,-0.0953753687755032,-0.106846196265539,0.107628147683031,0.197296151347501,0.221300645899309,-0.0287929846911485,0.195363132113659,-0.0200911898052427,0.0884274055298117,0.215267796840019,0.200665223047658,0.453201476595749
"Pocillopora_acuta_HIv2___RNAseq.g10127.t1","ME0","grey",0.451912892127009,-0.335184140562365,-0.302669228561526,-0.313774448878484,-0.287549696586101,-0.293832642120907,-0.273143403425667,-0.333551243030023,-0.177501170558657,-0.298168989531393,-0.0467565326508468,0.00481940575712577,0.0897957084644252,0.191053980862036,0.435478052881587,0.173390789602926,0.255320758970757,0.35112373173057,-0.10571097163883,0.0431226994541333,0.230469692114428,-0.0145388059935534,0.110191320778254,0.0122999417376427,0.0276651483196468,0.451912892127009
"Pocillopora_acuta_HIv2___RNAseq.g21633.t1","ME0","grey",0.451823327345808,-0.030144060136951,-0.350561163652552,-0.211111655843041,-0.436632844433919,-0.233610977319754,-0.17186633151021,-0.0220553582516577,0.0592609376355226,0.250616531485496,0.247343027922848,0.638915835220674,0.189453333954975,-0.110253612352062,0.0502062850937588,0.139783906500911,0.509902121418352,0.274833961474589,0.0425810307147112,-0.207394409760732,-0.14857430218019,-0.330346017550395,-0.155190455347701,-0.308938055686209,-0.266274410734492,0.451823327345808
"Pocillopora_acuta_HIv2___RNAseq.g23330.t1","ME0","grey",0.451112282868441,-0.0828404539031725,-0.271925871806506,4.81198107299597e-05,-0.293607056901891,-0.192644835174018,-0.201746395858108,-0.305841421502659,-0.215048141915988,-0.0924459100224753,0.0999504889817819,0.21386153143279,0.0883760170496132,0.0929194817550158,0.326722031191418,0.138389353577728,0.255074020356082,0.262677843197996,-0.0507524403606841,0.12170811210967,0.152110964279703,-0.0310723649583624,-0.00217655377526026,-0.00378654545716966,0.0621572770976163,0.451112282868441
"Pocillopora_acuta_HIv2___RNAseq.g26846.t1b","ME0","grey",0.450709297090815,0.293325364380394,-0.124458858063136,0.133952927757085,-0.303559567233643,-0.088182136936384,-0.173593492556145,-0.0769828007430964,-0.11063956069167,0.37359838673537,0.617262498797399,0.678229599237746,0.0417145851449333,-0.203751473384269,-0.033649318852847,0.290579646145938,0.351238140532973,0.14178655924835,0.0378288473936917,0.116741123672711,-0.056472551591808,-0.32563749265076,-0.384556368284479,-0.227524825562672,-0.251534210967826,0.450709297090815
"Pocillopora_acuta_HIv2___RNAseq.g1750.t1","ME0","grey",0.449870949596069,0.225307745379526,-0.506328594982562,-0.471460814505053,-0.261243630975555,-0.148969180640157,-0.267398716208402,-0.513456712306205,-0.261308297707421,-0.20307942749167,0.0143496240216034,0.451535061287184,0.0415076694231115,0.153704004544231,-0.0829511729036692,-0.161620070748202,0.131373368076895,0.370914691729806,0.246312889682527,-0.0987449817320053,0.547673961333186,0.239560174494355,0.343867870510472,0.225712036786295,0.193220678156461,0.449870949596069
"Pocillopora_acuta_HIv2___RNAseq.g28976.t1a","ME0","grey",0.449369244560035,-0.287936517665167,-0.240111234882837,-0.383747691021312,-0.389312095928255,-0.00820161910470295,-0.554488819063647,-0.380288026309032,-0.334463188207757,-0.0160242158707544,0.142045602440776,0.2321287058998,-0.167935809734214,-0.165345464028601,0.289907119263432,0.267946117313759,0.324002528152358,0.307969068373202,-0.273437005057899,0.0633985759713603,0.183298509311019,-0.198731235607212,-0.119756351090152,-0.0185800533594903,0.222157374602741,0.449369244560035
"Pocillopora_acuta_HIv2___RNAseq.g17109.t1","ME0","grey",0.448882397042433,-0.00583967877359554,-0.0169615778551515,0.488916133065749,-0.338930365227328,-0.0816595746794631,-0.295194001320846,-0.309912498331608,-0.210602486014313,0.0516387910976049,0.386928698521584,0.33543117196518,0.0499256608787165,-0.0976888989812614,0.083894456525167,0.403345519353451,0.233617666991319,0.270276298661614,0.0792794037438652,0.481278775018806,0.191973249103935,-0.0212398235408445,-0.297256238662422,-0.00641586887158006,0.0868470232787427,0.448882397042433
"Pocillopora_acuta_HIv2___RNAseq.g13100.t1","ME0","grey",0.448827454839365,-0.0236515035648321,0.0131855720191479,-0.148700199238315,-0.0566642577095382,-0.124005154885546,-0.145228790129246,-0.469057881156665,-0.437395866408301,-0.348172133801672,0.175433330229811,0.0752796768203062,0.077814085097323,0.354730181187876,0.304344912242,0.0996136700588115,-0.0340076639366702,0.12091119697314,-0.0870157121561065,0.357540281995551,0.301313307990399,0.321776153207519,0.140554177665169,0.23968879461789,0.116450476254372,0.448827454839365
"Pocillopora_acuta_HIv2___TS.g3514.t1","ME0","grey",0.448530656286385,0.207786418706872,-0.394591455182167,-0.289232973863922,-0.390108470440307,-0.194828060679971,-0.194007655115468,-0.177523245473173,-0.128510205053911,0.163888082139496,0.444644300138229,0.622355169026719,0.123007362756928,-0.111721202588303,-0.0296976466546612,0.315035765863981,0.386755387538284,0.285844634154489,0.18727912506018,0.100388042674524,0.112238944314842,-0.178574706704767,-0.216638143981764,-0.199989896196831,-0.195930175568705,0.448530656286385
"Pocillopora_acuta_HIv2___TS.g17343.t2","ME0","grey",0.448507387510616,0.0815817917808989,-0.227556059974616,-0.0851169046204904,-0.452993739772414,-0.242428013397936,-0.0455672765912963,-0.241878158276118,0.0565243387365118,0.0377077339649244,0.4212539366731,0.571997454187355,0.308032017238939,0.128333225923982,-0.0240863048397292,0.214817745419614,0.363268118509125,0.435109303454535,-0.0409095917668395,0.12907082640666,0.283833854895716,0.0522775803629867,-0.116752540246657,-0.135978415128716,-0.0749443179344287,0.448507387510616
"Pocillopora_acuta_HIv2___RNAseq.g3014.t1","ME0","grey",0.447853545172251,-0.239692177539508,-0.221121909446899,0.0156970231515486,-0.169134158726159,-0.257882108867621,-0.216444738475047,-0.624845193842263,-0.410998689471712,-0.583089874146394,-0.0527350455096729,-0.147647802050195,0.111191301916404,0.339688895052879,0.402143490270312,0.18639877078678,-0.00993501269201689,0.364474454831682,0.11918002391303,0.508268131662091,0.602920880392277,0.466807944603626,0.301017618736235,0.33837415592207,0.354791496771764,0.447853545172251
"Pocillopora_acuta_HIv2___TS.g25353.t1","ME0","grey",0.447475068287848,-0.0653814385501039,-0.256190788188169,-0.301796200155568,-0.322182993072273,-0.241213806845297,-0.17290542032007,-0.175603999416629,-0.0643613459184107,0.0416063986431983,0.340137317189165,0.420557376961928,0.124969244489451,0.17661248414761,0.140664722091205,0.0393282622837269,0.328364459490708,0.274850795971176,0.12622448223937,-0.136494826250922,0.0793736335445417,-0.120151206455635,0.0903793662083161,-0.129303917493016,-0.254889675476023,0.447475068287848
"Pocillopora_acuta_HIv2___RNAseq.g23031.t1a","ME0","grey",0.447054650603522,-0.433658696564791,-0.391134905899207,-0.31574482088052,-0.482047549940642,-0.496060182210922,-0.0626281242296299,-0.197347734214355,0.0186120143136458,-0.23793247632141,-0.0556816112595121,0.202822340494164,0.374062981352488,0.191180980321005,0.416991879273671,0.342685475039196,0.475199580329108,0.476213372303225,-0.110089178248607,0.0930657213952609,0.156765340805259,-0.0479107572948391,0.0235389982456859,-0.241894327000195,-0.0504732650412146,0.447054650603522
"Pocillopora_acuta_HIv2___RNAseq.g23530.t1","ME0","grey",0.446022540631176,-0.321511829670602,-0.183192308378534,-0.169031877433877,-0.216044391373236,-0.0987286760533162,-0.424440880128312,-0.536567471678664,-0.414815900686278,-0.383470798217226,-0.0322332698997221,-0.061039785373079,-0.0532134875260856,0.0928896875030975,0.320321465667818,0.158109957951036,0.0815473046534693,0.299777030821159,-0.055003615997017,0.287681667058173,0.378932585054562,0.211276597166304,0.193245683920612,0.245258568146486,0.323084012741239,0.446022540631176
"Pocillopora_acuta_HIv2___RNAseq.g4453.t1","ME0","grey",0.445823349404719,-0.0876929687086484,-0.29330137958257,-0.135856833858001,-0.283877970059368,-0.467856071895136,0.102701803602314,-0.22540240131515,-0.168419168357948,-0.203257997474337,0.138392716516141,0.187066935853269,0.34628898447418,0.319226105132685,0.53909311378281,0.199446450697987,0.292695692194974,0.251295856082411,-0.0164651265211359,0.0616314839960686,0.166015954566064,-0.022253884420215,0.11617077443368,-0.112352701143652,-0.20136813452119,0.445823349404719
"Pocillopora_acuta_HIv2___RNAseq.g23922.t1b","ME0","grey",0.445387396331236,-0.335683279366267,-0.265342126381428,-0.205157346933165,-0.357052344967703,-0.103397173915375,-0.515551195286176,-0.368126701643199,-0.193701801474464,-0.188744095737689,0.0442187317682644,0.0658790443590208,-0.0750023200866208,-0.179655115088241,0.210839398732103,0.23654616551345,0.257201564421756,0.353811059419534,0.219384563710503,0.129067412194417,0.16201281865303,-0.0947676824639467,-0.140596446916532,0.0570656475033595,0.201692578884759,0.445387396331236
"Pocillopora_acuta_HIv2___TS.g25799.t1","ME0","grey",0.444506426824724,-0.186165799949877,-0.204672334810954,-0.281928906467641,-0.154605168800764,-0.186066985354095,-0.24718783587007,-0.506642681046362,-0.341850721359491,-0.424011034441288,0.0234081549158151,0.0158484381506395,0.0504363525460735,0.274241595020096,0.27726010820542,0.0636268478007771,0.0403219518736139,0.293044483968166,0.0714264402637262,0.19438814115711,0.455726855716836,0.276620821093287,0.293122438008988,0.261523460694839,0.168017377844653,0.444506426824724
"Pocillopora_acuta_HIv2___RNAseq.g15342.t1","ME0","grey",0.444200332374735,0.0707936630627238,0.143733891187032,0.527180458715501,-0.150400713568356,0.0295539082465975,-0.261922648116403,-0.318510111856139,-0.276443615648195,0.0473613257293625,0.362551700507504,0.375194959374592,-0.0151233941679011,0.0178056024009073,-0.0411967592389524,0.0782471185527379,0.0679359719122265,0.123067488279381,0.130248087488831,0.325553204857851,0.145430418733893,0.0697009628810247,-0.0804131185816438,0.161474314160058,0.127165921916697,0.444200332374735
"Pocillopora_acuta_HIv2___RNAseq.g7167.t1","ME0","grey",0.44411035246027,-0.0102712954456326,-0.0848681826094978,-0.238667204072764,0.0628406456328439,-0.176396553100285,-0.0835442093899194,-0.474269112718396,-0.452713693171625,-0.425514812665348,-0.0118341911525574,-0.0268857216057501,0.0364528617928816,0.471703016061608,0.435525837669383,-0.0924028241311541,-0.0953067237452354,0.0836797520206488,-0.185374058461861,0.158968558670983,0.349078275070956,0.324638063714943,0.446028555686679,0.312734585478464,0.0552194028186794,0.44411035246027
"Pocillopora_acuta_HIv2___RNAseq.g23429.t1","ME0","grey",0.443075204908104,-0.0116767290786512,-0.133935541171912,-0.0179048369875457,-0.286133813960467,0.135502337401765,-0.569748441055305,-0.3087274116052,-0.379391419033437,0.294665972579934,0.158132354085897,0.493374897561882,-0.320747305339704,-0.196970785380452,0.11579274796025,-0.177326248068866,0.254722579674011,0.0980497021216196,-0.130335745810507,-0.320193864652109,0.0280115720151722,-0.384714312060765,0.139094597105566,0.0666508845269581,0.178486797286476,0.443075204908104
"Pocillopora_acuta_HIv2___TS.g28036.t1a","ME0","grey",0.442864789610104,0.0603453509795471,-0.274058606694664,-0.26710143391974,-0.132495554553439,-0.127493346663719,-0.166451478735249,-0.133451227351355,-0.346617876445956,0.155302854446061,0.160149146233551,0.392466301598833,-0.0350818212551447,0.15064576321473,0.368567561867594,-0.145493574949084,0.250631332578746,-0.046895365031306,-0.121124412221189,-0.30331638307688,-0.198668197431543,-0.299604330118867,0.200501791493854,-0.0788121335966447,-0.142934337556436,0.442864789610104
