gene_id	module	color
Pocillopora_acuta_HIv2___RNAseq.g7921.t1	ME4	yellow
Pocillopora_acuta_HIv2___TS.g6477.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7923.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7924.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g7925.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g7926.t1	ME21	darkred
Pocillopora_acuta_HIv2___TS.g6482.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7928.t1	ME4	yellow
Pocillopora_acuta_HIv2___TS.g6484.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7930.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7931.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g7932.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7933.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g7934.t1	ME18	lightgreen
Pocillopora_acuta_HIv2___RNAseq.g7935.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7936.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g6492.t2	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g7939.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g7940.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7942.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7943.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7944.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7945.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6501.t1	ME9	magenta
Pocillopora_acuta_HIv2___TS.g6502.t1	ME3	brown
Pocillopora_acuta_HIv2___TS.g6503.t2	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g7948.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7949.t1b	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7949.t1a	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g7950.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7951.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g7952.t1	ME13	salmon
Pocillopora_acuta_HIv2___RNAseq.g7953.t1	ME17	grey60
Pocillopora_acuta_HIv2___TS.g6511.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7956.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g7957.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7959.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g7960.t1	ME9	magenta
Pocillopora_acuta_HIv2___TS.g6518.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g7964.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7965.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7968.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g7969.t1a	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7969.t1b	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7970.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7971.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7972.t1	ME16	lightcyan
Pocillopora_acuta_HIv2___RNAseq.g7973.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7974.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7975.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7976.t1	ME17	grey60
Pocillopora_acuta_HIv2___TS.g6533.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g6534.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7979.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g7981.t1a	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7981.t1c	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7982.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g7983.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g7984.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7985.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g7986.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g7987.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g6544.t2	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6545.t1	ME9	magenta
Pocillopora_acuta_HIv2___TS.g6546.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7990.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7991.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g7992.t1c	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7992.t1b	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7992.t1a	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g7993.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6551.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g7995.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g7996.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g6554.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7998.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g7999.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8000.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8001.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6560.t2	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8003.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8004.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8005.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8006.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g6566.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8008.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g6568.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.17382_t	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8011.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8012.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8013.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8014.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8015.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8016.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g6576.t2	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8018.t1	ME7	black
Pocillopora_acuta_HIv2___TS.g6578.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g6579.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8021.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8022.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8023.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6583.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8025.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g8026.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8027.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8028.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___RNAseq.g8029.t1	ME14	cyan
Pocillopora_acuta_HIv2___RNAseq.g8030.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g6590.t1b	ME15	midnightblue
Pocillopora_acuta_HIv2___TS.g6591.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8035.t1	ME24	darkgrey
Pocillopora_acuta_HIv2___RNAseq.g8036.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8037.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8038.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8039.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6598.t2	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8041.t1	ME12	tan
Pocillopora_acuta_HIv2___RNAseq.g8042.t1	ME23	darkturquoise
Pocillopora_acuta_HIv2___TS.g6601.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8044.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8045.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8046.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8047.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8048.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8049.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8050.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8051.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g8052.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8053.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8054.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8055.t1	ME16	lightcyan
Pocillopora_acuta_HIv2___RNAseq.g8056.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8057.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8058.t1	ME8	pink
Pocillopora_acuta_HIv2___TS.g6615.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8060.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8061.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g8062.t1	ME6	red
Pocillopora_acuta_HIv2___TS.g6619.t1	ME21	darkred
Pocillopora_acuta_HIv2___RNAseq.g8064.t1	ME19	lightyellow
Pocillopora_acuta_HIv2___RNAseq.g8065.t1	ME7	black
Pocillopora_acuta_HIv2___TS.g6623.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8067.t1	ME7	black
Pocillopora_acuta_HIv2___TS.g6625.t2	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8069.t1	ME20	royalblue
Pocillopora_acuta_HIv2___RNAseq.g8070.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8071.t1	ME12	tan
Pocillopora_acuta_HIv2___RNAseq.g8072.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8073.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8074.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8075.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8076.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8077.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8078.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8079.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g8080.t1	ME17	grey60
Pocillopora_acuta_HIv2___RNAseq.g8081.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___RNAseq.g8083.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8084.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8085.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8086.t1	ME17	grey60
Pocillopora_acuta_HIv2___RNAseq.g8087.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8088.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8089.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8090.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g8091.t1	ME22	darkgreen
Pocillopora_acuta_HIv2___RNAseq.g8093.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8094.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8095.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8096.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8097.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g8098.t1	ME6	red
Pocillopora_acuta_HIv2___TS.g6656.t3	ME7	black
Pocillopora_acuta_HIv2___RNAseq.17467_t	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8101.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8102.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8103.t1	ME19	lightyellow
Pocillopora_acuta_HIv2___TS.g6662.t2	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8105.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8106.t2	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g8107.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8108.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g8109.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8110.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g8111.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8112.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g8113.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8114.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8115.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g6676.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8116.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g8117.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g8118.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g8119.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g6681.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g6682.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g8123.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g1113.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g409.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4002.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g466.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g500.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g4119.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g660.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4344.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4350.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4404.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g874.t1	ME8	pink
Pocillopora_acuta_HIv2___TS.g4463.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g984.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4562.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4574.t2a	ME0	grey
Pocillopora_acuta_HIv2___TS.g4586.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4650.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4668.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g406.t1	ME6	red
Pocillopora_acuta_HIv2___TS.g3953.t3	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g408.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g410.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g415.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g418.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g420.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g422.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g428.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g3984.t2	ME18	lightgreen
Pocillopora_acuta_HIv2___RNAseq.g434.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___TS.g3986.t1	ME8	pink
Pocillopora_acuta_HIv2___TS.g3988.t6	ME14	cyan
Pocillopora_acuta_HIv2___TS.g3989.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g438.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g439.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g441.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g3995.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g443.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g444.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g445.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g446.t1	ME16	lightcyan
Pocillopora_acuta_HIv2___RNAseq.g447.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g448.t2	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g449.t1	ME13	salmon
Pocillopora_acuta_HIv2___TS.g4005.t2	ME18	lightgreen
Pocillopora_acuta_HIv2___TS.g4006.t2a	ME18	lightgreen
Pocillopora_acuta_HIv2___TS.g4006.t2b	ME2	blue
Pocillopora_acuta_HIv2___TS.g4006.t2c	ME16	lightcyan
Pocillopora_acuta_HIv2___RNAseq.g453.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g454.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g455.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g456.t1	ME15	midnightblue
Pocillopora_acuta_HIv2___RNAseq.g457.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g4013.t1	ME22	darkgreen
Pocillopora_acuta_HIv2___TS.g4015.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g462.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g463.t1	ME7	black
Pocillopora_acuta_HIv2___TS.g4018.t3	ME2	blue
Pocillopora_acuta_HIv2___TS.g4019.t1	ME6	red
Pocillopora_acuta_HIv2___TS.g4020.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g4021.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4022.t1b	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4022.t1a	ME0	grey
Pocillopora_acuta_HIv2___TS.g4023.t2	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g472.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.17575_t	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g474.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4027.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g477.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g478.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g484.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g485.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g491.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g495.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4050.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g497.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g499.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4055.t1	ME4	yellow
Pocillopora_acuta_HIv2___TS.g4056.t2	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g503.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g504.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g506.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g507.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g508.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g512.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g513.t1a	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g513.t1b	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g514.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g515.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___RNAseq.g518.t1b	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g518.t1c	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g520.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g536.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g537.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g538.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g542.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g544.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4104.t1a	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g552.t2	ME6	red
Pocillopora_acuta_HIv2___TS.g4108.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4109.t3	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g555.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g556.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g557.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g558.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g559.t1	ME21	darkred
Pocillopora_acuta_HIv2___RNAseq.g560.t2	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g561.t1	ME15	midnightblue
Pocillopora_acuta_HIv2___RNAseq.g562.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g563.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g564.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g565.t1	ME24	darkgrey
Pocillopora_acuta_HIv2___RNAseq.g566.t1	ME7	black
Pocillopora_acuta_HIv2___TS.g4124.t2a	ME12	tan
Pocillopora_acuta_HIv2___TS.g4124.t2b	ME3	brown
Pocillopora_acuta_HIv2___TS.g4126.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g571.t1	ME6	red
Pocillopora_acuta_HIv2___TS.g4130.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g577.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g579.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g584.t3a	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g584.t3b	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g589.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g4148.t1a	ME10	purple
Pocillopora_acuta_HIv2___TS.g4148.t1b	ME10	purple
Pocillopora_acuta_HIv2___TS.g4148.t1c	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g592.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g594.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g595.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g599.t1	ME8	pink
Pocillopora_acuta_HIv2___TS.g4161.t2	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g606.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g607.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4165.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g609.t2	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g610.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g611.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g612.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g613.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g614.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g615.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___RNAseq.g616.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g617.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g618.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g619.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___TS.g4178.t2	ME4	yellow
Pocillopora_acuta_HIv2___TS.g4179.t1	ME8	pink
Pocillopora_acuta_HIv2___RNAseq.g622.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g623.t1	ME1	turquoise
Pocillopora_acuta_HIv2___TS.g4182.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g625.t1	ME11	greenyellow
Pocillopora_acuta_HIv2___RNAseq.g626.t1	ME9	magenta
Pocillopora_acuta_HIv2___RNAseq.g627.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g628.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g629.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g631.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g633.t2	ME2	blue
Pocillopora_acuta_HIv2___TS.g4192.t1	ME3	brown
Pocillopora_acuta_HIv2___TS.g4194.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g638.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g641.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g643.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g644.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g645.t1	ME0	grey
Pocillopora_acuta_HIv2___TS.g4203.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g647.t1	ME10	purple
Pocillopora_acuta_HIv2___TS.g4205.t1b	ME0	grey
Pocillopora_acuta_HIv2___TS.g4205.t1a	ME2	blue
Pocillopora_acuta_HIv2___TS.g4206.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.17740_t	ME0	grey
Pocillopora_acuta_HIv2___TS.g4208.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g655.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g659.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g661.t1	ME24	darkgrey
Pocillopora_acuta_HIv2___RNAseq.g662.t1	ME5	green
Pocillopora_acuta_HIv2___RNAseq.g663.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g664.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g665.t1	ME3	brown
Pocillopora_acuta_HIv2___TS.g4220.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4221.t1	ME1	turquoise
Pocillopora_acuta_HIv2___RNAseq.g669.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g670.t1	ME2	blue
Pocillopora_acuta_HIv2___TS.g4226.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g672.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g673.t1	ME5	green
Pocillopora_acuta_HIv2___TS.g4229.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g675.t1	ME10	purple
Pocillopora_acuta_HIv2___RNAseq.g676.t1	ME9	magenta
Pocillopora_acuta_HIv2___TS.g4231.t1	ME2	blue
Pocillopora_acuta_HIv2___RNAseq.g679.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g680.t1	ME7	black
Pocillopora_acuta_HIv2___RNAseq.g681.t1	ME6	red
Pocillopora_acuta_HIv2___RNAseq.g682.t1	ME3	brown
Pocillopora_acuta_HIv2___RNAseq.g683.t1	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g684.t1	ME0	grey
Pocillopora_acuta_HIv2___RNAseq.g685.t2	ME4	yellow
Pocillopora_acuta_HIv2___RNAseq.g686.t1	ME16	lightcyan
Pocillopora_acuta_HIv2___RNAseq.g687.t1	ME7	black
